tailid;address1;address2;address3;address4;postalcode;city;country
22623;Lavangen skole;;;;9357;Tennevoll;Norge
22624;Jernbanegata 3;;;;8250;Rognan;Norge
22627;Torget 7 a;;;;8401;Sortland;Norge
22630;Vik;;;;8920;Vik i Helgeland;Norge
22631;Straumen;;;;8226;Engan;Norge
22633;Rådhuset;;;;8001;Bodø;Norge
22635;Samfunnshuset;Skolegata 12;;;8900;Brønnøysund;Norge
22637;Solfjellsjøen;;;;8820;Dønna;Norge
22638;Ånesveien 8;;;;8533;Bogen i Ofoten;Norge
22639;Torggata 21;;;;8201;Fauske;Norge
22641;Inndyr skole;;;;8140;Inndyr;Norge
22643;Trekantbygget, Hurtigrutens Hus;;;;8450;Stokmarknes;Norge
22645;O.T. Olsens vei 3 A;;;;8690;Hattfjelldal;Norge
22648;Leland;;;;8890;Leirfjord;Norge
22650;Onøy;;;;8766;Lurøy;Norge
38023;Hulda Garborgs hus;Q-fløyen, 3.et.;Rektor N.-Pedersens vei 39;;;;Universitetsområdet
23789;Tjenngata 9;;;;4951;Risør;Norge
23791;Vestregate 7 (inngang fra Jernbanegaten);;;;4791;Lillesand;Norge
23794;Holthes vei 4;;;;4836;Arendal;Norge
23795;Holthesvei 4;;;;4849;Arendal;Norge
38342;Elvegata 17;;;;;;
25143;Tordenskjolds gate 9;;;;4612;Kristiansand S;Norge
25144;Professor Olav Hanssens vei 7A;;;;4021;Stavanger;Norge
25146;Kaigaten 9;;;;5016;Bergen;Norge
25147;Askedalen 2;;;;6863;Leikanger;Norge
25148;St. Olavs plass 1 (inng. Grimmergata);;;;6001;Ålesund;Norge
25149;Fylkeshuset;Julsundvegen 9;;;6404;Molde;Norge
25151;Erling Skakkes gate 33;;;;7004;Trondheim;Norge
25152;Erling Skakkes gate 66;;;;7418;Trondheim;Norge
25157;Dillingøy;;;;1591;Sperrebotn;Norge
25159;Søndre gate 14, Trondheim;;;;7005;Trondheim;Norge
25160;Vikeøyrane 7, Ørsta;;;;6151;Ørsta;Norge
25162;Lagårdsveien 44, Stavanger;;;;4001;Stavanger;Norge
25163;Østre Aker vei 20;;;;0510;Oslo;Norge
25166;Biskop Gunnerus` gate 6 (Byporten);;;;0033;Oslo;Norge
25174;Kystveien 30;;;;4841;Arendal;Norge
25175;Flathauggata 12 ;;;;5525;Haugesund;Norge
25176;Nørvevika ;;;;6008;Ålesund;Norge
25178;Sleggesvingen 15;;;;8514;Narvik;Norge
25179;Utsiravegen 6;;;;7011;Trondheim;Norge
25180;Tordenskjoldsgate 9 (Slottsquartalet);;;;4612;Kristiansand;Norge
25181;Storgata 10;;;;2815;Gjøvik;Norge
25182;Hausmanns gate 21;;;;0181;Oslo;Norge
25183;Rosenkrantzgaten 3;;;;5003;Bergen;Norge
25187;Storgata 162;;;;3915;Porsgrunn;Norge
25190;Oterveien 23;;;;2211;Kongsvinger;Norge
25192;Rådhuset ;;;;9840;Varangerbotn;Norge
25193;Grønlandsleiret 44;;;;0190;Oslo;Norge
25195;Rådhuset;;;;8063;Værøy;Norge
25196;Rådhuset, Storgata 29;;;;8305;Svolvær;Norge
25198;Edvard Storms veg 2;;;;2680;Vågå;Norge
25201;Sentralgården;;;;2436;Våler i Solør;Norge
22742;Halsgården ;;;;6631;Batnfjordsøra;Norge
22743;Kommunehuset, Liabø;;;;6683;Vågland;Norge
22744;Brattvågsenteret, Strandgata 40, 2. etasje;;;;6270;Brattvåg;Norge
22745;Hareid rådhus;;;;6069;Hareid;Norge
22746;Bernstorffstredet 2;;;;6509;Kristiansund;Norge
22747;Midsundhallen;;;;6475;Midsund;Norge
22748;Kirkebakken 1;;;;6413;Molde;Norge
22749;Kommunehuset;;;;6460;Eidsvåg;Norge
24403;Jon Lilletuns vei 1;;;;4879;Grimstad;Norge
24407;Helse- og sosialsenteret;;;;2485;Lomnessjøen;Norge
24409;Solbakken, Håvasteinvegen 10;;;;4150;Rennesøy;Norge
24412;Rådhuset;;;;2631;Ringebu;Norge
24415;Nordåsveien 4;;;;2391;Moelv;Norge
22056;Setnesmoen;;;;6310;Veblungsnes;Norge
22057;Trondheim/Værnes MIL;Trondheim;;;7045;Trondheim;Norge
24181;Elvegata 19;;;;2609;Lillehammer;Norge
23168;Pyramiden senter;;;;6868;Gaupne;Norge
24223;Statens Park, Hus D og E, Anton Jenssens gate 5;;;;3126;Tønsberg;Norge
24263;Kaien 7;;;;5600;Norheimsund;Norge
24234;Gate 1 nr 64, 1.etg Rådhuset;;;;6701;Måløy;Norge
24258;Bibliotekveien 4;Dønnestadgården;;;4901;Tvedestrand;Norge
41922;Jerikoveien 28b;;;;;;
24305;Rådhuset;;;;8226;Straumen;Norge
24247;Tranøy Helsesenter;;;;9392;Stongelandseidet;Norge
24250;Anton Grevskotts veg 2;;;;7002;Trondheim;Norge
24297;Tordenskjoldsgate 65;;;;4612;Kristiansand S;Norge
24256;Kirkeveien 17;;;;1860;Trøgstad;Norge
24292;Fjellgata 9;;;;2212;Kongsvinger;Norge
24295;P. A. Heuchs gate 16;;;;3770;Kragerø;Norge
24370;Hopen;;;;6571;Nord Smøla;Norge
24343;Herredshuset;;;;3350;Prestfoss;Norge
24346;Helsehuset;;;;4440;Tonstad;Norge
24353;Torggata 18;;;;3702;Skien;Norge
24368;Nestansringen 2;;;;7580;Selbu;Norge
24382;Thorvald Meyers gate 9;;;;0403;Oslo;Norge
24386;Storgata 14;;;;1776;Halden;Norge
24393;Gravarsveien 30-32;;;;4305;Sandnes;Norge
23332;Saulandtunet;;;;3692;Sauland;Norge
22814;Randabergveien 378;;;;4070;Randaberg;Norge
22819;Kongshaugveien 32, Sola Kulturhus;;;;4051;Sola;Norge
22788;Tysværtunet kulturhus;Aksdalsveien 157;;;5575;Aksdal;Norge
22792;Kleppestø senter, 2. etasje;;;;5300;Kleppestø;Norge
22794;Kommunehuset;;;;5943;Austrheim;Norge
22765;Etne Samfunnshus;;;;5590;Etne;Norge
22808;Vågahuset, Hjelmelandsvågen;;;;4130;Hjelmeland;Norge
22797;Søgne Gamle Prestegård, Søgnetunet 11;;;;4640;Søgne;Norge
22800;Arkitekt Eckhoffsgate 1;;;;4010;Stavanger;Norge
22805;Forsand Kulturhus;;;;4110;Forsand;Norge
22473;Drammensv. 90 A;;;;0244;Oslo;Norge
23863;Kommunevegen 1, bygg 2, plan 1;;;;2648;Sør-Fron;Norge
42122;Jekteviksbakken 31;;;;;;
23870;Rådhusplassen 14;;;;2200;Kongsvinger;Norge
23876;St. Olavs gate 4;;;;2400;Elverum;Norge
23879;Korsbergvegen 2;;;;2420;Trysil;Norge
23881;Rådhuset;;;;2500;Tynset;Norge
23882;Torgg. 63-65, Triangelgården;;;;2303;Hamar;Norge
23885;Torggata 63-65;;;;2317;Hamar;Norge
23887;Postvegen 11;;;;6018;Ålesund;Norge
23893;Kommunehuset, Vinjevegen 192;;;;3890;Vinje;Norge
23895;Uttrågata 11;;;;5700;Voss;Norge
23908;Drammensveien 20;;;;3300;Hokksund;Norge
20507;Wergelandsveien 1;;;;0166;Oslo;Norge
20511;Oscarsgt. 36 A;;;;0307;Oslo;Norge
20513;Forskningsv. 3 B;;;;0314;Oslo;Norge
20518;Akersgata 34 ;;;;0184;Oslo;Norge
20521;Brynsengfaret 6A;;;;0667;OSLO;Norge
20524;Glacisgata 1;;;;0151;Oslo;Norge
20525;Pirsenteret;;;;7462;Trondheim;Norge
20528;Kirkegata 18;;;;0181;Oslo;Norge
20530;Akersgata 59;;;;0180;Oslo;Norge
20531;Møllergata 8 (inngang Skråninga);;;;0028;Oslo;Norge
20534;Karl Johans gate 7;;;;0179;Oslo;Norge
20535;Akersgata 59;;;;0032;Oslo;Norge
20536;Akersgata 40;;;;0180;Oslo;Norge
20537;Akersgata 59, Oslo;;;;0180;Oslo;Norge
41522;Kartverksveien 21;;;;;;
41562;Kirkegata 85;;;;5528;Haugesund;Norge
42660;Nygaardsgata 1;;;;;;
42661;Kjærlighetsstien 30;;;;;;
33521;Senter for IKT i utdanningen, Forskningsparken;;;;;;
22130;Frogner Hovedgård;Frogner Ring 8;;;3701;Skien;Norge
22147;Sporveisgata 10, Majorstua;;;;0308;Oslo;Norge
22152;Storgata 46;Finnsnes;;;9300;Finnsnes;Norge
22155;Tordenskjoldsgate 65;Kristiansand;;;4614;Kristiansand S;Norge
22161;Klinestadmoen 10;Sandefjord;;;3170;Sem;Norge
22162;Yvenveien 17;Yven;;;1715;Yven;Norge
22163;Løkenveien 4;Askim;;;1850;Mysen;Norge
22169;Fagernesveien 3;Narvik;;;8500;Narvik;Norge
22177;Langgata 1D;Sandnes;;;4033;Stavanger;Norge
22179;Raglamyrvegen 11;Haugesund;;;5508;Karmsund;Norge
23494; Lunner ungdomsskole;;;;2740;Roa;Norge
23497;Grønland 58;;;;3045;Drammen;Norge
23499;Flesbergtunet;;;;3623;Lampeland;Norge
23504;Svøovegen 5;;;;3550;Gol;Norge
23508;Lienvegen 69;;;;3580;Geilo;Norge
23523;Dombås senter, 3. etasje;;;;2659;Dombås;Norge
23525;Gjøvik rådhus;Kauffeldtsplass 1;;;2801;Gjøvik;Norge
23526;Lesja skule;;;;2665;Lesja;Norge
23527;Kulturhuset;;;;2901;Fagernes;Norge
23529;Rådhuset, Hovsbakken 1;;;;2860;Hov;Norge
23530;Vangstunet;;;;2975;Vang i Valdres;Norge
21460;Strandgata 158;;;;9690;HAVØYSUND;Norge
21461;Holmen 2;;;;9751;HONNINGSVÅG;Norge
21462;Rådhuset;;;;9711;LAKSELV;Norge
21463;Strandgata 44;;;;9950;VARDØ;Norge
21464;Hindberggata 22;;;;9990;Båtsfjord;Norge
21466;Markedsgata 21;;;;8455;STOKMARKNES;Norge
21467;Strandgata 37;;;;8401;SORTLAND;Norge
21469;Rådhuset;;;;8063;VÆRØY;Norge
21472;Øysteins gate 8;;;;9480;HARSTAD;Norge
22653;Meierigården;;;;8151;Ørnes;Norge
22655;Rådhuset;;;;8502;Narvik;Norge
41325;Sjølystveien 1;;;;;;
41326;Haakon VII’s gt. 8;;;;;;
41327;Møllendalsveien 6;;;;;;
41328;Smedasundet 50A;;;;;;
41329;Hamnegt. 3;;;;;;
41330;Kongensgt. 25;;;;;;
26877;Årstadveien 22;;;;5009;Bergen;Norge
41331;Astrups gate 9;;;;;;
41342;Smedasundet 50 A;;;;;;
26884;Niels Henrik Abelsv. 40;;;;0313;Oslo;Norge
41343;Kongensgate 60;;;;;;
26888;Akersgata  42 (H-blokk);;;;0180;Oslo;Norge
41344;Havnegata 6;;;;;;
26972;K.G Meldahlsvei 9;;;;1671;Kråkerøy;Norge
26973;Knud Askersvei 24;;;;1371;Asker;Norge
35224;Sverdrupsgate 27;;;;4007;Stavanger;Norge
35243;Longyearbyen;;;;9171;Longyearbyen;Norge
27536;Tungasletta 2;;;;7485;Trondheim;Norge
35301;Strandvegen 1;;;;7500;Stjørdal;Norge
27540;Fomavegen 5;Båtsfjord;;;9990;Båtsfjord;Norge
27543;Setesdalstunet;;;;4747;Valle;Norge
27546;Arne M. Holdensvei;Sørnesbygget;;;9700;Lakselv;Norge
27561;Rådhuset, Stasjonsgata 24;;;;3300;Hokksund;Norge
27562;Rådhuset;;;;4525;Konsmo;Norge
27563;Rådhusgata 1;;;;2270;Flisa;Norge
27564;Rådhuset, Gardsvegen 68;;;;4540;Åseral;Norge
27565;Torget 4;;;;9981;Berlevåg;Norge
27566;Alta Rådhus;Sandfallveien 1;;;9506;Alta;Norge
27567;Rådhuset;Rådhusgaten 10;;;5014;Bergen;Norge
27568;Kommunegården;Arnold Haukelandsplass 10;;;1304;Sandvika;Norge
27570;Rådhuset, Torget 1;;;;2450;Rena;Norge
27571;Oldervikveien 5;;;;7980;Terråk;Norge
27572;Rådhuset, Klampavikvegen 1;;;;5323;Kleppestø;Norge
27573;Skaland;;;;9385;Skaland;Norge
27574;Apotekergaten 12;;;;3187;Horten;Norge
27575;Kongens gate 23;;;;8006;Bodø;Norge
27576;Heradshuset;;;;4389;Vikeså;Norge
27577;Moldjord;;;;8110;Moldjord;Norge
27578;Rådhusgata 20;;;;2850;Lena;Norge
27579;Øyer Rådhus, Tingberg;;;;2636;Øyer;Norge
27580;Torget 1;;;;3570;Ål;Norge
27581;Altevannsveien 16;;;;9360;Bardu;Norge
27582;Administrasjonsbygget;;;;4865;Åmli;Norge
27583;Skoleveien 1;;;;1430;Ås;Norge
27584;Rådhuset, Hindberggata 18;;;;9990;Båtsfjord;Norge
27585;Rådhuset;Statsråd Evensens veg 4;;;6885;Årdalstangen;Norge
27586;Bruhagen;;;;6530;Averøy;Norge
27587;Kommunehuset;;;;5392;Storebø;Norge
29872;Hammersborggata 12;;;;0031;Oslo;Norge
29881;Rådhusgata 1-3;;;;0105;Oslo;Norge
24417;Nedre Torvgate 4;;;;2815;Gjøvik;Norge
24420;Rådhuset;;;;7180;Roan;Norge
24421;Gol Rådhus, Gamlevegen 4;;;;3550;Gol;Norge
24424;Ekholtveien 114;;;;1530;Moss;Norge
24427;Rådhuset;;;;8186;Tjongsfjorden;Norge
24431;Kommunehuset;;;;1950;Rømskog;Norge
24432;Kommunehuset i Overhalla;;;;7864;Overhalla;Norge
24434;Kammerherreløkka 2;;;;3909;Porsgrunn;Norge
24435;Radøyvegen 1680;;;;5931;Manger;Norge
24436;Rådhusveien 8;;;;1891;Rakkestad;Norge
24437;Kommunehuset, Regata 2;;;;3175;Ramnes;Norge
24438;Ranheimgata 1;;;;8601;Mo i Rana;Norge
24439;Randabergveien 370;;;;4096;Randaberg;Norge
24443;Hafstadvegen 21;;;;6800;Førde;Norge
24450;Kommunehuset i Rødberg;;;;3630;Rødberg;Norge
40042;Storgata 16, 2. etg.;;;;;;
24452;Kommunehuset;Idrettsveien 1;;;7970;Kolvereid;Norge
24453;Tinghaugveien 14;;;;3140;Borgheim;Norge
24454;Sørfjordsenteret, Odda ;;;;5751;Odda;Norge
40043;Tordenskjolds gate 9;;;;;;
24456;Liaveien 11-13;;;;1410;Kolbotn;Norge
24458;Kommunehuset;;;;2550;Os i Østerdalen;Norge
24460;Brugata 36;;;;5201;Os;Norge
24462;Rådhuset;;;;5282;Lonevåg;Norge
24465;Brochs gate 11;;;;1607;Fredrikstad;Norge
24472;Treungen;;;;3883;Treungen;Norge
24475;Rådhuset 2 etg.;;;;2900;Fagernes;Norge
24479;Fiskeriveien 8;;;;9750;Honningsvåg;Norge
24485;Postveien 2;;;;8200;Fauske;Norge
24490;Fjalerhuset;;;;6961;Dale i Sunnfjord;Norge
24500;Pakkhusgata 1D;;;;2151;Årnes;Norge
24501;Moveien 24;;;;8700;Nesna;Norge
24506;Skårersletta 61;;;;1473;Skårer;Norge
24507;Kildevegen 1;;;;2340;Løten;Norge
24508;Prixbygget;;;;7550;Hommelvik;Norge
24514;Kvamsveien 2, Rådhuset;;;;7336;Meldal;Norge
25524;Torolv Kveldulvsons g. 61;;;;8800;Sandnessjøen;Norge
25525;Postgården;Hesteskoen 2;;;9510;Alta;Norge
25526;Rådhuset;Sivert Nielsens gate 24;;;8900;Brønnøysund;Norge
25528;Eidsvollveien 154;;;;2080;Eidsvoll;Norge
25529;Tinghuset, Vestre Nøstegate 59;;;;3300;Hokksund;Norge
25532;Idrettsveien 8;;;;1400;Ski;Norge
25534;Rådhusgata 2;;;;7130;Brekstad;Norge
25662;33 Rue de Franqueville;;;;F-75116;Paris;
25793;Ved Stranden 18;;;;DK-1255;København K;
37942;Nymosvingen 2;;;;;;
25810;825 Third Avenue, 39th floor, New York;;;;;New York N.Y. 10 022-7584;
25861;Avenida D. Vasco da Gama 1;;;;;;
25958;Vul. Striletska 15;;;;;;
26041;5 Lanark Road, Belgravia;Harare;;;;;
26074;35 bis, Avenue de Budé, Geneva;;;;CH-1211;Genève 19;
23917;Lufthavnveien 16;;;;8370;Leknes;Norge
23924;Anton Jenssens gate 8;;;;3125;Tønsberg;Norge
23930;Båtsfjordveien 16;;;;9800;Vadsø;Norge
23939;Kongens gate 87;;;;7012;Trondheim;Norge
23959;Røyrvika 2;;;;4340;Bryne;Norge
23973;Bårdshaugvegen 1;;;;6650;Surnadal;Norge
23989;Strandgata 24;;;;8400;Sortland;Norge
23995;Statens hus;;;;7734;Steinkjer;Norge
24005;Møregata 11;;;;6200;Stranda;Norge
24013;Aagaards plass 1;;;;3211;Sandefjord;Norge
24016;Tuneveien 95;;;;1712;Grålum;Norge
24033;Tollef Bredals vei 13;;;;7374;Røros;Norge
24036;Statens hus, Grønland 32;;;;3007;Drammen;Norge
24037;Fåberggata 155;;;;2603;LILLEHAMMER;Norge
24038;Langbrygga 4, 3.et.;;;;3716;SKIEN;Norge
24040;Fylkeshuset, Tordenskjoldsgate 65;;;;4605;Kristiansand;Norge
24042;Fylkeshuset;;;;6404;Molde;Norge
24043;Sommerveita 3;;;;7013;TRONDHEIM;Norge
24045;Strandveien 13;;;;9007;TROMSØ;Norge
25298;Muséplassen 1;;;;5020;Bergen;Norge
25299;Problemveien 7;;;;0313;Oslo;Norge
25300;Breivika;;;;9037;Tromsø;Norge
25301;Erling Skakkes gate 14/;Munkegata 10 (Fylkeshuset);;;7004;Trondheim;Norge
25302;Statens hus, Strandvegen 38;;;;7734;Steinkjer;Norge
25303;Wessels g. 8;;;;0131;Oslo;Norge
25304;Storvegen 5;;;;2420;Trysil;Norge
25305;Rådhuset;;;;8770;Træna;Norge
25307;Wergelandsveien 7;;;;0352;Oslo;Norge
25308;Fylkesbakken 10;;;;3706;Skien;Norge
25311;Arne Garborgsveg 30;;;;4340;Bryne;Norge
25313;Kommunehuset;;;;6630;Tingvoll;Norge
25314;Torget 1;;;;3660;Rjukan;Norge
25316;Rødsgata 36;;;;3145;Tjøme;Norge
25317; Storvegen 60;;;;3880;Dalen;Norge
25318;Minami Azabu 5-12-2;Minato-ku;;;;;
25319;Kommunehuset;;;;2540;Tolga;Norge
25321;Gryllefjord;;;;9380;Gryllefjord;Norge
25322;Rådhusplassen 3;;;;9900;Kirkenes;Norge
25324;Harju 6;;;;;;
25591;Dronningensgate 1, Moss;;;;1530;Moss;Norge
25592;13th fl. Jeong-dong Building;15-5 Jeong-dong;;;;;Jung-gu
25593;Kommunehuset;Hallingberget;;;3350;Prestfoss;Norge
25596;Kommunehuset på Tonstad;;;;4440;Tonstad;Norge
25597;Helgeroaveien 9;;;;3294;Stavern;Norge
25600;Bjørnholthagan 6;;;;2008;Fjerdingby;Norge
25602;Kommunehuset;;;;8185;Vågaholmen;Norge
25604;Bergmannsgata 19;;;;7374;Røros;Norge
25605;Rådhuset;;;;8064;Røst;Norge
25606;Katrineåsveien 20;;;;3440;Røyken;Norge
21473;Kommunehuset, Gryllefjord;;;;9380;GRYLLEFJORD;Norge
21475;Hamnvik;;;;9450;HAMNVIK;Norge
21476;Hans Egedes vei 5;;;;9410;Borkenes;Norge
21479;Nordsiveien 11 ;;;;9315;SØRREISA;Norge
21480;Grønnegata 122;;;;9291;TROMSØ;Norge
21482;Rådhusgata 4;;;;9059;STORSTEINNES;Norge
21484;Rådhuset;;;;9134;HANSNES;Norge
21485;Hans Karolius vei 6;;;;9305;FINNSNES;Norge
21486;Sentrum;;;;9143;SKIBOTN;Norge
21487;Bardufoss;;;;9326;BARDUFOSS;Norge
21488;Sentrum 11;;;;9156;STORSLETT;Norge
21489;Strandveien 47;;;;9189;SKJERVØY;Norge
21490;Parkgata 16;;;;9615;HAMMERFEST;Norge
21492;Labyrinten 1;;;;9505;ALTA;Norge
21493;Aspelundveien 3 A;;;;9590;HASVIK;Norge
21494;Oppeid;;;;8298;HAMARØY;Norge
21495;Energivegen 1;;;;8551;LØDINGEN;Norge
21496;Rognalleen 1;;;;8591;KJØPSVIK;Norge
21497;Fiskergata 28;;;;8305;SVOLVÆR;Norge
21498;Sjøgata 26 A;;;;8483;ANDENES;Norge
21499;Straume;;;;8469;BØ I VESTERÅLEN;Norge
21500;Sandvika, Nordli;;;;7882;NORDLI;Norge
21502;Ranemsletta;;;;7863;OVERHALLA;Norge
21504;Oldervikveien 8;;;;7980;Terråk;Norge
21505;Midtre gate 9 ;;;;8600;MO I RANA;Norge
21507;Onøy;;;;8767;Lurøy;Norge
21508;Movegen 24;;;;8700;NESNA;Norge
21511;Sivert Nielsens gate 24;;;;8900;BRØNNØYSUND;Norge
22534;Revierstredet 3;;;;0667;Oslo;Norge
22539;Sentrum 33;;;;9156;Storslett;Norge
22540;Svortdalen 21;;;;8614;Yttern;Norge
22543;Storgata 26;;;;2870;Dokka;Norge
22544;Breivika;;;;9037;Tromsø;Norge
22549;Storhamargaten 11;;;;2300;Hamar;Norge
22551;Kommunehuset, Bismo;;;;2694;Skjåk;Norge
22552;Drammensbiblioteket, Grønland 58;;;;3001;Drammen;Norge
22555;Brårsenteret;Harald Heggestadsvei 4;;;3178;Våle;Norge
22556;Innovasjon Norge;Akersgata 13;;;0158;Oslo;Norge
22558;Botnhågen øst, Finnsnes;;;;9300;Finnsnes;Norge
22562;Strandgata. 21, Vadsø;;;;9811;Vadsø;Norge
22563;Skolegata 1;;;;9951;Vardø;Norge
22570;Salangen kulturhus;Kongsveien 32 A;;;9355;Sjøvegan;Norge
22571;Kulturhuset, Strandveien 39;;;;9180;Skjervøy;Norge
21881;Stortorget 3;;;;0257;Oslo;Norge
21882;Plogveien 31;;;;0679;OSLO;Norge
21885;Aasta Hansteens vei 10;;;;0899;OSLO;Norge
21886;Hammersborggata 12 ;;;;0181;Oslo;Norge
21888;Politihuset, Grønlandsleiret 44;;;;0190;OSLO;Norge
21889;Olav Vs gate 4;;;;1767;HALDEN;Norge
21912;Anton Jenssensgate 4;;;;3103;Tønsberg;Norge
26260;Kongens gate 81;;;;8001;Bodø;Norge
26265;Rue Archimède 17;;;;B-1000;Bruxelles;
26276;Bøgata 67;;;;3800;Bø i Telemark;Norge
29882;Storehagen 1B;;;;6800;Førde;Norge
26439;Leiv Eirikssons vei 39;;;;7040;Trondheim;Norge
24483;Sentrumsbygget;;;;4735;Evje;Norge
29901;Stenersgata 1 B/C;;;;0050;Oslo;Norge
29917;Havnegata 48;;;;8910;Brønnøysund;Norge
29921;Karl Johans gate 7;;;;0694;OSLO;Norge
29923;Abels gate 5, Teknobyen;;;;7030;Trondheim;Norge
22268;Kronprinsesse  Märthas plass 1;;;;0117;Oslo;Norge
22047;Øvre Vollgate 11;;;;0104;Oslo;Norge
26236;House 9, Road 111, Gulshan;;;;;;
26237;Båtsto;;;;2662;Dovre;Norge
26238;Erik Børresens allé 20;;;;3015;Drammen;Norge
26242;Gudbrandsvei 7;;;;3750;Drangedal;Norge
26243;34 Molesworth Street;;;;;;
26244;Dyrøytunet 1;;;;9311;Brøstadbotn;Norge
26245;Solfjellsjøen;;;;8820;Dønna;Norge
26247;Rådhuset;;;;6490;Eide;Norge
26248;Simadalsvegen 1 ;;;;5783;Eidfjord;Norge
26249;Rådhusvegen 11;;;;6770;Nordfjordeid;Norge
26250;Ordfører Voldens vei 1;;;;1850;Mysen;Norge
26251;Østregate 41;;;;2317;Hamar;Norge
26252;Rådhusveien 11;;;;2230;Skotterud;Norge
26253;Rådhusgata 1;;;;2080;Eidsvoll;Norge
26254;Rådhuset;Bøckmans gate 2, 4. etasje;;;4370;Eigersund;Norge
26255;Strandvegen 106;;;;9291;Tromsø;Norge
26256;Lærerskolealleen 1;;;;2418;Elverum;Norge
26257;Prestegårdsveien 4;;;;1912;Enebakk;Norge
26258;Kommunehuset Enger;;;;2440;Engerdal;Norge
26259;Strandgaten 229;;;;5004;Bergen;Norge
26261;Boknatun;;;;5561;Bokn;Norge
26262;SES, Avenida das Nacões;Quadra 807;;;;;Lote 28
26263;Rådhuset;;;;6723;Svelgen;Norge
26264;Rue Archimède 17;;;;;;
26266;Strada Atena 18;;;;;;
26267;Ostrom u. 13;;;;;;
26269;Valdresmusea, Tyinvegen 27;;;;2900;Fagernes;Norge
26273;Sentrum;;;;4745;Bygland;Norge
26274;Rådhuset;;;;4754;Bykle;Norge
26275; Rådhuset, Alf Nebbs gate 2;;;;7160;Bjugn;Norge
26277;Rådhuset;;;;8475;Straumsjøen;Norge
26278;Rådhuset, Svortland;;;;5430;Bremnes;Norge
26280;17 Hunter Street;Yarralumla;;;;;
26281;1 Parioli Building A2;;;;1166;Park Street, Hatfield 0083;Norge
26282;Centro Lido, Piso 9, Oficina 92-A;Avenida Fransisco de Miranda El Rosal;;;;;Caracas
26283;49 Bullers Lane;Colombo 7;;;;;
26284;Mezzeh, Eastern Villas, 2 Shafei Street building ;;;;;;
22387;Fritjof Nansensgt 19C;;;;3922;Porsgrunn;Norge
23671;Teiealleen 9;;;;2030;Nannestad;Norge
23672;Kvernstuveien 1;;;;1482;Nittedal;Norge
26279;8, El Gezirah Street, Zamalek;;;;;;
26268;Carlos Pellegrini 1427, 2do piso;;;;;;
26314;Osterhausgate 27;;;;0183;Oslo;Norge
27885;Pilestredet 17, 6.et.;;;;0179;Oslo;Norge
27886;Torggata 22, 2.et.;;;;0183;Oslo;Norge
36741;Grensen 3, Oslo;;;;0159;Oslo;Norge
25946;Instituttveien 18;;;;2027;Kjeller;Norge
25948;House No. 25, Street No. 19;Sector F 6/2, Islamabad;;;;;
25950;Menara Rajawali Building, 25th floor;Mega Kuningan;;;;;Jakarta 12950
25951;Kirkegata 6;;;;3520;Jevnaker;Norge
25953;Kommunehuset;;;;6843;Skei i Jølster;Norge
25954;Rådhusg. 4/Ráddeviessogeaidnu 4;;;;9730;Kárásjohka - Karasjok;Norge
25956;Rådhuset;Statsråd Vinjes gate 25;;;4250;Kopervik;Norge
25957;Bredbuktnesveien 6;;;;9520;Guovdageaidnu - Kautokeino;Norge
25959;Høyesteretts plass 1;;;;0180;Oslo;Norge
25960;Rådhuset;;;;7977;Høylandet;Norge
25963;B.R.A. veien 4;;;;1757;Halden;Norge
25964;Larsgårdsvegen 2;;;;6025;Ålesund;Norge
25967;August Gunnarskogs gate 1;;;;6991;Høyanger;Norge
25969;Lodve Langesgate 2;;;;8505;Narvik;Norge
25971;Pilestredet 46, Oslo;Kunnskapsveien 55, Kjeller;;;0167;Oslo;Norge
25972;Arne Rettedals hus;Kjell Arholmsgate 41;;;4021;Stavanger;Norge
25975;Kjølnes Ring 56;;;;3901;Porsgrunn;Norge
25976;Kommunehuset;;;;4595;Tingvatn;Norge
25977;Gimlemoen 25A;;;;4630;Kristiansand;Norge
25978;Nygårdsgaten 112;;;;5008;Bergen;Norge
25979;Mørkvedtråkket 30;;;;8026;Bodø;Norge
25980;Frogs vei 41;;;;3611;Kongsberg;Norge
25981;Follumsvei 31;;;;9509;Alta;Norge
25982;Teknologivegen 22;;;;2815;Gjøvik;Norge
25983;Havnegata 5;;;;9480;Harstad;Norge
25984;Lærerskolealleen 1;;;;2418;Elverum;Norge
25985;Gudbrandsdalsvegen 350;;;;2626;Lillehammer;Norge
25986;Torvgata 2;;;;8006;Bodø;Norge
25987;Sjøgata 6;;;;9600;Hammerfest;Norge
25988;Støperigata 1, Vika;;;;0369;Oslo;Norge
25989;Peter Egges plass 2;v/Trondheim folkebibliotek;;;7011;Trondheim;Norge
25990;Storveien 32;;;;1680;Skjærhallen;Norge
25992;Kommunehuset;;;;6957;Hyllestad;Norge
25993;Rådhuset;;;;6090;Fosnavåg;Norge
25994;Silvalveien 1;;;;8850;Herøy;Norge
25996;Kommunehuset;;;;3692;Sauland;Norge
25998;Elvestadveien 1000;;;;1827;Hobøl;Norge
22884;Storgata 25;;;;3674;Notodden;Norge
21554;Heimdalsvegen 7;;;;7080;HEIMDAL;Norge
23894;Holmen 7;;;;6100;Volda;Norge
41862;Fomavegen 5;Båtsfjord;;;;;
23925;Trondheimsvegen 82;;;;2050;Jessheim;Norge
25608;Rådhuset;;;;1640;Råde;Norge
