tailid,address1,address2,address3,address4,postalcode,city,country
23822,"Statens Park, Hus A, Anton Jenssensgate 5",,,,3103,Tønsberg,Norge
31034,Stadnesvegen 17 B,,,,6030,Langevåg,Norge
31035,Sandsgaten 2,,,,4230,Sand,Norge
31036,"Lieco-bygget, Sartor 2.et,",,,,5371,Skogsvåg,Norge
31038,Skeivegen 3,,,,6656,Surnadal,Norge
31039,Lensmannstunet,,,,5555,Førde,Norge
31040,Storgaten 71 A,,,,3061,Svelvik,Norge
31041,Hjørnegården,,,,6239,Sykkylven,Norge
31042,Brennåsmoen 1,,,,4640,Søgne,Norge
31043,Sømnasenteret,,,,8920,Sømna,Norge
31044,Hov,,,,2860,Hov,Norge
31045,Bagn,,,,2930,Bagn,Norge
31046,"Storgata 83, Fauske",,,,8220,Røsvik,Norge
31047,Nedregate 1,,,,2640,Vinstra,Norge
31048,"Rådhuset, Øgardsvegen 2",,,,2100,Skarnes,Norge
31049,Hans Karolius vei 6,Finnsnes,,,9310,Sørreisa,Norge
31050,Blakerveien 11,,,,1921,Sørumsand,Norge
31051,Rådhussvingen 1,,,,9915,Kirkenes,Norge
31052,Sentrum 7,,,,9845,Deatnu,Norge
31053,Arne Garborgsvei 15/17,,,,4349,Bryne,Norge
31054,Tingvoll,,,,6630,Tingvoll,Norge
31055,"Sam Eydesgt. 71, Rjukan",,,,3661,Rjukan,Norge
31056,Evenenskjersenteret,,,,9442,Ramsund,Norge
31057,"Rødsgata 42, Tjøme",,,,3145,Tjøme,Norge
31058,Dalen,,,,3880,Dalen,Norge
26771,Maridalsveien 29,,,,0175,Oslo,Norge
26776,Fossvegen 6,,,,6851,Sogndal,Norge
26777,Klingenbergvegen 8,,,,5409,Stord,Norge
26778,Joplassvegen 11,,,,6101,Volda,Norge
26779,Helleveien 30,,,,5045,Bergen,Norge
33324,Lille Strandstræde 14B,,,,CRM 02,Malta,
33325,Kommandantenstr. 80,,,,D-10 117,Berlin,
33326,"26-30, Bacho Kiro Str.,bl. 2",,,,,,
33327,32/33 Elvaston Place,,,,SW7 5NW,GB-London,
33328,Svärdvägen 25 B,,,,B-1190,Brussel,
33329,Sturegatan 46,,,,S-102 48,Stockholm,
33330,19 A Charles Street,Berkeley Square,,,W1J 5DX,London,
26798,Karl Johansgt. 25,,,,0159,Oslo,Norge
33331,Luntmakargatan 86-88,,,,S-104 32,Stockholm,
26173,Statens hus,"Gjerpens gate 20, Skien",,,3708,Skien,Norge
26174,"Vestregata 33, 4 et.",Tromsø,,,9261,Tromsø,Norge
30826,Bankbygget,Nordalsveg 2,,,7540,Klæbu,Norge
26178,Kommunehuset,,,,3623,Lampeland,Norge
26179,Markegata 51,,,,6900,Florø,Norge
26180,Kommunehuset,,,,3539,Flå,Norge
26181,Storgata 33 A,,,,0184,Oslo,Norge
26183,Langkaia 1,,,,0150,Oslo,Norge
26184,Nyberg,,,,2580,Folldal,Norge
26185,Vestveien 16,,,,1400,Ski,Norge
26187,"Tordenskjolds gate 65 (Fylkeshuset), Kristiansand",,,,4605,Kristiansand,Norge
42444,Aallsgate 41,,,,,,
42445,"Sykehuset Telemark, Bygg 10E",,,,,,
42446,Løkkeveien 24,Kristiansand,,,,,
42447,Dr. Kvammes vei 21,,,,,,
26193,"Moloveien 12, Bodø",,,,8002,Bodø,Norge
26195,"Storgata 8, Gjøvik",,,,2801,Gjøvik,Norge
26196,"Pirsenteret (oppgang B, 5. et.)",Trondheim,,,7462,Trondheim,Norge
23712,Statens hus  ,,,,7734,Steinkjer,Norge
23713,Statens Hus,,,,7713,Steinkjer,Norge
42285,"Kirkeveien 166, Ullevål sykehus",,,,,,
42286,Longeyearbyen,,,,,,
42287,"Forskningsparken i Breivika, Sykehusvegen 23",,,,,,
40102,Bjørnfjell (grensetollsted),,,,,,
42302,Cicignongata 19,,,,,,
23724,C.M. Havigs gate 45,,,,8651,Mosjøen,Norge
42662,Peer Gynts vei 72,Moss,,,,,
42663,Kristian Fredriks vei 10,,,,,,
23729,Fogd Holmboes gate 45,,,,9360,Bardu,Norge
44483,Tvedestrand,,,,,,
42682,"Østre Rosten 55, Tiller",,,,,,
23734,Gjensidigegården (Jernbanegata 9-11),,,,7600,Levanger,Norge
44682,"Akersveien 24, Oslo",,,,,,
23739,Tico-gården,,,,6600,Sunndalsøra,Norge
42684,"Sjukehusvegen 16, Voss",,,,,,
22714,Oppdal kulturhus,,,,7340,Oppdal,Norge
42802,Holmlia Senter vei 1B,,,,,,
23748,Rådhuset,,,,7224,Melhus,Norge
23750,Rådhuset,,,,7290,Støren,Norge
42803,Bogerudveien 15,,,,,,
44462,"Hai Malakal, Juba",Sør-Sudan,,,,,
25056,"Asbjørn Øveråsvei 18D, Trondheim",,,,4658,Tveit,Norge
25057,"Grubeveien 4, Bjørnevatn",,,,9910,Bjørnevatn,Norge
42862,Lensmannsgården,,,,,,
25060,Hjelmelandsgården,Fjellvegen 9,,,6800,Førde,Norge
25061,Tinghuset,Munkegata 20,,,7011,Trondheim,Norge
25063,Gulatings plass 1,,,,5012,Bergen,Norge
25064,Fridtjof Nansens plass 17 ,,,,9008,Tromsø,Norge
25071,Nygård 1,,,,0151,Oslo,Norge
25076,Vangsveien 73,,,,2317,Hamar,Norge
25084,Middelthunsgate 29,,,,0033,Oslo,Norge
42863,Lensmannsgården,,,,,,
42923,"Aurland barne- og ungdomsskule, 1. etasje",,,,,,
25107,Kartverksveien 21,,,,3511,Hønefoss,Norge
25108,Nydalen Allé 35,,,,0608,Oslo,Norge
25109,"Grønland 1, Drammen",,,,0369,Oslo,Norge
42924,"Rådhuset, Svelgen",,,,,,
25113,Torvgata 2,,,,8006,Bodø,Norge
25114,Stortorget 2,,,,9008,Tromsø,Norge
25115,W. Andersens gate 4,,,,9800,Vadsø,Norge
25117,"Statens hus, Prinsens Gate 1, Trondheim",,,,0186,Oslo,Norge
43082,Stenersgata 1A,,,,,,
25125,Fylkets hus,Seilmakergata 2,,,7725,Steinkjer,Norge
36384,Prestebøen 2 ,,,,6800,Førde,Norge
36385,Observatoriegata1 B,,,,0251,Oslo,Norge
42925,Operahuset,Sophus Lie-vegen 3,,,,,
25135,Rådmann Siras vei 1,,,,1712,Grålum,Norge
25137,Vangsvegen 73,,,,2318,Hamar,Norge
25138,Kirkegata 80,,,,2626,Lillehammer,Norge
42926,"Førdehuset, Angedalsvegen 5",,,,,,
25704,Rådhuset (inngang sjøsiden),,,,0037,Oslo,Norge
25707,"Rådhuset, Hatland",,,,5282,Lonevåg,Norge
25708,"150 Metcalfe Street, Suite 1300",,,,,,
25711,Teatergata 3,,,,3674,Notodden,Norge
25713,Idrettsveien 1,,,,7970,Kolvereid,Norge
25714,"Tinghaugveien 16, Borgheim",,,,3140,Borgheim,Norge
25715,"Rådhuset, Opheimsgata 31",,,,5750,Odda,Norge
25716,Brynsveien 16,,,,0667,Oslo,Norge
25718,Inge Krokanns veg 2,,,,7340,Oppdal,Norge
25719,Kolbotnveien 30,,,,1410,Kolbotn,Norge
25720,Kirkegata 76,,,,2609,Lillehammer,Norge
42448,"Gamle Kragerøvei 32, Kragerø sykehus",,,,,,
43802,Schweigaards gate 15,,,,,,
25723,Rådhuset,Alfarveien 5,,,7300,Orkanger,Norge
25724,Kommunehuset,,,,7740,Steinsdalen,Norge
25725,Rytrøa 14,,,,2550,Os i Østerdalen,Norge
25726,"Rådhuset,Torggata 7, Osøyro",,,,5200,Os,Norge
25727,"Økern senter, Økernveien 145",,,,0594,Oslo,Norge
25728,Sommerrogata 1,,,,0255,Oslo,Norge
25730,Svenskveien 20,,,,8626,Mo i Rana,Norge
25731,Bjørnstjerne Bjørnsons plass 1,,,,0340,Oslo,Norge
25732,Drammensveien 165,,,,0212,Oslo,Norge
25733,Nydalsveien 21,,,,0484,Oslo,Norge
25735,Platousgate 16,,,,0190,Oslo,Norge
25739,"Filmens hus, Dronningensg. 16",,,,0105,Oslo,Norge
25743,Høgskoleveien 8 / Raveien 9,,,,1430,Ås,Norge
25745,Tungasletta 2,,,,7485,Trondheim,Norge
25749,Skrivarvegen 2,,,,8501,Narvik,Norge
25752,Kirkegt 20,,,,0157,Oslo,Norge
25753,Ullevålsveien 72 (innkjøring Thulstrupgate),,,,0454,Oslo,Norge
21934,Kirkenær,,,,2684,Vågåmo,Norge
21942,"Statens Hus, Grønland 32",,,,3007,Drammen,Norge
21956,Rådhuset,,,,2500,Tynset,Norge
21960,Nord-Aurdal rådhus,,,,2901,Fagernes,Norge
21964,"Gol kommunehus, Gamlevegen 4",,,,3550,Gol,Norge
21978,Albert Moeskaus vei 59,,,,1711,Sarpsborg,Norge
23844,Olav Kyrres gate 22,,,,5004,Bergen,Norge
44422,Åsehaugen 1,,,,,,
23846,Olav Kyrres gate 22 ,,,,5147,Bergen,Norge
23850,Storgata 28,,,,2882,Dokka,Norge
35961,Næringsbygget,,,,,,
23854,Grodås,,,,6783,Stryn,Norge
23855,Elvegata 19,,,,2601,Lillehammer,Norge
23857,Elvegata 19,,,,2626,Lillehammer,Norge
23860,Bandadalsplassen 5,,,,5400,Stord,Norge
23862,Aksen,,,,5460,Husnes,Norge
25211,Dalevegen 6,,,,6150,Ørsta,Norge
25215,Motzfeldts gate 1,,,,0105,Oslo,Norge
25216,"Rådhuset, Stormyra 2",,,,6100,Volda,Norge
25217,"Kommunehuset, Uttrågata 9",,,,5700,Voss,Norge
23841,Niels Ødegaardsgate 4,,,,2821,Gjøvik,Norge
23418,Ål kulturhus,,,,3571,Ål,Norge
42651,Prestmarkveien 1,,,,,,
42652,Arnold Dybsjords veii 1,,,,,,
42653,Kløveråsveien 1 (Mellomåsen),,,,,,
42654,Julie Eges gate 6,,,,,,
23452,Christian Augustsgate 1,,,,3611,Kongsberg,Norge
23453,Krøderen samfunnshus,,,,3535,Krøderen,Norge
23456,"Fosskvartalet, 2. etasje",,,,3401,Lier,Norge
23459,Modum kulturhus,,,,3370,Vikersund,Norge
23462,Klopptjernsgata 4,,,,3050,Mjøndalen,Norge
23464,Kulturhuset Banken,,,,3540,Nesbyen,Norge
23469,Syljerudveien 5,,,,3630,Rødberg,Norge
23471,Sentrumskvartalet,Hønefoss bru 1E,,,3500,Hønefoss,Norge
23474,Vegglitunet,,,,3628,Veggli,Norge
23475,"Sekkefabrikken, Vaterlandsveien 13",,,,3470,Slemmestad,Norge
23479,Viksveien 29,,,,3530,Røyse,Norge
23480,Vestre Strandvei 3,,,,3482,Tofte,Norge
23481,Sigdal ungdomsskole,,,,3350,Prestfoss,Norge
23483,"Rådhuset, Stasjonsgata 24",,,,3300,Hokksund,Norge
23486,Rådhusgata,,,,2851,Lena,Norge
34027,"Rødmyrlia 43, Skien",,,,3740,SKIEN,Norge
43263,Hallveien 4,,,,,,
24850,Ramstadveien 9,,,,1850,Mysen,Norge
24854,Kommunehuset,,,,2560,Alvdal,Norge
24855,Andebu sentrum 26,,,,3162,Andebu,Norge
24861,Vabakkjen 3,,,,5411,Stord,Norge
42902,Kirkebygden skole,,,,,,
24863,Stedjevegen 41,,,,6856,Sogndal,Norge
43262,Skarveien 6,,,,,,
24865,Kleppestø senter,,,,5321,Kleppestø,Norge
24866,Byremo,,,,4529,Byremo,Norge
24868,Sanderplassen 6,,,,6800,Førde,Norge
43264,Bankbygget,,,,,,
43265,Fagernesveien 3,,,,,,
24876,"Christian August Thorings veg 12, Sola",,,,4033,Stavanger,Norge
24877,Slettebø,,,,4370,Egersund,Norge
24881,"Svaddevegen 157, Rjukan",,,,3660,Rjukan,Norge
24886,"Kvassnesvegen 40, Knarvik, Lindås",,,,5355,Knarvik,Norge
24887,Eitrheimsvegen 160,,,,5750,Odda,Norge
24888,"Spelhaugen 12, Fyllingsdalen",,,,5147,Fyllingsdalen,Norge
24897,Rigedalen 5,,,,4630,Kristiansand,Norge
24898,Nulandsvika,,,,4400,Flekkefjord,Norge
24899,Industrigata 17,,,,2619,Lillehammer,Norge
24900,Kontrollvegen 4,,,,2827,Hunndalen,Norge
24902,Bygdinvegen 160,,,,2900,Fagernes,Norge
24905,Husøynvegen 5,,,,3550,Gol,Norge
34346,Hagegata 27,,,,0653,Oslo,Norge
22480,Oscars gate 45,,,,0244,Oslo,Norge
22481,Nobels gate 45,,,,0244,Oslo,Norge
22484,Stortingsgata 30,,,,0244,Oslo,Norge
22485,"Niels Juels gate 30, Oslo",,,,0244,Oslo,Norge
22486,Fritzners gate 12,,,,0244,Oslo,Norge
26197,Rådhuset,,,,5418,Fitjar,Norge
26198,Fjalerhuset,,,,6961,Dale i Sunnfjord,Norge
26199,"Rådhuset, Foldnesvegen 1",,,,5343,Straume,Norge
26200,Strandavegen 13,,,,6900,Florø,Norge
26201,Rådhuset,,,,8388,Ramberg,Norge
26204,Evjemoen,,,,4735,Evje,Norge
26205,Brogaten 7,,,,4550,Farsund,Norge
26206,Adminstrasjonsbygget,Torggata 21,,,8200,Fauske,Norge
38602,"Møllergata 24, 9. etasje",,,,,,
26210,Kirkeveien 85,,,,1900,Fetsund,Norge
42842,C. Sundts gate 57,,,,,,
26213,Rådhuset,,,,4160,Finnøy,Norge
39022,Åkergata 4,,,,,,
26216,Ørtangen 12,Vadsø,,,9800,Vadsø,Norge
26218,Nedre Strandgate 4,Ålesund,,,6004,Ålesund,Norge
26219,"Sjøgata 1, Bodø",,,,8006,Bodø,Norge
26220,"Skriveralmenningen 1, Egersund",,,,4379,EGERSUND,Norge
26221,"Gate 1, nr. 60, Måløy",,,,6700,Måløy,Norge
21988,Skedsmogaten 5,,,,2000,Lillestrøm,Norge
21955,Fjellgata 4,,,,2212,Kongsvinger,Norge
22048,Heistadmoen Leir,Heistadmoen,,,3608,Heistadmoen,Norge
22103,"Urtegata 9, Oslo",,,,0187,Oslo,Norge
22081,"Søndre Berg 30, Tønsberg",,,,3125,Tønsberg,Norge
22090,Oscars gate 51,,,,0244,Oslo,Norge
22154,"Skippergata 16, Tromsø",,,,9016,Tromsø,Norge
22192,Dyrskuplassen,Seljord,,,3840,Seljord,Norge
22167,Lyngsmark 2,Storslett,,,9152,Storkjosen,Norge
22197,Fakkelgården,"Vormstuguvegen 40, Lillehammer",,,2605,Lillehammer,Norge
22202,Sjømannsveien 14,Ålesund,,,6008,Ålesund,Norge
22203,Fabrikkveien 13,Molde,,,6415,Molde,Norge
22204,"Fylkets Hus, Seilmakergata 2",Steinkjer,,,7713,Steinkjer,Norge
22205,Verftsgata 48,Namsos,,,7800,Namsos,Norge
22206,Røstad,Levanger,,,7600,Levanger,Norge
22209,Midtre gate 10,Mo i Rana,,,8624,Mo i Rana,Norge
38362,"House no. 63, Street 49",Khartoum 2,,,,,
22215,Lekneskroken 7,Leknes,,,8370,Leknes,Norge
22217,Notveien 17,Bodø,,,8013,Bodø,Norge
22218,Nordre Frydenlund allé 6 A,Sortland,,,8400,Sortland,Norge
22224,Ringveien 11,Gjøvik,,,2816,Gjøvik,Norge
22227,Alma Halses vei nr. 1,Alta,,,9510,Alta,Norge
22228,Kirkegata 8,Hammerfest,,,9615,Hammerfest,Norge
22229,Markangeaidnu 1,Karasjok,,,9730,Karasjok,Norge
22233,"Aumliveien 4 C, Tynset",,,,2500,Tynset,Norge
22234,Sideveien 2,Kongsvinger,,,2211,Kongsvinger,Norge
25472,Storgata 45,,,,2335,Stange,Norge
25473,Julsundvegen 9,,,,6404,Molde,Norge
25475,Sjøgata 1,,,,8006,Bodø,Norge
25477,Sollistrandveien 12,,,,3181,Horten,Norge
25479,"Sogningen storsenter, Hovevegen 4",,,,6856,Sogndal,Norge
25480,Olav Vs plass 1,,,,4340,Bryne,Norge
25484,Bredochs gate 4,,,,3256,Larvik,Norge
25485,Håkon Kyllingmarks G 6,,,,8300,Svolvær,Norge
25489,Abel Meyers gate 10,,,,7800,Namsos,Norge
25490,Blødekjær 3,,,,4838,Arendal,Norge
25494,Edvard Storms veg 5,,,,2680,Vågå,Norge
25495,Kongsveien 23 A,,,,2500,Tynset,Norge
25496,Kongensgate 52,,,,8514,Narvik,Norge
25498,Nytorget 1,,,,8622,Mo i Rana,Norge
25499,Norderhovsgata 23,,,,3510,Hønefoss,Norge
25501,Sorenskrivargarden,,,,5781,Lofthus,Norge
25502,Sørhauggata 80,,,,5527,Haugesund,Norge
25503,Østregate 41,,,,2317,Hamar,Norge
25504,Jernbanegaten 10,,,,1850,Mysen,Norge
25506,Storveien 24,,,,1816,Skiptvet,Norge
25510,Rådhuset,,,,6260,Skodje,Norge
25511,"Strømsveien 102, ved Helsfyr T-bane",,,,0663,Oslo,Norge
25513,"Smøla rådhus, Hopen",,,,6570,Smøla,Norge
25514,Snillfjord Rådhus,Krokstadøra,,,7257,Snillfjord,Norge
25516,Gravensteinsgata 17,,,,6856,Sogndal,Norge
25517,Askedalen 2 ,,,,6863,Leikanger,Norge
25521,Rådhusvegen 21,,,,4050,Sola,Norge
21588,Storgata 5,,,,6100,VOLDA,Norge
21589,"Bankbygget, Sjøholt",,,,6249,ØRSKOG,Norge
21590,Vikegata 17,,,,6150,ØRSTA,Norge
21592,Torget 8,,,,6447,ELNESVÅGEN,Norge
21593,Eidsvåg,,,,6460,EIDSVÅG,Norge
21594,Havnegata 6,,,,6301,Åndalsnes,Norge
21595,Falkhytten,,,,6481,AUKRA,Norge
21596,Vestnes butikksenter,,,,6399,VESTNES,Norge
21597,Storgata 43,,,,6500,KRISTIANSUND N,Norge
21598,Aure,,,,6690,AURE,Norge
21599,Bruhagen,,,,6530,Averøy,Norge
21600,Batnfjordsøra,,,,6631,BATNFJORDSØRA,Norge
21601,Vågland,,,,6683,VÅGLAND,Norge
21602,Sentrumsgarden,Askvoll,,,6980,ASKVOLL,Norge
21603,"Granden, Svelgen",,,,6723,SVELGEN,Norge
21604,Almenningen 1,Nordfjordeid,,,6770,NORDFJORDEID,Norge
21605,"Melkevegen, Dale",,,,6963,DALE I SUNNFJORD,Norge
21606,Risnes,,,,5986,Hosteland,Norge
21607,Hamnevegen 48,,,,5200,Os,Norge
21608,Lonevåg,,,,5282,Lonevåg,Norge
21611,Osen 2,,,,5401,Stord,Norge
21612,Lensmannstunet,,,,5555,Førde i Hordaland,Norge
21615,Hardangervegen 6,,,,5700,Voss,Norge
21621,Litleåsvegen 43,,,,5132,Nyborg,Norge
21625,Bankbygget,Aurland,,,5745,AURLAND,Norge
25218,Rådhuset,,,,5336,Tjeldstø,Norge
25219,"Tingvang, Bygdinvegen 1989",,,,2940,Heggenes,Norge
25220,Øvre Årnes 7,,,,7170,Åfjord,Norge
36981,Munthes gate 31,,,,,,
25225,Liaveien 1,,,,7790,Malm,Norge
25226,Allégaten 70,,,,5007,Bergen,Norge
25231,Parkgata 16,,,,9600,Hammerfest,Norge
25232,Svend Foyns gate 9,,,,3126,Tønsberg,Norge
25234,Rådhuset,,,,6390,Vestnes,Norge
25236,Slidretun,,,,2966,Slidre,Norge
25237,Kirkevegen 8,,,,2830,Raufoss,Norge
25238,"Rådhuset, Storgata 37",,,,8370,Leknes,Norge
25240,Rådhuset,,,,8976,Vevelstad,Norge
25241,Kommunehuset,,,,6893,Vik i Sogn,Norge
25243,K. Kalinausko g. 24,3. etg.,,,,,
25245,Vinjevegen 182,,,,3890,Vinje,Norge
25249,Grensev. 92,,,,0033,Oslo,Norge
25252,"Møllergata 16, Oslo",,,,0179,Oslo,Norge
25253,Johannes Bruns gate 2,,,,7650,Verdal,Norge
25254,Rådhuset,,,,6143,Fiskåbygd,Norge
25255,Kirkegata 4,,,,9950,Vardø,Norge
25257,"Rådhuset, Skjervgata 43",,,,8654,Mosjøen,Norge
25276,"Kristian Augusts gate 23, 7.et",,,,0104,Oslo,Norge
25277,Gryta 4,,,,7005,Trondheim,Norge
25278,Rådhusgaten 5,,,,9800,Vadsø,Norge
25280,"Heradshuset, Konsul Jebsens gate 16",,,,5722,Dalekvam,Norge
25281,Kommunehuset,,,,4747,Valle,Norge
25282,Kommunehuset,Tyinvegen 5161,,,2975,Vang i Valdres,Norge
25283,"07, Chemin Doudoud Mokhtar",Ben-Aknoun,,,,,
38762,Langelandsveien 17,,,,,,
25285,Tjennaveien 30,,,,4900,Tvedestrand,Norge
25289,Rådhuset,,,,5685,Uggdal,Norge
25290,Rådhuset,,,,5575,Aksdal,Norge
25292,Tollbodgaten 22,,,,3111,Tønsberg,Norge
25294,"Rådhuset, Furusethgata 12",,,,2050,Jessheim,Norge
25296,"Rådhuset, Sjøgata 63",,,,6065,Ulsteinvik,Norge
25297,Skeiesvegen 3,,,,5730,Ulvik,Norge
21699,Torsbyvegen 16 ,,,,4701,Vennesla,Norge
21700,Bryggegata 2,,,,4509,Mandal,Norge
21701,Parkgaten 8,,,,4401,Flekkefjord,Norge
21702,Barbros gate 21,,,,4551,Farsund,Norge
21705,"Sam Eydes gate 71, Rjukan",,,,3661,Rjukan,Norge
21706,Nesgata 16,,,,4490,Kvinesdal,Norge
21707,Spangereidveien 1,,,,4520,Sør-Audnedal,Norge
21708,Alleen 16,,,,4575,Lyngdal,Norge
21709,Rådhuset,Marnardal kommune,,,4532,Øyslebø,Norge
21711,Kyrkjebygdi,,,,4540,Åseral,Norge
21712,Lampeland,,,,3623,LAMPELAND,Norge
21715,"Støperigata 8, Hokksund",,,,3300,HOKKSUND,Norge
21718,Langgata 48/50,,,,3081,HOLMESTRAND,Norge
21720,Revåveien 14,,,,3070,SANDE,Norge
21721,Storgaten 71 A,,,,3060,SVELVIK,Norge
22488,Drammensveien 74,,,,0244,Oslo,Norge
22490,Drammensveien 88 C,,,,0204,Oslo,Norge
22491,Halvdan Svartes gate 13,,,,0244,Oslo,Norge
22492,Nobels gate 16,,,,0244,Oslo,Norge
22493,Bygdøy Allé 78,,,,0244,Oslo,Norge
22495,Drammensveien 82,,,,0271,Oslo,Norge
22496,Dronningens gate 3,,,,0244,Oslo,Norge
22498,"Bredgate 65, 1.etasje",,,,2900,København,Norge
22505,St. Olavs gate 27 (Humanismens hus),,,,0130,Oslo,Norge
22510,Thomas Heftyes gate 19 - 21,,,,0244,Oslo,Norge
22511,Drammensveien 88 E,,,,0244,Oslo,Norge
22512,Sigurd Syrs gate 4,,,,0244,Oslo,Norge
22513,"Parkveien 35, Oslo",,,,0214,Oslo,Norge
22514,"Wergelandsveien 7, 4. etasje",,,,0244,Oslo,Norge
22515,Meltzersgate 5,,,,0244,Oslo,Norge
22516,Wergelandsveien 15,,,,0244,Oslo,Norge
22517,Norra Kungsvägen 39,,,,0244,Oslo,Norge
22518,Tuengen Allé 2 B,,,,0244,Oslo,Norge
22519,"Skippergata 33, 8. etasje",,,,0154,Oslo,Norge
22526,Tollbugata 32,,,,0158,Oslo,Norge
22527,"Ullersmoveien, Kløfta ",,,,2040,Kløfta,Norge
22529,"Jøssingveien 33, Eiksmarka",,,,1359,EIKSMARKA,Norge
22530,"Bastøy, Horten",,,,3191,Horten,Norge
22531,Steinestøvegen 401,,,,5131,NYBORG,Norge
24046,Klingenberggaten 7A - 5. etasje ,,,,0119,Oslo,Norge
24051,Stabells gate 7/9,,,,3510,Hønefoss,Norge
24060,"Tollbugata 10, Vadsø",,,,9800,Vadsø,Norge
24061,Tordenskioldsgate 12,,,,0034,OSLO,Norge
24078,Stortorvet 7,Oslo,,,0155,Oslo,Norge
24079,"Tinngata 8, Stavanger",,,,4004,Stavanger,Norge
24080,"Fabrikkgaten 3, Bergen",,,,5059,Bergen,Norge
37742,Glemmengata 55,,,,,,
24082,"Grandfjæra 22b, Molde",,,,6404,Molde,Norge
24084,"Statens hus, Strandvegen 38",Steinkjer,,,7734,Steinkjer,Norge
24086,Rådhuset,,,,7300,Orkanger,Norge
24093,"Finnesveien 14, Kabelvåg",,,,8309,Kabelvåg,Norge
24095,Fiskeriveien 3,,,,9750,Honningsvåg,Norge
24099,Kongsvegen 79,,,,2920,Leira i Valdres,Norge
24107,Heddalsvegen 28 C,,,,3674,Notodden,Norge
24111,Inge Krokanns veg 2,,,,7340,Oppdal,Norge
24119,"Kommunebygget, Heggenes",,,,2940,Heggenes,Norge
24121,Tingstugu,,,,3570,Ål,Norge
24124,Rådhuset,,,,2451,Rena,Norge
24125,Statsråd Evensens veg 6,,,,6885,Årdalstangen,Norge
22873,Storgata 16,,,,3110,Tønsberg,Norge
25453,Nedre Strandgate 50,,,,6005,Ålesund,Norge
25454,Skjervavegen 10,,,,6100,Volda,Norge
25455,Jul Pettersens gate 2,,,,2615,Lillehammer,Norge
25457,Tinghuset,,,,9845,Tana,Norge
25458,Heddalsvegen 28 C,,,,3674,Notodden,Norge
25459,Strandgata 26,,,,2815,Gjøvik,Norge
25461,Rådhuset,"Jernbaneveien 22, 5 etg.",,,2901,Fagernes,Norge
25462,Kirkegata 22,,,,9800,Vadsø,Norge
25463,Torggata 10 A,,,,8400,Sortland,Norge
25465,Jernbanegata 3,,,,2211,Kongsvinger,Norge
37523,Dokkvegen 10,Porsgrunn Næringspark,,,,,
21512,Industriveien 2,,,,8680,TROFORS,Norge
21513,Herøy brygge,,,,8850,Herøy,Norge
21515,"Rådhuset, Gladstad",,,,8980,VEGA,Norge
21516,Kongensgate 81,,,,8001,BODØ,Norge
21519,Storgata 83,,,,8200,FAUSKE,Norge
21520,Inndyr,,,,8140,INNDYR,Norge
21522,Kommunehuset,,,,8186,TJONGSFJORDEN,Norge
21524,Myklebostad,,,,8083,Leinesfjord,Norge
21528,Sentrumsveien 65,,,,8546,BALLANGEN,Norge
21529,Evenskjersenteret ,,,,8539,BOGEN I OFOTEN,Norge
21530,Sanna,,,,7790,MALM,Norge
21532,"Miljøbygget, Lauvsnes ",,,,7770,FLATANGER,Norge
21533,Torget,,,,7870,GRONG,Norge
21535,Rådhuset,,,,7160,Bjugn,Norge
21537,Siholmen,,,,7260,SISTRANDA,Norge
21538,Trondheimsveien 5,,,,7200,KYRKSÆTERØRA,Norge
21539,Stenebygget,,,,7240,Hitra,Norge
21540,Ålen senter,,,,7380,ÅLEN,Norge
21542,Løkkenveien 3,,,,7336,Meldal,Norge
21543,Melhuset,,,,7224,MELHUS,Norge
21544,Prestteigen,,,,7290,STØREN,Norge
21547,"Sparebankbygget, Berkåk",,,,7393,Rennebu,Norge
21549,Bergmannsgata 15,,,,7361,RØROS,Norge
33332,12 A Kensington Palace Gardens,,,,W8 4QU,London,
33333,Eisenhowerlaan 77N,,,,NL-2517 KH,The Hague,
33334,"Sandhamnsgatan 40, 6.et.",,,,S-115 28,Stockholm,
33335,"Machnowerstr. 24,",,,,D-53173,Bonn,
33336,Tyrgatan 8,,,,S-101 32,Stockholm,
33337,Clayallee 82,Berlin,,,D-53173,Bonn,
33338,Östermalmsgatan 59,,,,S-102 04,Stockholm,
43902,Rådhuset,,,,8185,Vågaholmen,Norge
33339,Stureplan 4C (4 fl.),,,,W14 8NS,London,
33340,Brunnsgatan 21 B,,,,S-111 38,Stockholm,
33341,1 South Audley Street,,,,W1K 1NB,London,
33342,Dalvägen 2 (3 fl.),,,,W1H 1NR,London,
33343,10 Kensington Court,,,,W8 5DL,London,
33344,Palazzo Begni,Contrada Omerelli,,,47890,San Marino,Norge
43962,Rådhuset,,,,4460,Moi,Norge
33346,39 Marloes Road,,,,W8 6LA,London,
27145,Møllergata 16,,,,0179,Oslo,Norge
21626,Kong Beles veg 20,,,,6899,BALESTRAND,Norge
27030,"Rådhuset, Sivert Nielsens gate 24",,,,8900,Brønnøysund,Norge
42882,"Bjørkelangen torg, Bjørkeveien 22",,,,,,
37851,Nedre Tyholmsvei 13,,,,,,
27050,Torggata 1,,,,0181,Oslo,Norge
27062,Lakkegata 3,,,,0555,OSLO,Norge
38522,"Kunnskapsparken, 2. etasje",Markedsgata 3,,,,,
30760,Torget,,,,7870,Grong,Norge
27073,Edvard Munchs veg,,,,2061,Gardermoen,Norge
