vurderingid,navn,url,omraade,nr,krav,poeng,maxscore,kommentar
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,1. Tilgjengelegheit,1.6,Meny og søk fungerer utan ekstra utvidingar (maks 2p),1,2,"Venstre- og toppmenyen fungerer ikke tilfredsstillende når javascript er avslått.(Søk fungerte heller ikke på testtidspunktet, men dette hadde andre årsaker)"
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,1. Tilgjengelegheit,1.7,Kontrasten på nettstaden er tilstrekkeleg (maks 2p),2,2,Testside: Startsiden. 
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,1. Tilgjengelegheit,1.8,Statisk innhald kan hoppast over (maks 2p),0,2,Fant ingen «hopp til»-lenker.
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,1. Tilgjengelegheit,1.9,Nettstaden skil mellom form og innhald (maks 3p),1,3,Nettstedet benytter tabeller til layout.
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,1. Tilgjengelegheit,1.10,Nettstaden sitt språk er oppgjeve (maks 3p),0,3,"Hovedspråk(norsk lang=&quot;no&quot;)  er ikke angitt - se startsiden. Det engelsk innholdet er i og for seg angitt med språkkode, men angivelsen følger ikke ISO 639-1 og engelsk er ikke angitt som hovedspråk til tross for at hovedinnholdet er på engelsk. Ikke godkjent.  "
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,1. Tilgjengelegheit,1.11,HTML er korrekt koda på nettstaden (maks 4p),0,4,"Validering(html-kode): Ikke godkjent. Startsiden og flere andre testede sider hadde mer enn 5 feil i valideringen. <br/>Semantisk HTML: Ikke godkjent. Her blant annet vurdert i forhold til hvorvidt korrekt koding av overskrifter og mellomoverskrifter (heading-strukturen h1,h2,h3 osv), lister(ul,li,ol,li) og avsnitt(p), er benyttet konsekvent i henhold til reglene/konvensjonene for semantisk bruk av HTML. Eksempel : Se valgt testside:  http://www.alstahaug.kommune.no/index.asp?startID=&amp;topExpand=&amp;subExpand=&amp;strUrl=//applications/System/publish/view/showobject.asp?infoobjectid=1000081&amp;menuid=1000221&amp;startmenuid= "
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,2. Brukertilpasning,2.1,Nettstaden er lett å laste (maks 3p),0,3,Test: Startsiden =  354Kb.<br/>Mobilversjon: Fant ingen. <br/>Mobil: test i W3C mobileOK Checker viste 0%. Ikke godkjent.  
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,2. Brukertilpasning,2.2,Innhaldet er merkt med dato (maks 3p),3,3,Godkjent. 
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,2. Brukertilpasning,2.3,Nettstaden har søkjefunksjon (maks 3p),3,3,Tilfredsstillende søkfunksjon. 
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,2. Brukertilpasning,2.4,Søkjeresultat blir presentert på ein god måte (maks 4p),0,4,Valgt testsøkeord: Barnehage. <br/>Resultat: Problemer med søk-funksjonen. Virket ikke på testtidspunktet. (17/8)
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,2. Brukertilpasning,2.5,Innhaldet er presentert på andre språk enn norsk (maks 3p),0,3,Testside: http://www.alstahaug.kommune.no/index.asp?strUrl=//applications/system/publish/view/showobject.asp?infoobjectid=1003067.<br/>Resultat: kun turistinformasjon. 
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,2. Brukertilpasning,2.6,Hovudmenyen er konsistent på heile nettstaden (maks 2p),2,2,Godkjent. 
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,2. Brukertilpasning,2.7,Nettstaden har markert kvar ein er i nettstadsstrukturen (maks 2p),0,2,"Har brødsmulesti, men denne er ikke konsekvent gjennomført ned til nivå 3. Se f.eks. Barnehage og nivået under:  Kommunale barnehager. Ikke godkjent.  <br/>  "
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,2. Brukertilpasning,2.8,Nettstaden har lagt til rette for utskrift av innhaldet (maks 2p),2,2,Godkjent. 
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,2. Brukertilpasning,2.9,Nettstaden har ein oversikt over innhaldet (maks 1p),1,1,Testside: http://www.alstahaug.kommune.no/index.asp?topExpand=&amp;subExpand=&amp;strUrl=//ips/custom/ips_sitemap.asp 
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,2. Brukertilpasning,2.10,Nettstaden har lagt inn relevante metadata (maks 2p),0,2,Nettstedets sider mangler beskrivende metadata. Tekniske metadata eller metadata som profilerer leverandører gir ikke uttelling her.
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,2. Brukertilpasning,2.11,Nettstaden har beskrivande sidetitlar og adresser (maks 3p),2,3,"Nettstedets sidetitler er beskrivende, men adressene/URLene tilfredstiller ikke dette kravet. Se for eksempel adressen/URLen til denne siden: http://www.alstahaug.kommune.no/index.asp?startID=&amp;topExpand=&amp;subExpand=&amp;strUrl=//applications/System/publish/view/showobject.asp?infoobjectid=1000282&amp;menuid=1000445&amp;startmenuid=1000114"
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,2. Brukertilpasning,2.12,Nedlastbare dokument er publisert som PDF eller ODF (maks 2p),0,2,Ikke godkjent. Alle postlister er f.eks. kun publisert i doc-format. 
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhald,3.1,Nettstaden legg til rette for forenkla informasjonsflyt (maks 4p),0,4,Fant ingen aktuelle tjenester/funksjonalitet.
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhald,3.2,Nettstaden har strukturert informasjon om kjerneoppgåver (maks 5p),3,5,Testside: Bostøtte - http://www.alstahaug.kommune.no/index.asp?startID=&amp;topExpand=&amp;subExpand=&amp;strUrl=//applications/System/publish/view/showobject.asp?infoobjectid=1001047&amp;menuid=1001328&amp;startmenuid=
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhald,3.3,Nettstaden har sentral kontaktinformasjon (maks 2p),1,2,Organisasjonsnummer mangler på &quot;Kontakt oss&quot;-siden: http://www.alstahaug.kommune.no/index.asp?startID=&amp;topExpand=&amp;subExpand=&amp;strUrl=//applications/System/publish/view/showobject.asp?infoobjectid=1002704&amp;menuid=1002089&amp;startmenuid=1000399 
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhald,3.4,Nettstaden har sentral eigeninformasjon (maks 3p),1,3,Org.kart i pdf. Ikke godkjent. OBS: Feil i koding på flere e-postlenker her: http://www.alstahaug.kommune.no/index.asp?startID=&amp;topExpand=&amp;subExpand=&amp;strUrl=//applications/system/publish/view/showobject.asp?infoobjectid=1005242&amp;menuid=1003103&amp;startmenuid= 
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhald,3.5,Nettstaden legg til rette for innsyn i postjournal (maks 3p),1,3,Postjournal i doc-format. 
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhald,3.6,Nettstaden legg til rette for innsyn i saker og møte (maks 3p),0,3,Siden MØTEPLAN MED SAKSLISTER manglet innhold på testtidspunktet(17/8).
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhald,3.7,Nettstaden legg til rette for elektroniske høyringar (maks 3p),1,3,Testside: http://www.alstahaug.kommune.no/index.asp?topExpand=1000176&amp;subExpand=&amp;menuid=1003371&amp;strUrl=//applications/system/publish/view/showobject.asp?infoobjectid=1005960
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhald,3.8,Nettstaden utnyttar teknologien til å lage gode tilleggsløysingar (maks 2p),1,2,Nettstedet har værtjeneste: http://www.alstahaug.kommune.no/archive/wdl/index.html
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhald,3.9,Nettstaden har skjema for elektronisk innsending (maks 5p),5,5,Eksempel: https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=231&amp;ouref=1820
14955,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhald,3.10,Nettstaden har innloggingsbasert sjølvbetening (maks 5p),4,5,Skjemaet &quot;kommunal bolig - leie&quot; har Min ID som innloggingsalternativ. 
14965,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelegheit,1.1,Nettstaden brukar alternativ bilettekst (maks 2p),2,2,Testsider: Startsiden + http://www.alta.kommune.no/ordfoererens-uke.72054.no.html.<br/>Resultat: Godkjent. 
14965,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelegheit,1.2,Lenkjer skil seg ut frå vanleg tekst (maks 3p),3,3,Godkjent
14965,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelegheit,1.3,Skriftstorleiken kan endrast (maks 2p),2,2,Testside: http://www.alta.kommune.no/fosterhjem.71965.2112946.tkt.html. <br/>Resultat: Godkjent 22.4px og lesbar tekst. 
14965,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelegheit,1.4,Datatabellar er tilgjengelege (maks 3p),3,3,Testtabell: Ansatte - https://www.alta.kommune.no/ansatte.98437.no.html 
14965,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelegheit,1.5,Rammer blir brukte på ein måte som reduserar ulempene (maks 2p),2,2,Fant ingen bruk av rammer eller Iframe på testede sider. 
14965,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelegheit,1.6,Meny og søk fungerer utan ekstra utvidingar (maks 2p),2,2,Godkjent.
14965,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelegheit,1.7,Kontrasten på nettstaden er tilstrekkeleg (maks 2p),2,2,"Alle målte kontrastverdier viste over 4,5:1."
14965,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelegheit,1.8,Statisk innhald kan hoppast over (maks 2p),2,2,Nettstaden har relevant «hopp til»-lenkje som kjem til syne ved fokus.
14965,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelegheit,1.9,Nettstaden skil mellom form og innhald (maks 3p),3,3,"Noen få forekomster av layout-tabeller, men helhetsvurderingen = godkjent."
14965,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelegheit,1.10,Nettstaden sitt språk er oppgjeve (maks 3p),2,3,"Nettstedet har korrekt deklarert hovedspråk i html-elementet på de norskspråklige sidene.    Innholdet på de engelskspråkelige sidene er imidlertid ikke helt tilfredstillende kodet. Se f.eks. https://www.alta.kommune.no/general-information-about-alta.541451-87174.html: Her har html-taggen følgende innhold: &lt;html xmlns=&quot;http://www.w3.org/1999/xhtml&quot; lang=&quot;no&quot; xml:lang=&quot;en&quot;&gt; og i tillegg er det norske innholdet(menyer, datering m.m.) på siden ikke definerte med  språkkode. "
14965,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelegheit,1.11,HTML er korrekt koda på nettstaden (maks 4p),2,4,"Validering(html-kode): Godkjent– alle testede sider har null feil.<br/>Semantisk HTML: Ikke godkjent. Her blant annet vurdert i forhold til hvorvidt korrekt koding av overskrifter og mellomoverskrifter (heading-strukturen h1,h2,h3 osv), lister(ul,li,ol,li) og avsnitt(p), er benyttet konsekvent i henhold til reglene/konvensjonene for semantisk bruk av HTML. Se valgt testside:   https://www.alta.kommune.no/info-om-selvbetjening.4497870-72470.html , mellomoverskrifter er ikke korrekt kodet i artikkelen. "
14965,Alta kommune,http://www.alta.kommune.no,2. Brukertilpasning,2.1,Nettstaden er lett å laste (maks 3p),3,3,Test av startside: 176Kb. <br/>Mobilversjon: Ja. <br/>Mobil: test i W3C mobileOK Checker viste 77%. Godkjent. 
14965,Alta kommune,http://www.alta.kommune.no,2. Brukertilpasning,2.2,Innhaldet er merkt med dato (maks 3p),1,3,"Mye av innholdet er datomerket, men slik merking er ikke konsekvent gjennomført. Se for eksempel siden: http://www.alta.kommune.no/ansatte.98437.no.html "
14965,Alta kommune,http://www.alta.kommune.no,2. Brukertilpasning,2.3,Nettstaden har søkjefunksjon (maks 3p),3,3,Godkjent.
14965,Alta kommune,http://www.alta.kommune.no,2. Brukertilpasning,2.4,Søkjeresultat blir presentert på ein god måte (maks 4p),3,4,Testsøkeord: Barnehage. 
14965,Alta kommune,http://www.alta.kommune.no,2. Brukertilpasning,2.5,Innhaldet er presentert på andre språk enn norsk (maks 3p),1,3,Testside: http://www.alta.kommune.no/index.php?cat=87174. <br/>Tilrettelegging for bruk av Google Oversetter/ Google Translate: Dette gir ikke poeng i denne testen.   
14965,Alta kommune,http://www.alta.kommune.no,2. Brukertilpasning,2.6,Hovudmenyen er konsistent på heile nettstaden (maks 2p),2,2,Godkjent. 
14965,Alta kommune,http://www.alta.kommune.no,2. Brukertilpasning,2.7,Nettstaden har markert kvar ein er i nettstadsstrukturen (maks 2p),2,2,Nettstedet har både klikkbar brødsmulesti og markering i menyen. Løsningene er imidlertid sidestilte og indikatoren gir maksimalt 2 poeng.
14965,Alta kommune,http://www.alta.kommune.no,2. Brukertilpasning,2.8,Nettstaden har lagt til rette for utskrift av innhaldet (maks 2p),2,2,Godkjent: Har CSS-print.
14965,Alta kommune,http://www.alta.kommune.no,2. Brukertilpasning,2.9,Nettstaden har ein oversikt over innhaldet (maks 1p),1,1,Testside: http://www.alta.kommune.no/nettstedskart.72428.no.html 
14965,Alta kommune,http://www.alta.kommune.no,2. Brukertilpasning,2.10,Nettstaden har lagt inn relevante metadata (maks 2p),2,2,Godkjent. Eksempel: http://www.alta.kommune.no/naerings-og-samfunnsutvikling.72372.no.html 
14965,Alta kommune,http://www.alta.kommune.no,2. Brukertilpasning,2.11,Nettstaden har beskrivande sidetitlar og adresser (maks 3p),3,3,Godkjent.
14965,Alta kommune,http://www.alta.kommune.no,2. Brukertilpasning,2.12,Nedlastbare dokument er publisert som PDF eller ODF (maks 2p),2,2,Alle testede informasjonsdokumenter og skjema til nedlasting var publisert i PDF/skrivbar PDF.  Se f.eks &quot;Utslippstilatelse - søknad&quot; - http://www.alta.kommune.no/skjemaer-a-a.4642377-72470.html
14965,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhald,3.1,Nettstaden legg til rette for forenkla informasjonsflyt (maks 4p),4,4,RSS + nettprat + Facebook. 
14965,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhald,3.2,Nettstaden har strukturert informasjon om kjerneoppgåver (maks 5p),4,5,Testside: Bostøtte - http://www.alta.kommune.no/bost.75094.5761439.tkt.html 
14965,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhald,3.3,Nettstaden har sentral kontaktinformasjon (maks 2p),2,2,Godkjent. 
14965,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhald,3.4,Nettstaden har sentral eigeninformasjon (maks 3p),3,3,Testside: http://www.alta.kommune.no/sektorer-og-avdelinger.73553.no.html 
14965,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhald,3.5,Nettstaden legg til rette for innsyn i postjournal (maks 3p),2,3,Testside: http://www.alta.kommune.no/postliste-for-17-08-2011.4949221-157672.html 
14965,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhald,3.6,Nettstaden legg til rette for innsyn i saker og møte (maks 3p),3,3,Godkjent. 
14965,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhald,3.7,Nettstaden legg til rette for elektroniske høyringar (maks 3p),2,3,Testside: http://www.alta.kommune.no/reguleringsplanforslag-rafsbotnliabjoernefjell-offentlig-ettersyn.4935952-79786.html 
14965,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhald,3.8,Nettstaden utnyttar teknologien til å lage gode tilleggsløysingar (maks 2p),2,2,"Kalender med mulighet for egenregistering, e-jobbsøknad m.m. "
14965,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhald,3.9,Nettstaden har skjema for elektronisk innsending (maks 5p),5,5,Se http://www.alta.kommune.no/skjemaer-a-a.4642377-72470.html . Eksempel: Søknad om dagtilbud på Vertshuset eldresenter 
14965,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhald,3.10,Nettstaden har innloggingsbasert sjølvbetening (maks 5p),5,5,Testside: https://portal.alta.kommune.no/login.aspx?ReturnUrl=%2flogin%2fcases.aspx + http://www.alta.kommune.no/info-om-selvbetjening.4497870-72470.html . Kan logge inn med MinID.
14985,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelegheit,1.1,Nettstaden brukar alternativ bilettekst (maks 2p),1,2,Testsider: Startsiden + ordførersiden.<br/>Resultat: Ikke helt konsekvent m.h.t. bruk av alternativ tekst. Mangler for eksempel beskrivende alt-tekst for bildet av ordføreren
14985,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelegheit,1.2,Lenkjer skil seg ut frå vanleg tekst (maks 3p),3,3,Godkjent.
14985,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelegheit,1.3,Skriftstorleiken kan endrast (maks 2p),1,2,..
14985,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelegheit,1.4,Datatabellar er tilgjengelege (maks 3p),0,3,Testtabeller: Tabellene på siden Frister og forfallsdatoer - http://www.alvdal.kommune.no/default.asp?WCI=ViewNews&amp;WCE=1104&amp;DGI=344&amp;Head=1 .<br/>Resultat: Tabellkodingen tilfredsstiller ingen av kravene. Ikke godkjent. 
14985,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelegheit,1.5,Rammer blir brukte på ein måte som reduserar ulempene (maks 2p),0,2,Testside: Startsiden.<br/>Resultat: fant Iframe uten title-attributt. Se kopi av kode: &lt;iframe src=&quot;http://meltwaternews.com/magenta/xml/html/10/7/1257.html&quot;<br/>width=&quot;170&quot; height=&quot;500&quot; scrolling=&quot;yes&quot; frameborder=&quot;yes&quot;&gt;<br/>&lt;a href=&quot;http://meltwaternews.com/magenta/xml/html/10/7/1257.html&quot;&gt;Feed&lt;/a&gt;<br/>&lt;/iframe&gt;
14985,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelegheit,1.6,Meny og søk fungerer utan ekstra utvidingar (maks 2p),2,2,Godkjent.
14985,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelegheit,1.7,Kontrasten på nettstaden er tilstrekkeleg (maks 2p),1,2,"Testside: Startsiden. <br/>Resultat: Enkeltelementenes kontrastverdier varierer en del. Stort sett tilfredsstillende, men fant enkelteverdier på 4,4:1. "
14985,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelegheit,1.8,Statisk innhald kan hoppast over (maks 2p),0,2,Fant ingen relevante «hopp til»-lenker.
14985,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelegheit,1.9,Nettstaden skil mellom form og innhald (maks 3p),1,3,Nettstedet benytter tabeller til layout.
14985,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelegheit,1.10,Nettstaden sitt språk er oppgjeve (maks 3p),0,3,Nettstedet mangler korrekt deklarering av hovedspråk. Fant ikke innhold på andre språk. 
14985,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelegheit,1.11,HTML er korrekt koda på nettstaden (maks 4p),0,4,Validering(html-kode): Ikke godkjent. Startsiden og flere andre testede sider hadde mer enn 5 feil i valideringen. Se for eksempel: http://www.alvdal.kommune.no/default.asp?WCI=DisplayGroup&amp;WCE=154&amp;DGI=154.<br/>Semantisk HTML.Testside: http://www.alvdal.kommune.no/default.asp?WCI=ViewNews&amp;WCE=22934&amp;DGI=157. Resultat: H-struktur ikke benyttet. Overskrifter er feil kodet. Ikke godkjent. 
14985,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpasning,2.1,Nettstaden er lett å laste (maks 3p),0,3,Test: Startsiden = 374Kb.<br/>Mobilversjon: Fant ingen. <br/>Mobiltest: Test av nettstedet i W3C mobileOK Checker viste 0%. Ikke godkjent
14985,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpasning,2.2,Innhaldet er merkt med dato (maks 3p),0,3,Fant mange sider uten datomerking. Se for eksempel denne siden -  http://213.236.231.101/default.asp?WCI=ViewNews&amp;WCE=956&amp;DGI=347&amp;Head=1 
14985,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpasning,2.3,Nettstaden har søkjefunksjon (maks 3p),3,3,Søk inngår i toppmenyen. 
14985,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpasning,2.4,Søkjeresultat blir presentert på ein god måte (maks 4p),1,4,"Valgt testsøkeord: Barnehage. <br/>Relevans: Ikke tilfredsstillende. Hovedsiden om barnehagetilbudet kommer for langt nede på trefflisten. Dessuten: &quot;Tema/stikkord&quot; funksjonen grupperer ikke foretatte søk, men kun kommende søk.    "
14985,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpasning,2.5,Innhaldet er presentert på andre språk enn norsk (maks 3p),0,3,Fant ingen lett tilgjengelig informasjon på andre språk.
14985,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpasning,2.6,Hovudmenyen er konsistent på heile nettstaden (maks 2p),2,2,Godkjent.
14985,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpasning,2.7,Nettstaden har markert kvar ein er i nettstadsstrukturen (maks 2p),2,2,Godkjent. 
14985,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpasning,2.8,Nettstaden har lagt til rette for utskrift av innhaldet (maks 2p),2,2,Godkjent. 
14985,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpasning,2.9,Nettstaden har ein oversikt over innhaldet (maks 1p),0,1,Nettstedskartet er kopi av venstremenyen og dekker ikke nivå 3 på konsekvent måte. Ikke godkjent. 
14985,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpasning,2.10,Nettstaden har lagt inn relevante metadata (maks 2p),0,2,Nettstedets sider mangler beskrivende metadata. Tekniske metadata eller metadata som profilerer leverandører gir ikke uttelling her.
14985,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpasning,2.11,Nettstaden har beskrivande sidetitlar og adresser (maks 3p),0,3,Alvdal kommune anvendes som felles innhold i title-taggen. URLene er ikke beskrivende. Eksempel: http://213.236.231.101/default.asp?WCI=IFrame&amp;WCE=Contacts
14985,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpasning,2.12,Nedlastbare dokument er publisert som PDF eller ODF (maks 2p),0,2,Flere skjema er kun publisert i doc-format. Ikke godkjent. Se eksempler her:  http://www.alvdal.kommune.no/default.asp?WCI=ViewNews&amp;WCE=7830&amp;DGI=480&amp;Head=1 
14985,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhald,3.1,Nettstaden legg til rette for forenkla informasjonsflyt (maks 4p),0,4,Fant ingen relevante tjenester. 
14985,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhald,3.2,Nettstaden har strukturert informasjon om kjerneoppgåver (maks 5p),3,5,Testside: Helsestasjon - http://www.alvdal.kommune.no/default.asp?WCI=ViewNews&amp;WCE=383&amp;DGI=259&amp;Head=1 
14985,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhald,3.3,Nettstaden har sentral kontaktinformasjon (maks 2p),0,2,"Har kontaktside, men denne tilfredstiller ikke de formelle kravene. Mangler også enkel kontaktinfo på hver enkelt side. Eksempel: http://www.alvdal.kommune.no/default.asp?WCI=ViewNews&amp;WCE=18436&amp;DGI=913&amp;Head=1  "
14985,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhald,3.4,Nettstaden har sentral eigeninformasjon (maks 3p),2,3,Organisasjonskart finnes kun som nedlastbar fil. Dette tilfredsstiller ikke kravet.
14985,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhald,3.5,Nettstaden legg til rette for innsyn i postjournal (maks 3p),1,3,Testside: http://www.alvdal.kommune.no/default.asp?WCI=DocView&amp;WCE=postjournal 
14985,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhald,3.6,Nettstaden legg til rette for innsyn i saker og møte (maks 3p),2,3,Testside: http://www.alvdal.kommune.no/default.asp?WCI=Calendar 
14985,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhald,3.7,Nettstaden legg til rette for elektroniske høyringar (maks 3p),1,3,Testside: http://www.alvdal.kommune.no/default.asp?WCI=ViewNews&amp;WCE=22170&amp;DGI=110&amp;Head=1 
14985,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhald,3.8,Nettstaden utnyttar teknologien til å lage gode tilleggsløysingar (maks 2p),1,2,Kalender med mulighet for egenregistering:  http://www.alvdal.kommune.no/default.asp?WCI=Calendar&amp;WCE=new 
14985,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhald,3.9,Nettstaden har skjema for elektronisk innsending (maks 5p),0,5,Fant ingen kommunale skjema for elektronisk innsending.
14985,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhald,3.10,Nettstaden har innloggingsbasert sjølvbetening (maks 5p),0,5,Fant ingen innloggingsbasert selvbetjeningstjeneste.
15025,Andebu kommune,http://www.andebu.kommune.no,1. Tilgjengelegheit,1.1,Nettstaden brukar alternativ bilettekst (maks 2p),2,2,Testside: Startsiden + http://www.andebu.kommune.no/Politikk-og-demokrati/Ordforer.<br/>Resultat: Godkjent.     
15025,Andebu kommune,http://www.andebu.kommune.no,1. Tilgjengelegheit,1.2,Lenkjer skil seg ut frå vanleg tekst (maks 3p),3,3,Godkjent for understreking av lenker. Eksempelside: http://www.andebu.kommune.no/Tjenester/Barn-unge-og-familie/Barnehager/Barnehageplass---soknad/ 
15025,Andebu kommune,http://www.andebu.kommune.no,1. Tilgjengelegheit,1.3,Skriftstorleiken kan endrast (maks 2p),2,2,"Testsider: http://www.andebu.kommune.no/Tjenester/Barn-unge-og-familie/Barnehager/Barnehageplass---soknad/ + http://www.andebu.kommune.no/Politikk-og-demokrati/Innbyggerinitiativ/. Godkjent, 21,6px.  "
15025,Andebu kommune,http://www.andebu.kommune.no,1. Tilgjengelegheit,1.4,Datatabellar er tilgjengelege (maks 3p),2,3,Testtabell: http://www.andebu.kommune.no/Politikk-og-demokrati/Folkevalgte/Kommunestyrets-medlemmer/ 
