vurderingid,created,navn,url,omraade,nr,krav,poeng,maxscore,kommentar
17595,09.03.2013,Alstahaug kommune,http://www.alstahaug.kommune.no/,2. Brukertilpassing,2.7,Nettstedet har lagt til rette for utskrift av innholdet,2,2,Testside: http://www.alstahaug.kommune.no/planer-og-hoeringsuttalelser.187962.no.html
17595,09.03.2013,Alstahaug kommune,http://www.alstahaug.kommune.no/,2. Brukertilpassing,2.8,Nettstedet har beskrivende sidetitler og adresser,4,4,Testside: http://www.alstahaug.kommune.no/planer-og-hoeringsuttalelser.187962.no.html.Resultat: Godkjent.
17595,09.03.2013,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhold,3.1,Nettstedet legger til rette for en forenklet informasjonsflyt,1,3,Har RSS. Fant ingen webbasert dialogfunksjonalitet.
17595,09.03.2013,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhold,3.2,Nettstedet har kontaktinformasjon,3,3,Godkjent.
17595,09.03.2013,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhold,3.3,Nettstedet har tilfredsstillende egeninformasjon,2,3,"Har Org.kart, men det ikke klikkbart og peker ikke til mer informasjon om organisasjonen. Ikke godkjent"
17595,09.03.2013,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhold,3.4,Nettstedet legger til rette for innsyn i postjournal,3,5,Testside: http://www.alstahaug.kommune.no/postliste-for-07-03-2013.5176628-198016.html
17595,09.03.2013,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhold,3.5,Nettstedet legger til rette for innsyn i saker og møter,2,4,Testside: http://www.alstahaug.kommune.no/moetekalender.197944.no.html.Digitalt innsyn: Fant ingen tilrettelegging for lyd- eller videooverføringer fra politiske møter.
17595,09.03.2013,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhold,3.6,Nettstedet legger til rette for elektroniske høringer og digital medvirkning,2,4,Testside: http://www.alstahaug.kommune.no/offentlig-ettersyn-detaljregulering-for-torolv-kveldulvsons-gate-47-og-49.5174721-197816.html.Fant ingen funksjonalitet/innhold for digital medvirkning.
17595,09.03.2013,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhold,3.7,Nettstedseier har tilgjengeliggjort åpne data,0,3,Fant ingen publiserte datasett.
17595,09.03.2013,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhold,3.8,Nettstedet har skjema for elektronisk innsending,5,5,Se eksempel https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=585&ouref=1820 og oversikt http://www.alstahaug.kommune.no/skjema-a-a.187957.no.html
17595,09.03.2013,Alstahaug kommune,http://www.alstahaug.kommune.no/,3. Nyttig Innhold,3.9,Nettstedet har innloggingsbasert selvbetjening.,0,5,Fant ingen innloggingsbaserte selvbetjeningstjenester.
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelighet,1.1,Bildene på nettstedet har alternativ bildetekst,2,2,"Testsider: Startsiden og ledelsessiden.  Resultat: Godkjent, selv om inntrykket trekkes noe ned med enkelte alternative tekster som denne:  &quot;Gr%C3%B8nn%26nbsp%3Bomsorg&quot;"
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelighet,1.2,Lenker skiller seg ut fra vanlig tekst,2,2,Godkjent. Eksempelside: http://www.alta.kommune.no/overformynderiene-blir-historie-vergene-bestaar.5175224-75126.html
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelighet,1.3,Nettstedet forklarer hvordan skriftstørrelsen kan endres,1,3,Mangler veiledende informasjon om hvordan skriftstørrelsen kan endres ved hjelp av nettleser og/eller tastatur.
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelighet,1.4,Datatabeller er tilgjengelige,3,3,Testtabell: http://www.alta.kommune.no/ledige-stillinger.72048.no.html
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelighet,1.5,Rammer blir benyttet på en måte som reduserer ulempene,2,2,Nettstedet bruker ikke rammer.
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelighet,1.6,Meny og søk fungerer uten ekstra utvidelser,2,2,Godkjent.
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelighet,1.7,Kontrasten på nettstedet er tilstrekkelig,3,3,"Alle målte kontrastverdier viste over 4,5:1."
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelighet,1.8,Statisk innhold kan hoppes over,2,2,Nettstedet har relevant «hopp til»-lenke som kommer til syne ved fokus.
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelighet,1.9,Nettstedet skiller mellom form og innhold,4,4,Godkjent.
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelighet,1.10,Nettstedets språk er deklarert,2,3,"Nettstedet har korrekt deklarert hovedspråk i html-elementet på de norskspråklige sidene, men innholdet på sider med andre språk enn norsk mangler korrekt oppmerking. Se for eksempel: http://www.alta.kommune.no/index.php?cat=87174"
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelighet,1.13,Nedlastbare dokument er tilgjengelige,0,2,Testdokument: http://www.alta.kommune.no/getfile.php/1999027.1023.axccesawdb/Kommunal+planstrategi+2012-2015.pdf.Resultat: Feilet på to av de obligatoriske testpunktene(Strukturelementer og naturlig språk)
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelighet,1.12,All funksjonalitet på nettstedet kan betjenes via tastaturet,2,3,"Testside: Startsiden. Resultat: Funksjonalitet kan betjenes med tab-tast. Har standard fokusmarkering, men dette gir ikke ekstrapoeng."
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,1. Tilgjengelighet,1.11,HTML er korrekt kodet på nettstedet,1,5,"Semantisk HTML: Ikke godkjent. Her blant annet vurdert i forhold til hvorvidt korrekt koding av overskrifter og mellomoverskrifter (heading-strukturen h1,h2,h3 osv), lister(ul,li,ol,li) og avsnitt(p), er benyttet konsekvent i henhold til konvensjonene for semantisk bruk av HTML. Se valgte testside: http://www.alta.kommune.no/veiledingssenteret-for-paaroerende-i-nord-norge.4791195-75123.html http://www.alta.kommune.no - 100 sider sjekket. 52 sider ( 52%) uten valideringsfeil og 81 sider (81%) med færre enn 10 valideringsfeil."
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,2. Brukertilpassing,2.1,Nettstedet er optimalisert for god ytelse og rask nedlasting,2,4,Testside: Startsiden. Resultat: 164Kb og grade B i YSlow.
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,2. Brukertilpassing,2.2,Nettstedet er tilpasset mobile enheter,0,4,"Har m.-versjon, men løsningen er ikke faktisk optimalisert for bruk på mobil enheter(telefoner). Ikke godkjent."
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,2. Brukertilpassing,2.3,Innholdet er merket med dato,0,2,Merking av innhold er ikke konsekvent gjennomført. Se for eksempel siden: http://www.alta.kommune.no/ansatte.98437.no.html
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,2. Brukertilpassing,2.4,Nettstedet har en tilfredsstillende søkefunksjon,5,5,Godkjent.
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,2. Brukertilpassing,2.5,Innholdet er presentert på andre språk enn norsk,2,4,"Kontaktinfo på engelsk. Ellers tilrettelegging for bruk av Google Oversetter/ Google Translate, noe som ikke gir poeng i denne testen."
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,2. Brukertilpassing,2.6,Nettstedet er tilrettelagt for enkel og konsistent navigasjon,4,4,Godkjent.
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,2. Brukertilpassing,2.7,Nettstedet har lagt til rette for utskrift av innholdet,2,2,Godkjent med CSS-print.
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,2. Brukertilpassing,2.8,Nettstedet har beskrivende sidetitler og adresser,4,4,Godkjent. Testside: http://www.alta.kommune.no/barne-og-familievern.72385.no.html
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhold,3.1,Nettstedet legger til rette for en forenklet informasjonsflyt,3,3,"Godkjent med RSS, nettprat og Facebookside."
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhold,3.2,Nettstedet har kontaktinformasjon,3,3,Godkjent. Se http://www.alta.kommune.no/kontakt-oss.72119.no.html
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhold,3.3,Nettstedet har tilfredsstillende egeninformasjon,2,3,Fant kun organisasjonskart som dekket hele organisasjon som nedlastbar fil. Dette tilfredsstiller ikke kravet. Testside: https://www.alta.kommune.no/sektorer-og-avdelinger.73553.no.html
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhold,3.4,Nettstedet legger til rette for innsyn i postjournal,3,5,Testside: https://www.alta.kommune.no/postliste-for-25-02-2013.5172187-157672.html
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhold,3.5,Nettstedet legger til rette for innsyn i saker og møter,4,4,Godkjent. Digitalt innsyn: http://alta.kommunetv.no/bruker/pages/?bid=1&clipid=33&sid=802
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhold,3.6,Nettstedet legger til rette for elektroniske høringer og digital medvirkning,3,4,Testside: https://www.alta.kommune.no/kommunedelplan-for-helse-og-sosial.5161320-79786.html.  Fant ingen funksjonalitet/aktuelt innhold for digital medvirkning.
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhold,3.7,Nettstedseier har tilgjengeliggjort åpne data,0,3,Fant ingen publiserte datasett.
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhold,3.8,Nettstedet har skjema for elektronisk innsending,5,5,Se oversikt: https://kommune24-7.no/2012
17605,11.03.2013,Alta kommune,http://www.alta.kommune.no,3. Nyttig Innhold,3.9,Nettstedet har innloggingsbasert selvbetjening.,5,5,Se for eksempel:  https://kommune24-7.no/2012/bruker?retur=%2f2012%2f701701&shortname=701701
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelighet,1.1,Bildene på nettstedet har alternativ bildetekst,2,2,Testsider: Startsiden og http://www.alvdal.kommune.no/3786.3327.Administrasjon.html.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelighet,1.2,Lenker skiller seg ut fra vanlig tekst,2,2,Godkjent. Eksempelside:  http://www.alvdal.kommune.no/3579.Fellesinformasjon-om-barnehagene-i-Alvdal.html
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelighet,1.3,Nettstedet forklarer hvordan skriftstørrelsen kan endres,1,3,Mangler veiledende informasjon om hvordan skriftstørrelsen kan endres ved hjelp av nettleser og/eller tastatur.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelighet,1.4,Datatabeller er tilgjengelige,0,3,Testtabell: Tabellene om Betalingssatser i barnehagene  på siden http://www.alvdal.kommune.no/3638.Betalingssatser-i-barnehage-og-SFO.html.Resultat: Tabellkodingen tilfredsstiller ingen av kravene. Ikke godkjent.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelighet,1.5,Rammer blir benyttet på en måte som reduserer ulempene,2,2,Fant ingen bruk av rammer på nettstedet.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelighet,1.6,Meny og søk fungerer uten ekstra utvidelser,2,2,Godkjent.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelighet,1.7,Kontrasten på nettstedet er tilstrekkelig,3,3,Godkjent.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelighet,1.8,Statisk innhold kan hoppes over,0,2,"Nettstedet har «hopp-til»-lenke(r), men disse er ikke implementert riktig og de er heller synlig ved fokus."
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelighet,1.9,Nettstedet skiller mellom form og innhold,1,4,"Testside: Startsiden og http://www.alvdal.kommune.no/160.Alvdal-kommune-Forside.htmlResultat: Nettstedet bruker CSS, men menyene er lagt inn i tabeller."
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelighet,1.10,Nettstedets språk er deklarert,2,3,Fant ikke innhold på andre språk.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelighet,1.13,Nedlastbare dokument er tilgjengelige,0,2,Testdokument. Protokoll fra kommunestyret: http://www.alvdal.kommune.no/file=9939 Resultat: Feilet på to av de obligatoriske testpunktene(Strukturelementer og naturlig språk)
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelighet,1.11,HTML er korrekt kodet på nettstedet,1,5,"Semantisk HTML: Ikke godkjent. Her blant annet vurdert i forhold til hvorvidt korrekt koding av overskrifter og mellomoverskrifter (heading-strukturen h1,h2,h3 osv), lister(ul,li,ol,li) og avsnitt(p), er benyttet konsekvent i henhold til konvensjonene for semantisk bruk av HTML. Se valgte testside: http://www.alvdal.kommune.no/9442.Barnehageopptak-i-Alvdal-2013-2014.html hvor mellomoverskrifter ikke er korrekt oppmerket.   http://alvdal.kommune.no - 100 sider sjekket. 26 sider ( 26%) uten valideringsfeil og 100 sider (100%) med færre enn 10 valideringsfeil."
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,1. Tilgjengelighet,1.12,All funksjonalitet på nettstedet kan betjenes via tastaturet,2,3,"Testside: Startsiden. Resultat: Funksjonalitet kan betjenes med tab-tast. Har standard fokusmarkering, men dette er ikke tilstrekkelig for å få ekstrapoeng."
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpassing,2.1,Nettstedet er optimalisert for god ytelse og rask nedlasting,1,4,Testside: Startsiden. Resultat: 358Kb og grade C i YSlow.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpassing,2.2,Nettstedet er tilpasset mobile enheter,0,4,Nettstedet er testet for tilpasset bruk på mobiltelefon. Konklusjon: ikke godkjent.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpassing,2.3,Innholdet er merket med dato,2,2,Godkjent.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpassing,2.4,Nettstedet har en tilfredsstillende søkefunksjon,3,5,Søkefeltet har ikke plass til minst 20 synlige tegn. Ikke godkjent.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpassing,2.5,Innholdet er presentert på andre språk enn norsk,1,4,Fant verken kontaktinformasjon eller annen informasjon på andre språk.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpassing,2.6,Nettstedet er tilrettelagt for enkel og konsistent navigasjon,3,4,Obs: Lenken til nettstedskartet virket ikke på flere av sidene. Se f.eks. her: http://www.alvdal.kommune.no/3736.3246.Barn-og-familie.html
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpassing,2.7,Nettstedet har lagt til rette for utskrift av innholdet,2,2,Testside: http://www.alvdal.kommune.no/10009.Barnehagedagen-2013.html.Godkjent.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,2. Brukertilpassing,2.8,Nettstedet har beskrivende sidetitler og adresser,4,4,Testside: http://www.alvdal.kommune.no/3736.3246.Barn-og-familie.html.Godkjent.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhold,3.1,Nettstedet legger til rette for en forenklet informasjonsflyt,1,3,"Har RSS, men fant ellers ingen relevante innhold/tjenester."
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhold,3.2,Nettstedet har kontaktinformasjon,3,3,Godkjent.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhold,3.3,Nettstedet har tilfredsstillende egeninformasjon,1,3,"Testside: http://www.alvdal.kommune.no/3786.3327.Administrasjon.html. Vurdering:  Fant ikke klikkbart organisasjonskart.Nettsiden har info om ledelse, men gir ingen beskrivende presentasjon av enheter og ansvarsområder"
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhold,3.4,Nettstedet legger til rette for innsyn i postjournal,1,5,Fant kun enkel postjournal i doc-format.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhold,3.5,Nettstedet legger til rette for innsyn i saker og møter,2,4,Dokumentinnsyn: Godkjent - se http://www.alvdal.kommune.no/4214.4210.Saksdokumenter-Kommunestyret.html.Digitalt innsyn: Fant ingen slik funksjonalitet. Ikke godkjent.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhold,3.6,Nettstedet legger til rette for elektroniske høringer og digital medvirkning,1,4,Enkel høring: Se http://www.alvdal.kommune.no/9835.5044.Horinger.html.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhold,3.7,Nettstedseier har tilgjengeliggjort åpne data,0,3,Fant ingen publiserte datasett.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhold,3.8,Nettstedet har skjema for elektronisk innsending,0,5,Vi fant ingen skjema for elektronisk innsending.
17635,12.03.2013,Alvdal kommune,http://www.alvdal.kommune.no,3. Nyttig Innhold,3.9,Nettstedet har innloggingsbasert selvbetjening.,0,5,Nettstedet mangler innloggingsbaserte selvbetjeningstjenester.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,1. Tilgjengelighet,1.1,Bildene på nettstedet har alternativ bildetekst,2,2,Testsider: Startsiden og http://www.andebu.kommune.no/Om-Andebu/Radmann/.  Resultat: Godkjent
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,1. Tilgjengelighet,1.2,Lenker skiller seg ut fra vanlig tekst,2,2,Godkjent. Eksempelside:  http://www.andebu.kommune.no/Tjenester/Barn-unge-og-familie/Barnehager/Barnehageplass---soknad/
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,1. Tilgjengelighet,1.3,Nettstedet forklarer hvordan skriftstørrelsen kan endres,1,3,Mangler veiledende informasjon om hvordan skriftstørrelsen kan endres ved hjelp av nettleser og/eller tastatur.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,1. Tilgjengelighet,1.4,Datatabeller er tilgjengelige,3,3,Testtabell: http://www.andebu.kommune.no/Om-Andebu/Kontaktinformasjon/Nodtelefoner-og-vakttelefoner/
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,1. Tilgjengelighet,1.5,Rammer blir benyttet på en måte som reduserer ulempene,2,2,Fant ingen bruk av rammer eller Iframe på testede sider.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,1. Tilgjengelighet,1.6,Meny og søk fungerer uten ekstra utvidelser,2,2,Godkjent.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,1. Tilgjengelighet,1.7,Kontrasten på nettstedet er tilstrekkelig,3,3,"Alle målte kontrastverdier viste over 4,5:1."
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,1. Tilgjengelighet,1.8,Statisk innhold kan hoppes over,1,2,"Nettstedet har «hopp-til»-lenker, men disse er ikke synlig ved fokus."
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,1. Tilgjengelighet,1.9,Nettstedet skiller mellom form og innhold,4,4,Godkjent.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,1. Tilgjengelighet,1.10,Nettstedets språk er deklarert,2,3,Hovedspråk: Godkjent. Andre språk: Testside - http://www.andebu.kommune.no/Information-in-English/. Resultat: mangler korrekt deklarering av engelsk på denne siden.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,1. Tilgjengelighet,1.12,All funksjonalitet på nettstedet kan betjenes via tastaturet,2,3,"Testside: Startsiden. Resultat: Funksjonalitet kan betjenes med tab-tast. Har standard fokusmarkering, men dette er ikke tilstrekkelig for å få ekstrapoeng."
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,1. Tilgjengelighet,1.11,HTML er korrekt kodet på nettstedet,3,5,Testside semantisk html: http://www.andebu.kommune.no/Tjenester/Helse-og-omsorg/Legetjenester/.Resultat: Godkjent. http://www.andebu.kommune.no - 100 sider sjekket. 0 sider ( 0%) uten valideringsfeil og 98 sider (98%) med færre enn 10 valideringsfeil.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,1. Tilgjengelighet,1.13,Nedlastbare dokument er tilgjengelige,0,2,"Testdokument: 5-kommunesamarbeidet (5K) - Viljeserklæring, http://91.90.70.1/innsyn_andebu/wfdocument.aspx?journalpostid=2013000866&dokid=105437&versjon=4&variant=P&ct=RA-PDF .Resultat: Feilet på to av de obligatoriske testpunktene(Strukturelementer og naturlig språk)"
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,2. Brukertilpassing,2.1,Nettstedet er optimalisert for god ytelse og rask nedlasting,3,4,Testside: Startsiden. Resultat:  288Kb og grade B i YSlow.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,2. Brukertilpassing,2.2,Nettstedet er tilpasset mobile enheter,0,4,Nettstedet er testet for tilpasset bruk på mobiltelefon. Konklusjon: ikke godkjent.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,2. Brukertilpassing,2.3,Innholdet er merket med dato,2,2,Godkjent.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,2. Brukertilpassing,2.4,Nettstedet har en tilfredsstillende søkefunksjon,5,5,Valgt testsøkeord: Støttekontakt. Resultat: Godkjent.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,2. Brukertilpassing,2.5,Innholdet er presentert på andre språk enn norsk,2,4,Har enkel engelskspråklig kontaktinfo. Se http://www.andebu.kommune.no/Information-in-English/
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,2. Brukertilpassing,2.6,Nettstedet er tilrettelagt for enkel og konsistent navigasjon,4,4,Godkjent.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,2. Brukertilpassing,2.7,Nettstedet har lagt til rette for utskrift av innholdet,2,2,Godkjent.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,2. Brukertilpassing,2.8,Nettstedet har beskrivende sidetitler og adresser,4,4,Testside: http://www.andebu.kommune.no/Tjenester/Barn-unge-og-familie/Barnevern/.Godkjent.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,3. Nyttig Innhold,3.1,Nettstedet legger til rette for en forenklet informasjonsflyt,1,3,Har RSS.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,3. Nyttig Innhold,3.2,Nettstedet har kontaktinformasjon,3,3,Godkjent.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,3. Nyttig Innhold,3.3,Nettstedet har tilfredsstillende egeninformasjon,3,3,Testside: http://www.andebu.kommune.no/Om-Andebu/Administrativ-organisering/.Resultat: Godkjent.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,3. Nyttig Innhold,3.4,Nettstedet legger til rette for innsyn i postjournal,4,5,Testside: http://91.90.70.1/innsyn_andebu/wfinnsyn.ashx?response=journalpost_postliste&showresults=true&fradato=2013-03-01T00:00:00.Resultat: Godkjent.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,3. Nyttig Innhold,3.5,Nettstedet legger til rette for innsyn i saker og møter,4,4,"Innsyn i saksdokumenter: Godkjent.Digitalt innsyn: Godkjent, se  http://www.andebu.kommune.no/Politikk-og-demokrati/Videooverforing-av-kommunestyrets-moter/"
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,3. Nyttig Innhold,3.6,Nettstedet legger til rette for elektroniske høringer og digital medvirkning,1,4,"Fant ingen aktuelle høringer, men gir poeng."
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,3. Nyttig Innhold,3.7,Nettstedseier har tilgjengeliggjort åpne data,0,3,Fant ingen publiserte datasett.
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,3. Nyttig Innhold,3.8,Nettstedet har skjema for elektronisk innsending,5,5,Se https://e-skjema.no/andebu/artikkel.aspx?MId1=2313&AId=2131
17695,15.03.2013,Andebu kommune,http://www.andebu.kommune.no,3. Nyttig Innhold,3.9,Nettstedet har innloggingsbasert selvbetjening.,4,5,Se https://e-skjema.no/andebu/selvbetjening/OpprettBruker.aspx?MId1=2316
17705,15.03.2013,Andøy kommune,http://www.andoy.net/,1. Tilgjengelighet,1.1,Bildene på nettstedet har alternativ bildetekst,2,2,Testsider: Startsiden og http://www.andoy.kommune.no/organisasjonen/kommunal-ledelse.  Resultat: Godkjent
17705,15.03.2013,Andøy kommune,http://www.andoy.net/,1. Tilgjengelighet,1.2,Lenker skiller seg ut fra vanlig tekst,2,2,Godkjent.
17705,15.03.2013,Andøy kommune,http://www.andoy.net/,1. Tilgjengelighet,1.3,Nettstedet forklarer hvordan skriftstørrelsen kan endres,1,3,"Skriftstørrelse er satt som relativ og nettstedet har ikoner/lenker for endring av skriftstørrelse, men nettstedet mangler veiledende informasjon om hvordan skriftstørrelsen kan endres ved hjelp av nettleser og/eller tastatur."
