avdeling;avdeling-tekst;inntekt-utgift;tjomr;tjenesteomraade-tekst;tjeneste;tjeneste-tekst;endrgr;endrgr-tekst;tekst;2013;2014;2015;2016
3;Byrådsavd. for helse og omsorg;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25320;Dagopphold;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012; 70 000 ; 70 000 ; 70 000 ; 70 000 
3;Byrådsavd. for helse og omsorg;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25320;Dagopphold;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 12 000 ; 12 000 ; 12 000 ; 12 000 
3;Byrådsavd. for helse og omsorg;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25320;Dagopphold;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år; 95 000 ; 95 000 ; 95 000 ; 95 000 
3;Byrådsavd. for helse og omsorg;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25330;Aldershjem døgnopphold;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 81 378 000 ; 81 378 000 ; 81 378 000 ; 81 378 000 
3;Byrådsavd. for helse og omsorg;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25330;Aldershjem døgnopphold;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012; 972 000 ; 972 000 ; 972 000 ; 972 000 
3;Byrådsavd. for helse og omsorg;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25330;Aldershjem døgnopphold;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 2 293 000 ; 2 293 000 ; 2 293 000 ; 2 293 000 
3;Byrådsavd. for helse og omsorg;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25330;Aldershjem døgnopphold;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføre gevinstrealisering ny avtale for data og telefoni; -3 000 ; -3 000 ; -3 000 ; -3 000 
3;Byrådsavd. for helse og omsorg;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25330;Aldershjem døgnopphold;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år; -17 000 ; -17 000 ; -17 000 ; -17 000 
3;Byrådsavd. for helse og omsorg;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25340;Tiltak i avlastningsbolig;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 120 131 000 ; 120 131 000 ; 120 131 000 ; 120 131 000 
3;Byrådsavd. for helse og omsorg;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25340;Tiltak i avlastningsbolig;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012; 4 658 000 ; 4 658 000 ; 4 658 000 ; 4 658 000 
3;Byrådsavd. for helse og omsorg;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25340;Tiltak i avlastningsbolig;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 872 000 ; 872 000 ; 872 000 ; 872 000 
3;Byrådsavd. for helse og omsorg;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25340;Tiltak i avlastningsbolig;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføre gevinstrealisering ny avtale for data og telefoni; -10 000 ; -10 000 ; -10 000 ; -10 000 
3;Byrådsavd. for helse og omsorg;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25340;Tiltak i avlastningsbolig;N07B;Nye tiltak forøvrig;Avlastning/boliger til utviklingshemmede; 7 500 000 ; 15 000 000 ; 15 000 000 ; 15 000 000 
3;Byrådsavd. for helse og omsorg;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25360;Boform heldøgns omsorg (institusjon KHL);N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; -56 000 ; -56 000 ; -56 000 ; -56 000 
3;Byrådsavd. for helse og omsorg;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25370;Utskrivningsklare pasienter i somatiske sykehus;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 8 754 000 ; 8 754 000 ; 8 754 000 ; 8 754 000 
3;Byrådsavd. for helse og omsorg;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25370;Utskrivningsklare pasienter i somatiske sykehus;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 285 000 ; 285 000 ; 285 000 ; 285 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25410;Praktisk hjelp og bistand;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 1 023 929 500 ; 1 023 929 500 ; 1 023 929 500 ; 1 023 929 500 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25410;Praktisk hjelp og bistand;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012; 46 149 000 ; 46 149 000 ; 46 149 000 ; 46 149 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25410;Praktisk hjelp og bistand;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 9 611 000 ; 9 611 000 ; 9 611 000 ; 9 611 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25410;Praktisk hjelp og bistand;N02;Andre kostnadsendringer;Kalkulatoriske kostnader på ulike IT-systemer mv. utgår etter endt avskrivningstid; -   ; -   ; -2 200 ; -109 800 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25410;Praktisk hjelp og bistand;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføre gevinstrealisering ny avtale for data og telefoni; -153 000 ; -153 000 ; -153 000 ; -153 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25410;Praktisk hjelp og bistand;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Div. tekniske justeringer; -18 275 000 ; -18 275 000 ; -18 275 000 ; -18 275 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25410;Praktisk hjelp og bistand;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Overføring av midler mellom BHO og BSBO etter omorganisering - jfr Tertialrapport 1/2012; -591 000 ; -591 000 ; -591 000 ; -591 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25410;Praktisk hjelp og bistand;N05;Tilpasning til aktivitetsnivået;Endring eksisterende prosjekter underdekning BBB; -   ; 90 000 ; 90 000 ; 90 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25410;Praktisk hjelp og bistand;N05;Tilpasning til aktivitetsnivået;Tilpasning til aktivitetsnivå  ved etablering av omsorgsboliganlegg; -96 200 ; -1 806 200 ; -2 500 000 ; -2 500 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25410;Praktisk hjelp og bistand;N06;Diverse;Diverse tekniske endringer; -180 200 ; -180 200 ; -180 200 ; -180 200 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25410;Praktisk hjelp og bistand;N06;Diverse;Teknisk endring som følge av ny tjenesteområdeinndeling; 2 500 000 ; 2 410 000 ; 2 410 000 ; 2 410 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25410;Praktisk hjelp og bistand;N07;Nye tiltak - driftskonsekvenser av investeringer;Driftskonsekvenser - Omsorgsbolig/-senter for eldre; -   ; 6 330 000 ; 16 962 000 ; 16 962 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25410;Praktisk hjelp og bistand;N07;Nye tiltak - driftskonsekvenser av investeringer;Driftskonsekvenser - BHO Investeringsprosjekter IKT; -   ; 137 000 ; 1 344 000 ; 1 913 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25410;Praktisk hjelp og bistand;N15;Nødvendige tiltak i økonomiplanperioden;Foreløpig usaldert i økonomiplanperioden; -   ; -   ; -3 417 000 ; -3 417 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25420;Personlig assistent;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 77 499 000 ; 77 499 000 ; 77 499 000 ; 77 499 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25420;Personlig assistent;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012; 1 341 000 ; 1 341 000 ; 1 341 000 ; 1 341 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25420;Personlig assistent;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 2 467 000 ; 2 467 000 ; 2 467 000 ; 2 467 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25420;Personlig assistent;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Div. tekniske justeringer; -2 399 000 ; -2 399 000 ; -2 399 000 ; -2 399 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25430;Praktisk bistand bofellesskap;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 13 000 ; 13 000 ; 13 000 ; 13 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25440;Hjemmesykepleie;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 685 350 200 ; 685 350 200 ; 685 350 200 ; 685 350 200 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25440;Hjemmesykepleie;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012; 35 263 000 ; 35 263 000 ; 35 263 000 ; 35 263 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25440;Hjemmesykepleie;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 1 149 000 ; 1 149 000 ; 1 149 000 ; 1 149 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25440;Hjemmesykepleie;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføre gevinstrealisering ny avtale for data og telefoni; -177 000 ; -177 000 ; -177 000 ; -177 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25440;Hjemmesykepleie;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Div. tekniske justeringer; 19 915 350 ; 19 915 350 ; 19 915 350 ; 19 915 350 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25440;Hjemmesykepleie;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Overføring av midler mellom BHO og BSBO etter omorganisering - jfr Tertialrapport 1/2012; -3 500 000 ; -3 500 000 ; -3 500 000 ; -3 500 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25440;Hjemmesykepleie;N06;Diverse;Diverse tekniske endringer; 465 300 ; 465 300 ; 465 300 ; 465 300 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25440;Hjemmesykepleie;N07B;Nye tiltak forøvrig;Fullfinansiering Omsorgs+ D.Hammerskjöldsvei; 1 300 000 ; 1 300 000 ; 1 300 000 ; 1 300 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25440;Hjemmesykepleie;N07B;Nye tiltak forøvrig;Økt hjemmesykepleieramme; 10 000 000 ; 10 000 000 ; 10 000 000 ; 10 000 000 
3;Byrådsavd. for helse og omsorg;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25440;Hjemmesykepleie;N07B;Nye tiltak forøvrig;Kommunal egenandel ifm tilskudd til kreftkoordinator; 617 000 ; 617 000 ; 617 000 ; 617 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26110;Byggdrift sykehjem;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 284 800 700 ; 284 800 700 ; 284 800 700 ; 284 800 700 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26110;Byggdrift sykehjem;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012; 27 000 ; 27 000 ; 27 000 ; 27 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26110;Byggdrift sykehjem;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 4 982 000 ; 4 982 000 ; 4 982 000 ; 4 982 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26110;Byggdrift sykehjem;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføre gevinstrealisering ny avtale for data og telefoni; -15 000 ; -15 000 ; -15 000 ; -15 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26110;Byggdrift sykehjem;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år; -140 000 ; -140 000 ; -140 000 ; -140 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26110;Byggdrift sykehjem;N07;Nye tiltak - driftskonsekvenser av investeringer;Økt husleie - Fyllingsdalen sykehjem; 10 873 319 ; 10 873 319 ; 10 873 319 ; 10 873 319 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26110;Byggdrift sykehjem;N07;Nye tiltak - driftskonsekvenser av investeringer;Økt husleie - Nytt sykehjem 90 plasser; -   ; -   ; 12 310 000 ; 12 310 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26120;Byggdrift aldershjem;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 4 251 000 ; 4 251 000 ; 4 251 000 ; 4 251 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26120;Byggdrift aldershjem;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 87 000 ; 87 000 ; 87 000 ; 87 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26130;Byggdrift avlastningsboliger;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 3 143 000 ; 3 143 000 ; 3 143 000 ; 3 143 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26130;Byggdrift avlastningsboliger;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 41 000 ; 41 000 ; 41 000 ; 41 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26510;Byggdrift serviceboliger;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 1 515 600 ; 1 515 600 ; 1 515 600 ; 1 515 600 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26510;Byggdrift serviceboliger;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 20 000 ; 20 000 ; 20 000 ; 20 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26510;Byggdrift serviceboliger;N07;Nye tiltak - driftskonsekvenser av investeringer;Driftskonsekvenser - Omsorgsbolig/-senter for eldre; -   ; 238 000 ; 1 791 000 ; 1 791 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26510;Byggdrift serviceboliger;N07;Nye tiltak - driftskonsekvenser av investeringer;Økt husleie - Omsorgsbolig/-senter for eldre; -   ; 3 750 000 ; 6 250 000 ; 6 250 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26510;Byggdrift serviceboliger;N15;Nødvendige tiltak i økonomiplanperioden;Foreløpig usaldert i økonomiplanperioden; -   ; -   ; -1 430 000 ; -1 430 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26530;Byggdrift bofellesskap for utviklingshemmede;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 12 342 000 ; 12 342 000 ; 12 342 000 ; 12 342 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26530;Byggdrift bofellesskap for utviklingshemmede;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 266 000 ; 266 000 ; 266 000 ; 266 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26530;Byggdrift bofellesskap for utviklingshemmede;N02;Andre kostnadsendringer;Kalkulatoriske kostnader på ulike IT-systemer mv. utgår etter endt avskrivningstid; -   ; -   ; -421 200 ; -421 200 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26530;Byggdrift bofellesskap for utviklingshemmede;N06;Diverse;Diverse tekniske endringer; 421 200 ; 421 200 ; 421 200 ; 421 200 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26530;Byggdrift bofellesskap for utviklingshemmede;N07;Nye tiltak - driftskonsekvenser av investeringer;Underdekning Prosjekter BBB; -   ; -90 000 ; -90 000 ; -90 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26540;Byggdrift bofellesskap for mennesker med psykiske;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 6 622 000 ; 6 622 000 ; 6 622 000 ; 6 622 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26540;Byggdrift bofellesskap for mennesker med psykiske;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 86 000 ; 86 000 ; 86 000 ; 86 000 
3;Byrådsavd. for helse og omsorg;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26540;Byggdrift bofellesskap for mennesker med psykiske;N07;Nye tiltak - driftskonsekvenser av investeringer;Underdekning Prosjekter BBB; -90 000 ; -90 000 ; -90 000 ; -90 000 
3;Byrådsavd. for helse og omsorg;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24310;Rusbehandling, råd og veiledning;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 9 415 200 ; 9 415 200 ; 9 415 200 ; 9 415 200 
3;Byrådsavd. for helse og omsorg;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24310;Rusbehandling, råd og veiledning;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 87 600 ; 87 600 ; 87 600 ; 87 600 
3;Byrådsavd. for helse og omsorg;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24310;Rusbehandling, råd og veiledning;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføre gevinstrealisering ny avtale for data og telefoni; -1 000 ; -1 000 ; -1 000 ; -1 000 
3;Byrådsavd. for helse og omsorg;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24310;Rusbehandling, råd og veiledning;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Overføring av midler mellom BHO og BSBO etter omorganisering - jfr Tertialrapport 1/2012; -5 606 300 ; -5 606 300 ; -5 606 300 ; -5 606 300 
3;Byrådsavd. for helse og omsorg;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24320;Lavtersketilbud for stoffmisbrukere;N07B;Nye tiltak forøvrig;Div. tekniske justeringer; 1 600 000 ; 1 600 000 ; 1 600 000 ; 1 600 000 
3;Byrådsavd. for helse og omsorg;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24320;Lavtersketilbud for stoffmisbrukere;N08;Engangstiltak;Div. tekniske justeringer; -1 600 000 ; -1 600 000 ; -1 600 000 ; -1 600 000 
3;Byrådsavd. for helse og omsorg;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24330;Utekontakt;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 18 143 400 ; 18 143 400 ; 18 143 400 ; 18 143 400 
3;Byrådsavd. for helse og omsorg;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24330;Utekontakt;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012; 928 000 ; 928 000 ; 928 000 ; 928 000 
3;Byrådsavd. for helse og omsorg;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24330;Utekontakt;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 3 000 ; 3 000 ; 3 000 ; 3 000 
3;Byrådsavd. for helse og omsorg;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24330;Utekontakt;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføre gevinstrealisering ny avtale for data og telefoni; -9 000 ; -9 000 ; -9 000 ; -9 000 
3;Byrådsavd. for helse og omsorg;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24330;Utekontakt;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Div. tekniske justeringer; 1 996 219 ; 1 996 219 ; 1 996 219 ; 1 996 219 
3;Byrådsavd. for helse og omsorg;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24210;Sosial rådgivning og veiledning;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 782 600 ; 782 600 ; 782 600 ; 782 600 
3;Byrådsavd. for helse og omsorg;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24210;Sosial rådgivning og veiledning;N02;Andre kostnadsendringer;Kalkulatoriske kostnader på ulike IT-systemer mv. utgår etter endt avskrivningstid; -   ; -21 700 ; -763 500 ; -1 082 600 
3;Byrådsavd. for helse og omsorg;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24210;Sosial rådgivning og veiledning;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføre gevinstrealisering ny avtale for data og telefoni; -3 000 ; -3 000 ; -3 000 ; -3 000 
3;Byrådsavd. for helse og omsorg;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24210;Sosial rådgivning og veiledning;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Tertialrapport 1/2012 - Kalkulatoriske kostnader ubrukte investeringsmidler NAV-reformen; -114 000 ; -114 000 ; -114 000 ; -114 000 
3;Byrådsavd. for helse og omsorg;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24210;Sosial rådgivning og veiledning;N06;Diverse;Diverse tekniske endringer; 415 500 ; 415 500 ; 415 500 ; 415 500 
3;Byrådsavd. for helse og omsorg;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24210;Sosial rådgivning og veiledning;N07B;Nye tiltak forøvrig;Nytt behandlingstilbud for personer som utøver vold i nære relasjoner; 1 550 000 ; 1 550 000 ; 1 550 000 ; 1 550 000 
3;Byrådsavd. for helse og omsorg;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24240;Støtte til krisetiltak;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 21 085 000 ; 21 085 000 ; 21 085 000 ; 21 085 000 
3;Byrådsavd. for helse og omsorg;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24240;Støtte til krisetiltak;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 730 000 ; 730 000 ; 730 000 ; 730 000 
3;Byrådsavd. for helse og omsorg;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24240;Støtte til krisetiltak;N06;Diverse;Diverse tekniske endringer; -500 000 ; -500 000 ; -500 000 ; -500 000 
3;Byrådsavd. for helse og omsorg;Utgift;05A;Forebyggende helsearbeid;23210;Helsestasjon;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 74 718 700 ; 74 718 700 ; 74 718 700 ; 74 718 700 
3;Byrådsavd. for helse og omsorg;Utgift;05A;Forebyggende helsearbeid;23210;Helsestasjon;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012; 3 367 000 ; 3 367 000 ; 3 367 000 ; 3 367 000 
3;Byrådsavd. for helse og omsorg;Utgift;05A;Forebyggende helsearbeid;23210;Helsestasjon;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 196 000 ; 196 000 ; 196 000 ; 196 000 
3;Byrådsavd. for helse og omsorg;Utgift;05A;Forebyggende helsearbeid;23210;Helsestasjon;N02;Andre kostnadsendringer;Kalkulatoriske kostnader på ulike IT-systemer mv. utgår etter endt avskrivningstid; -   ; -111 900 ; -111 900 ; -111 900 
3;Byrådsavd. for helse og omsorg;Utgift;05A;Forebyggende helsearbeid;23210;Helsestasjon;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføre gevinstrealisering ny avtale for data og telefoni; -17 000 ; -17 000 ; -17 000 ; -17 000 
3;Byrådsavd. for helse og omsorg;Utgift;05A;Forebyggende helsearbeid;23210;Helsestasjon;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Div. tekniske justeringer; 851 484 ; 851 484 ; 851 484 ; 851 484 
3;Byrådsavd. for helse og omsorg;Utgift;05A;Forebyggende helsearbeid;23210;Helsestasjon;N06;Diverse;Diverse tekniske endringer; 50 900 ; 50 900 ; 50 900 ; 50 900 
3;Byrådsavd. for helse og omsorg;Utgift;05A;Forebyggende helsearbeid;23220;Skolehelsetjeneste;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 35 538 900 ; 35 538 900 ; 35 538 900 ; 35 538 900 
3;Byrådsavd. for helse og omsorg;Utgift;05A;Forebyggende helsearbeid;23220;Skolehelsetjeneste;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012; 1 888 000 ; 1 888 000 ; 1 888 000 ; 1 888 000 
3;Byrådsavd. for helse og omsorg;Utgift;05A;Forebyggende helsearbeid;23220;Skolehelsetjeneste;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 33 000 ; 33 000 ; 33 000 ; 33 000 
3;Byrådsavd. for helse og omsorg;Utgift;05A;Forebyggende helsearbeid;23220;Skolehelsetjeneste;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføre gevinstrealisering ny avtale for data og telefoni; -2 000 ; -2 000 ; -2 000 ; -2 000 
3;Byrådsavd. for helse og omsorg;Utgift;05A;Forebyggende helsearbeid;23220;Skolehelsetjeneste;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Div. tekniske justeringer; 150 957 ; 150 957 ; 150 957 ; 150 957 
