avdeling,avdeling-tekst,inntekt-utgift,tjomr,tjenesteomraade-tekst,tjeneste,tjeneste-tekst,endrgr,endrgr-tekst,tekst,2013,2014,2015,2016
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,01B,Skole,22210,Skolelokaler og uteareal,N07,Nye tiltak - driftskonsekvenser av investeringer,Økt husleie - Inneklimatiltak - skole, 2 328 000 , 3 508 000 , 3 676 000 , 3 676 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,01B,Skole,22210,Skolelokaler og uteareal,N07,Nye tiltak - driftskonsekvenser av investeringer,Økt husleie - Ekstraord. vedl.hold skolebygg - reduksj etterslep, 675 000 , 1 012 000 , 1 012 000 , 1 012 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,01B,Skole,22210,Skolelokaler og uteareal,N07,Nye tiltak - driftskonsekvenser av investeringer,Økt husleie - Forskrift for badeanlegg i skolebygg, -   , 337 000 , 1 012 000 , 1 012 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,01B,Skole,22210,Skolelokaler og uteareal,N07B,Nye tiltak forøvrig,Økt vedlikeholdsbudsjett for kommunale bygg, 36 512 246 , 46 512 246 , 51 512 246 , 51 512 246 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,03A,Aktivisering av eldre og funksjonshemmede,23410,Åpne aktivitetstilbud,N00,Vedtatt budsjett inneværende år,Div. mindre budsjettposter på ulike tjenesteområder er her samlet på tj.omr 21.  Gjelder hovedsakelig avskrivninger på biler., 24 223 , 24 223 , 24 223 , 24 223 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,03A,Aktivisering av eldre og funksjonshemmede,23420,Dagsenter,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 180 000 , 180 000 , 180 000 , 180 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,03A,Aktivisering av eldre og funksjonshemmede,23420,Dagsenter,N00,Vedtatt budsjett inneværende år,Div. mindre budsjettposter på ulike tjenesteområder er her samlet på tj.omr 21.  Gjelder hovedsakelig avskrivninger på biler., -5 930 , -5 930 , -5 930 , -5 930 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,03A,Aktivisering av eldre og funksjonshemmede,23430,Aktivitetssenter,N00,Vedtatt budsjett inneværende år,Div. mindre budsjettposter på ulike tjenesteområder er her samlet på tj.omr 21.  Gjelder hovedsakelig avskrivninger på biler., 105 319 , 105 319 , 105 319 , 105 319 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,03A,Aktivisering av eldre og funksjonshemmede,23470,Andre velferdstiltak,N00,Vedtatt budsjett inneværende år,Div. mindre budsjettposter på ulike tjenesteområder er her samlet på tj.omr 21.  Gjelder hovedsakelig avskrivninger på biler., 89 318 , 89 318 , 89 318 , 89 318 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,03B,Institusjonsbaserte bo- og omsorgstjenester,25310,Sykehjem døgnopphold,N00,Vedtatt budsjett inneværende år,Div. mindre budsjettposter på ulike tjenesteområder er her samlet på tj.omr 21.  Gjelder hovedsakelig avskrivninger på biler., 52 270 , 52 270 , 52 270 , 52 270 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,03B,Institusjonsbaserte bo- og omsorgstjenester,25340,Tiltak i avlastningsbolig,N00,Vedtatt budsjett inneværende år,Div. mindre budsjettposter på ulike tjenesteområder er her samlet på tj.omr 21.  Gjelder hovedsakelig avskrivninger på biler., 41 236 , 41 236 , 41 236 , 41 236 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,03C,Hjemmebaserte bo og omsorgstjenester,25410,Praktisk hjelp og bistand,N00,Vedtatt budsjett inneværende år,Div. mindre budsjettposter på ulike tjenesteområder er her samlet på tj.omr 21.  Gjelder hovedsakelig avskrivninger på biler., 193 340 , 193 340 , 193 340 , 193 340 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,03C,Hjemmebaserte bo og omsorgstjenester,25410,Praktisk hjelp og bistand,N06,Diverse,Div. tekniske justeringer, -157 241 , -314 482 , -528 082 , -528 082 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,03C,Hjemmebaserte bo og omsorgstjenester,25410,Praktisk hjelp og bistand,N07,Nye tiltak - driftskonsekvenser av investeringer,Kapitalkostnader - Biler til transport av eldre og funksjonshemmede, 157 241 , 314 481 , 528 081 , 528 081 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,03C,Hjemmebaserte bo og omsorgstjenester,25440,Hjemmesykepleie,N00,Vedtatt budsjett inneværende år,Div. mindre budsjettposter på ulike tjenesteområder er her samlet på tj.omr 21.  Gjelder hovedsakelig avskrivninger på biler., 153 168 , 153 168 , 153 168 , 153 168 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,03D,Byggdrift: Tiltak for eldre og omsorgstrengende,26110,Byggdrift sykehjem,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 14 410 145 , 14 410 145 , 14 410 145 , 14 410 145 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,03D,Byggdrift: Tiltak for eldre og omsorgstrengende,26110,Byggdrift sykehjem,N07,Nye tiltak - driftskonsekvenser av investeringer,Økt husleie - ENØK-tiltak, -   , 33 800 , 101 200 , 101 200 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,03D,Byggdrift: Tiltak for eldre og omsorgstrengende,26110,Byggdrift sykehjem,N07,Nye tiltak - driftskonsekvenser av investeringer,Økt husleie - Brannverntiltak (BKB), 539 600 , 1 079 200 , 1 618 800 , 1 618 800 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,03D,Byggdrift: Tiltak for eldre og omsorgstrengende,26110,Byggdrift sykehjem,N07B,Nye tiltak forøvrig,Økt vedlikeholdsbudsjett for kommunale bygg, 1 227 228 , 1 227 228 , 1 227 228 , 1 227 228 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,04A,Tjenester til rusavhengige og bostedsløse,24330,Utekontakt,N00,Vedtatt budsjett inneværende år,Div. mindre budsjettposter på ulike tjenesteområder er her samlet på tj.omr 21.  Gjelder hovedsakelig avskrivninger på biler., 24 522 , 24 522 , 24 522 , 24 522 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,07,Brannvesen,33820,Feiing og tilsyn,N00,Vedtatt budsjett inneværende år,Div. mindre budsjettposter på ulike tjenesteområder er her samlet på tj.omr 21.  Gjelder hovedsakelig avskrivninger på biler., 97 , 97 , 97 , 97 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,07,Brannvesen,33820,Feiing og tilsyn,N01,Generell lønns- og prisstigning og inntektskrav,Gjelder div. mindre budsjettposter på ulike tjenesteområder., 10 , 10 , 10 , 10 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,07,Brannvesen,33820,Feiing og tilsyn,N06,Diverse,Gjelder div. mindre budsjettposter på ulike tjenesteområder., 107 , 107 , 107 , 107 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,07,Brannvesen,33910,Beredskap mot branner og ulykker,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 525 000 , 525 000 , 525 000 , 525 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,08,Samferdsel,33040,Bybanen,N00,Vedtatt budsjett inneværende år,Div. mindre budsjettposter på ulike tjenesteområder er her samlet på tj.omr 21.  Gjelder hovedsakelig avskrivninger på biler., -30 800 , -30 800 , -30 800 , -30 800 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,08,Samferdsel,33321,Parkering -myndighetsutøvelse,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 2 340 000 , 2 340 000 , 2 340 000 , 2 340 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,08,Samferdsel,33321,Parkering -myndighetsutøvelse,N12,Inntektsendring - utover generelt inntektskrav,Økt leieinntekt fra Bergen Parkering AS, -2 000 000 , -2 000 000 , -2 000 000 , -2 000 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,09,Boligtiltak,26550,Kommunale utleieboliger,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 325 000 , 325 000 , 325 000 , 325 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,10C,Naturforvaltning og parkdrift,32010,Kommunale skoger,N00,Vedtatt budsjett inneværende år,Div. mindre budsjettposter på ulike tjenesteområder er her samlet på tj.omr 21.  Gjelder hovedsakelig avskrivninger på biler., -26 500 , -26 500 , -26 500 , -26 500 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,10C,Naturforvaltning og parkdrift,33520,Parkdrift,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 1 090 000 , 1 090 000 , 1 090 000 , 1 090 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,10C,Naturforvaltning og parkdrift,33520,Parkdrift,N00,Vedtatt budsjett inneværende år,Div. mindre budsjettposter på ulike tjenesteområder er her samlet på tj.omr 21.  Gjelder hovedsakelig avskrivninger på biler., 17 602 , 17 602 , 17 602 , 17 602 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,10C,Naturforvaltning og parkdrift,33520,Parkdrift,N01,Generell lønns- og prisstigning og inntektskrav,Gjelder div. mindre budsjettposter på ulike tjenesteområder., 1 000 , 1 000 , 1 000 , 1 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,11A,Lærlinger,27320,Lærlinger - administrasjon,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 5 828 506 , 5 828 506 , 5 828 506 , 5 828 506 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,11A,Lærlinger,27320,Lærlinger - administrasjon,N01,Generell lønns- og prisstigning og inntektskrav,Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012, 287 000 , 287 000 , 287 000 , 287 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,11A,Lærlinger,27320,Lærlinger - administrasjon,N01,Generell lønns- og prisstigning og inntektskrav,Priskompensasjon, 13 000 , 13 000 , 13 000 , 13 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,11A,Lærlinger,27330,Lærlinger,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 40 749 500 , 40 749 500 , 40 749 500 , 40 749 500 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,11A,Lærlinger,27330,Lærlinger,N01,Generell lønns- og prisstigning og inntektskrav,Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012, 2 244 800 , 2 244 800 , 2 244 800 , 2 244 800 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,11A,Lærlinger,27330,Lærlinger,N01,Generell lønns- og prisstigning og inntektskrav,Priskompensasjon, 13 000 , 13 000 , 13 000 , 13 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,11B,Arbeidsmarkedstiltak,27310,Sysselsettingstiltak / adm.,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 3 972 805 , 3 972 805 , 3 972 805 , 3 972 805 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,11B,Arbeidsmarkedstiltak,27310,Sysselsettingstiltak / adm.,N01,Generell lønns- og prisstigning og inntektskrav,Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012, 153 300 , 153 300 , 153 300 , 153 300 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,11B,Arbeidsmarkedstiltak,27310,Sysselsettingstiltak / adm.,N01,Generell lønns- og prisstigning og inntektskrav,Priskompensasjon, 16 000 , 16 000 , 16 000 , 16 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,11B,Arbeidsmarkedstiltak,27340,Tilskudd til lønn for yrkes- / utviklingshemmede,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 4 710 933 , 4 710 933 , 4 710 933 , 4 710 933 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,11B,Arbeidsmarkedstiltak,27340,Tilskudd til lønn for yrkes- / utviklingshemmede,N01,Generell lønns- og prisstigning og inntektskrav,Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012, 251 900 , 251 900 , 251 900 , 251 900 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,11B,Arbeidsmarkedstiltak,27340,Tilskudd til lønn for yrkes- / utviklingshemmede,N01,Generell lønns- og prisstigning og inntektskrav,Priskompensasjon, 5 500 , 5 500 , 5 500 , 5 500 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,12G,Kulturbygg og anlegg,38610,Kommunale kulturbygg,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 2 254 332 , 2 254 332 , 2 254 332 , 2 254 332 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,12G,Kulturbygg og anlegg,38610,Kommunale kulturbygg,N07B,Nye tiltak forøvrig,Økt vedlikeholdsbudsjett for kommunale bygg, 592 455 , 592 455 , 592 455 , 592 455 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,13B,Kommunale idrettstilbud,38010,Idrettsanlegg,N00,Vedtatt budsjett inneværende år,Div. mindre budsjettposter på ulike tjenesteområder er her samlet på tj.omr 21.  Gjelder hovedsakelig avskrivninger på biler., 38 656 , 38 656 , 38 656 , 38 656 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,13B,Kommunale idrettstilbud,38010,Idrettsanlegg,N01,Generell lønns- og prisstigning og inntektskrav,Gjelder div. mindre budsjettposter på ulike tjenesteområder., 1 800 , 1 800 , 1 800 , 1 800 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,13C,Kommunale idrettsbygg og anlegg,38110,Kommunale idrettsbygg- og anlegg,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 6 211 593 , 6 211 593 , 6 211 593 , 6 211 593 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,13C,Kommunale idrettsbygg og anlegg,38110,Kommunale idrettsbygg- og anlegg,N07,Nye tiltak - driftskonsekvenser av investeringer,Økt husleie - ENØK-tiltak, -   , 33 800 , 101 200 , 101 200 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,13C,Kommunale idrettsbygg og anlegg,38110,Kommunale idrettsbygg- og anlegg,N07,Nye tiltak - driftskonsekvenser av investeringer,Økt husleie - Brannverntiltak (BKB), 134 900 , 269 800 , 404 700 , 404 700 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,13C,Kommunale idrettsbygg og anlegg,38110,Kommunale idrettsbygg- og anlegg,N07B,Nye tiltak forøvrig,Økt vedlikeholdsbudsjett for kommunale bygg, 1 618 672 , 1 618 672 , 1 618 672 , 1 618 672 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,14,Næring,32021,Næringsvirksomhet kommunal utleie lokaler,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 2 280 000 , 2 280 000 , 2 280 000 , 2 280 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,14,Næring,32022,Næringsvirksomh. komm. utleie festetomter og grunn,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 420 000 , 420 000 , 420 000 , 420 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12000,Administrasjon,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 477 722 925 , 477 722 925 , 477 722 925 , 477 722 925 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12000,Administrasjon,N01,Generell lønns- og prisstigning og inntektskrav,Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012, 15 628 430 , 15 628 430 , 15 628 430 , 15 628 430 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12000,Administrasjon,N01,Generell lønns- og prisstigning og inntektskrav,Priskompensasjon, 1 519 700 , 1 519 700 , 1 519 700 , 1 519 700 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12000,Administrasjon,N02,Andre kostnadsendringer,Økte leiekostnader (Vincent Lungesgt.), 1 788 000 , 1 788 000 , 1 788 000 , 1 788 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12000,Administrasjon,N03,Helårsvirkn. av tiltak og justeringer i årets bud.,Div. tekniske justeringer, 4 450 000 , 4 450 000 , 4 450 000 , 4 450 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12000,Administrasjon,N03,Helårsvirkn. av tiltak og justeringer i årets bud.,Ny avtale for data og telefoni - gevinstrealiseringskrav (BFEE's andel på tj.omr 16), -239 500 , -239 500 , -239 500 , -239 500 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12000,Administrasjon,N05,Tilpasning til aktivitetsnivået,Ubenyttede driftsmidler omfordeles til nye tiltak og kostnadsøkning husleie, -4 988 000 , -4 988 000 , -4 988 000 , -4 988 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12000,Administrasjon,N06,Diverse,Avsetning  for å håndtere underskuddsrisiko bl.a ved Overformynderiet, 2 015 500 , 2 015 500 , 2 015 500 , 2 015 500 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12000,Administrasjon,N06,Diverse,"Justeringer hovedsakelig knyttet til avskrevne/""nedbetalte"" prosjekter IKT-HP ", 354 809 , 8 806 667 , 19 923 039 , 19 467 439 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12000,Administrasjon,N07,Nye tiltak - driftskonsekvenser av investeringer,Økte driftskonsekvenser IKT HP - foreløpige beregninger, 200 000 , 500 000 , 500 000 , 500 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12000,Administrasjon,N07,Nye tiltak - driftskonsekvenser av investeringer,Økte kapitalkostnader - IKT HP - foreløpige beregninger, 11 785 034 , 6 631 992 , -327 990 , 127 610 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12000,Administrasjon,N07B,Nye tiltak forøvrig,Fullfinansiering av stilling hos regnskapssjefen, 500 000 , 500 000 , 500 000 , 500 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12000,Administrasjon,N07B,Nye tiltak forøvrig,"Ny stilling IKT Konsern, system og tjenesteforvaltning", 1 000 000 , 1 000 000 , 1 000 000 , 1 000 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12000,Administrasjon,N07B,Nye tiltak forøvrig,"To introduksjonsstillinger for personer med funksjonsnedsettelse, jfr ny Handlingsplan for likestillinge, inkludering og mangfold", 1 200 000 , 1 200 000 , 1 200 000 , 1 200 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12000,Administrasjon,N07B,Nye tiltak forøvrig,Traineestilling ved økonomiseksjonen, 500 000 , 500 000 , 500 000 , 500 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12000,Administrasjon,N08,Engangstiltak,Færre IKT-HP prosjekter er finansiert over driftsbudsjettet, -880 000 , -2 480 000 , -6 400 000 , -6 400 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12000,Administrasjon,N11,Effektivisering,Nødvendig effektivisering for å håndtere underskuddsrisiko bl.a ved Overformynderiet, -2 015 500 , -2 015 500 , -2 015 500 , -2 015 500 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12110,Forvaltningsutgifter eiendomsforvaltningen,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 61 990 464 , 61 990 464 , 61 990 464 , 61 990 464 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12110,Forvaltningsutgifter eiendomsforvaltningen,N01,Generell lønns- og prisstigning og inntektskrav,Priskompensasjon, 500 , 500 , 500 , 500 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,12110,Forvaltningsutgifter eiendomsforvaltningen,N07B,Nye tiltak forøvrig,Nye stillinger for å håndtere vedlikeholdsetterslep, 1 400 000 , 1 400 000 , 1 400 000 , 1 400 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,13000,Administrasjonslokaler,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 43 346 586 , 43 346 586 , 43 346 586 , 43 346 586 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,13000,Administrasjonslokaler,N01,Generell lønns- og prisstigning og inntektskrav,Priskompensasjon, 349 900 , 349 900 , 349 900 , 349 900 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,13000,Administrasjonslokaler,N07,Nye tiltak - driftskonsekvenser av investeringer,Økt husleie - Montering av vannmålere i skolebygg, -   , 34 000 , 135 000 , 135 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,13000,Administrasjonslokaler,N07,Nye tiltak - driftskonsekvenser av investeringer,Økt husleie - ENØK-tiltak, -   , 33 800 , 101 200 , 101 200 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,13000,Administrasjonslokaler,N07,Nye tiltak - driftskonsekvenser av investeringer,Økt husleie - Rehabilitering administrasjonslokaler, 135 000 , 270 000 , 405 000 , 405 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,13000,Administrasjonslokaler,N07,Nye tiltak - driftskonsekvenser av investeringer,Økt husleie - Universell utforming kommunale bygg, -   , 67 000 , 236 000 , 236 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,13000,Administrasjonslokaler,N07,Nye tiltak - driftskonsekvenser av investeringer,Økt husleie - Sikringsarbeider generelt, 67 000 , 135 000 , 202 000 , 202 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,13000,Administrasjonslokaler,N07,Nye tiltak - driftskonsekvenser av investeringer,Økt husleie - Brannverntiltak (BKB), 134 900 , 269 800 , 404 700 , 404 700 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,13000,Administrasjonslokaler,N07,Nye tiltak - driftskonsekvenser av investeringer,Økt husleie - Oppgradering av elektriske anlegg, 101 000 , 202 000 , 303 000 , 303 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,13000,Administrasjonslokaler,N07,Nye tiltak - driftskonsekvenser av investeringer,Økt husleie - Energimerking kommunale bygg, -   , 34 000 , 135 000 , 135 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,16,Administrasjon og fellesfunksjoner,13000,Administrasjonslokaler,N07B,Nye tiltak forøvrig,Økt vedlikeholdsbudsjett for kommunale bygg, 1 026 217 , 1 026 217 , 1 026 217 , 1 026 217 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,17A,Fellestjenester,10011,Regionrådet for Bergen og omland,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 548 742 , 548 742 , 548 742 , 548 742 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,17A,Fellestjenester,10011,Regionrådet for Bergen og omland,N01,Generell lønns- og prisstigning og inntektskrav,Priskompensasjon, 7 100 , 7 100 , 7 100 , 7 100 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,17A,Fellestjenester,18060,Overformynderiet,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 9 523 674 , 9 523 674 , 9 523 674 , 9 523 674 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,17A,Fellestjenester,18060,Overformynderiet,N01,Generell lønns- og prisstigning og inntektskrav,Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012, 197 800 , 197 800 , 197 800 , 197 800 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,17A,Fellestjenester,18060,Overformynderiet,N01,Generell lønns- og prisstigning og inntektskrav,Priskompensasjon, 18 800 , 18 800 , 18 800 , 18 800 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,17A,Fellestjenester,18060,Overformynderiet,N04,Organisatoriske endringer,Overformynderiet overføres til Fylkeskommunen fra 01.07.2013, -2 015 500 , -5 450 938 , -5 450 938 , -5 450 938 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,17A,Fellestjenester,18060,Overformynderiet,N07,Nye tiltak - driftskonsekvenser av investeringer,Kapitalkostnader - IKT HP, -   , -24 400 , -47 189 , -47 189 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,17A,Fellestjenester,18060,Overformynderiet,N07,Nye tiltak - driftskonsekvenser av investeringer,Kapitalkostnader - Formula saksbehandlingsmodul, -   , 1 611 , 1 611 , 1 611 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,17A,Fellestjenester,28530,Div. tilskudd,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 749 900 , 749 900 , 749 900 , 749 900 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,17A,Fellestjenester,28530,Div. tilskudd,N01,Generell lønns- og prisstigning og inntektskrav,Priskompensasjon, 9 700 , 9 700 , 9 700 , 9 700 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,17A,Fellestjenester,33500,Offentlige toaletter,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 325 000 , 325 000 , 325 000 , 325 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,17B,Sivilforsvar og beredskap,18000,Tilfluktsrom,N00,Vedtatt budsjett inneværende år,Vedtatt budsjett 2012, 320 000 , 320 000 , 320 000 , 320 000 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,18A,Vann og avløp,34510,Distribusjon av vann,N00,Vedtatt budsjett inneværende år,Div. mindre budsjettposter på ulike tjenesteområder er her samlet på tj.omr 21.  Gjelder hovedsakelig avskrivninger på biler., 17 398 , 17 398 , 17 398 , 17 398 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,20,Interne tjenester / fordelte kostnader,19040,Parkdrift,N00,Vedtatt budsjett inneværende år,Div. mindre budsjettposter på ulike tjenesteområder er her samlet på tj.omr 21.  Gjelder hovedsakelig avskrivninger på biler., 129 689 , 129 689 , 129 689 , 129 689 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,20,Interne tjenester / fordelte kostnader,19050,Renholdstjenester,N00,Vedtatt budsjett inneværende år,Div. mindre budsjettposter på ulike tjenesteområder er her samlet på tj.omr 21.  Gjelder hovedsakelig avskrivninger på biler., 55 924 , 55 924 , 55 924 , 55 924 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,20,Interne tjenester / fordelte kostnader,19050,Renholdstjenester,N01,Generell lønns- og prisstigning og inntektskrav,Gjelder div. mindre budsjettposter på ulike tjenesteområder., 50 , 50 , 50 , 50 
2,"Byrådsavd. for finans, eiendom og eierskap",Utgift,20,Interne tjenester / fordelte kostnader,19050,Renholdstjenester,N06,Diverse,Gjelder div. mindre budsjettposter på ulike tjenesteområder., 50 , 50 , 50 , 50 
