vurderingid;navn;url;omraade;nr;krav;poeng;maxscore;kommentar
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;3. Tjenesten er trygg å bruke;3.2;Tjenesten benytter en anerkjent innloggingsløsning;1;1;OK
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;3. Tjenesten er trygg å bruke;3.3;Sensitiv informasjon er kryptert;4;4;A- i Qualys-testen Utvida validering (EV)
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;4. Tjenesten virker (fungerer godt);4.2;Tjenesten er optimalisert for god ytelse og rask nedlasting;1;2;Størrelse: Test av siden http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/ gav 331.7Kb. Ikke godkjent. Ytelse: test av siden https://minsideskort.skatteetaten.no/skd/frikort/frikort gav resultatet 'Grade A'. Godkjent.
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;4. Tjenesten virker (fungerer godt);4.3;Tjenesten kan brukes på mobile enheter;0;4;Tjenesten er ikke tilstrekkelig tilpasset for bruk på mobile enheter.
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;4. Tjenesten virker (fungerer godt);4.4;Funksjonalitet og innhold er oppdatert;2;2;Ikkje mykje som treng merking med oppdatering her, funksjonaliteten ser også OK ut.
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;4. Tjenesten virker (fungerer godt);4.5;Alt innhold er korrekt kodet;2;7;Skrift ser ut til å vera sett i absolutt størrelse for ein del av teksten/overskrifter HTML-validering (lokal): 15 feil og 2 advarslar
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;4. Tjenesten virker (fungerer godt);4.6;Tidsbegrensning blir varslet for alle brukere;2;2;Veldig enkel teneste som er rask å fylla ut og som ikkje har behov for tidsstyring
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;5. Tjenesten er enkel å bruke for alle;5.1;Det er enkelt å orientere seg innenfor tjenesten;4;4;Vurderer det som uaktuelt med steg-informasjon, sjølv om det kunne vore greitt å vita kva som skjer i det ein trykkjer 'Neste' - for då er informasjonen alt sendt inn/oppdatert.
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;5. Tjenesten er enkel å bruke for alle;5.2;Tjenesten fremstår som logisk og ryddig;8;8;Trekkjer poeng på 'ryddig' fordi det er uklart kva som skjer når ein har klikka 'Neste'
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;5. Tjenesten er enkel å bruke for alle;5.3;Tjenestens enkeltelementer er konvensjonelt utformet;6;6;Har ikkje nedtrekkslister
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;5. Tjenesten er enkel å bruke for alle;5.4;Det viktigste er fremhevet;3;4;Ingen tydeleg innsendings- eller bestillingsknapp. Berre ein 'Fortsett-knapp'. Også på kvitteringssida er det uklart korleis ein skal avslutta ('Logg ut' eller 'Lukk vindu'?)
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;5. Tjenesten er enkel å bruke for alle;5.5;Innholdet er uttrykt i et godt språk;5;5;Berre to opplysningar det blir spurt om i sjølve skjemaet: Mobilnr. og epostadresse Men det kunne godt vore oppgitt tydeleg at det berre er nødvendig å fylla ut eitt av felta (enten mobilnr. eller e-postadresse). På info-sidene er det lagt vekt på å forklara med eit enkelt språk.
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;5. Tjenesten er enkel å bruke for alle;5.6;Innholdet presenteres på flere språk og målformer;1;5;Info-sidene kjem ikkje opp på nynorsk, sjølv om det er eit val i menyen. Dei engelske sidene fungerer, medan dei samiske går til ei generell side på Skatteetaten.no Ser ut som det er ein feil når ein går inn på dei samiske sidene - det blir ikkje skifta tilbake til norsk eller engelsk derifrå.
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;5. Tjenesten er enkel å bruke for alle;5.7;Teknologien brukes for å forenkle oppgaveløsningen;0;3;Både mobilnr og e-postadresse bør kunna hentast frå profil. Usikkert om det skjer.
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;5. Tjenesten er enkel å bruke for alle;5.8;Tjenesten har forhåndsutfylte felter;3;3;Særs enkel teneste der dette ikkj er relevant (har dessutan trekt poeng på forrige indikator)
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;5. Tjenesten er enkel å bruke for alle;5.9;Brukeren mister ikke registrerte opplysninger;3;3;Går an å rota det skikkeleg til ved bruk av tilbaketast (men det går kanskje ikkje an å gardera seg mot?) Trekkjer likevel ikkje poeng for dette.
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;5. Tjenesten er enkel å bruke for alle;5.10;All funksjonalitet er enkel å oppdage og å bruke;3;3;OK
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;5. Tjenesten er enkel å bruke for alle;5.11;All funksjonalitet kan betjenes via tastatur;4;4;"Litt usikker fordi eg klikka 'Fortsett'' og dermed er det ikkje muleg å gå inn att. Eit spørsmål til logisk rekkefølgje&#59; det ser ut som den hoppar opp på 'Logg ut' på ein ulogisk måte rekkefølgjevis."
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;6. Det er lett å få hjelp;6.1;Brukerne får hjelp til å unngå og rette opp feil;5;5;Har ikkje fått testa dette skikkeleg, utfyllinga er basert på tidl. erfaringar med Altinn
19116;Bestill frikort - Skatteetaten;http://www.skatteetaten.no/no/Person/Skattekort-og-forskuddsskatt/Frikort/Bestill-frikort/;6. Det er lett å få hjelp;6.2;Brukerstøtte er lett tilgjengelig;1;3;Berre generell kontaktinformasjon (Skatteetaten sin 80080000)
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;1. Tjenesten er enkel å finne;1.1;Tjenesten er enkel å finne gjennom søk og navigasjon;6;6;"Ekstern søk: Søkeord bokmål 'førerkort' + 'oppkjøring til førerkort' og nynorsk 'førarkort' + 'oppkjøyring til førarkort'. Resultatl: Får relevante treff, men litt forvirrende med to ulike sider - 'Oppkjøring' og Teoriprøve og oppkjøring - som tematiserer samme innhold. Vurdering: Ikke optimalt, men gir godkjent. Intern søk: Søkeord på http://www.vegvesen.no/ er 'time til oppkjøring' og 'time til oppkjøyring' . Resultat: Godkjent for bokmål. For nynorsk&#59; indirekte treff av typen 'mente du'. Godkjent. Navigasjon: Start på http://www.vegvesen.no/. Har to gode inngang - horisontal meny og temameny. Vurdering: Godkjent."
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;1. Tjenesten er enkel å finne;1.2;Tjenesten har et unikt og beskrivende navn;2;2;Infoside på nettsted: 'Bestille time for førerprøve' - godkjent med korrekt overskriftskode(h-tagg). I tjenesteportal(nettskjema): 'Timebestilling oppkjøring' - godkjent med korrekt overskriftskode(h-tagg). <title>Timebestilling | Statens vegvesen</title>
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;1. Tjenesten er enkel å finne;1.3;Dyplenking er mulig;3;3;Dyplenking: Det er mulig å dyplenke til innloggingssiden, godkjent. Adresser/URL: Adressene på nettstedet er beskrivende, godkjent.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;2. Tjenesten er troverdig;2.1;Det kommer klart frem hvilken virksomhet som er ansvarlig for tjenesten;2;2;Ja, bruker befinner seg innefor samme brukergrensesnitt hele tiden.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;2. Tjenesten er troverdig;2.2;Relevant plikt og rettighetsinformasjon er lett tilgjengelig;1;3;Enkelt å finne: Ja, se https://www.vegvesen.no/dinside/dittforerkort#/ med lenke til førerkortforskriften m.m.. Se også https://www.vegvesen.no/dinside/dittforerkort/timebestilling#/ med lenker til info om fullmakt og priser/gebyrer. Utifra tjenestens karakter godkjenner vi dette. Klart språk: Plikt-, rettighets- og formålsinformasjon: Ikke godkjent - informasjon om pris, betaling og avbestilling (http://www.vegvesen.no/Forerkort/Om+forerkort/Priser+forerkort+mv.) er skrevet i et passivt språk uten aktører, i stor kontrast til annen tekst på nettstedet. 'Spørsmål og svar' inneholder en del skrivefeil og slurvefeil.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;2. Tjenesten er troverdig;2.3;Brukerne får informasjon om saksgang og krav til dokumentasjon;3;4;"Opplysninger for hånden: utifra tjenestens karakter vurdere vi dette som ikke relevant/tilstrekkelig dekket når du først er logget inn. Frivillighet: Finner ingen informasjon om dette. Ikke godkjent. Klage: ikke relevant her, vi gir derfor poeng. Saksgang&#59; Ja, dekkes av kvitteringen(event. fullmakt for de som velger dette alternativet) Godkjent."
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;2. Tjenesten er troverdig;2.4;Brukeren får bekreftelse på innsending av opplysninger;2;2;Kvittering gis, innsyn vurderes som ikke relevant og gir poeng her.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;2. Tjenesten er troverdig;2.5;Brukeren har mulighet til å gi tilbakemelding;2;3;Tilbakemelding: Ja, slik mulighet gis i kvitteringen. Karaktersetting: Nei, fant ingenslik funksjonalitet. Sosiale media: Godkjent selv om lenken ligger nedest i lite synlig.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;3. Tjenesten er trygg å bruke;3.1;Tjenesten ivaretar hensyn til personvern;2;2;Personvernerklæring: Slik erkæring finnes tre ulike steder med noe ulikt innhold. I og for seg dekkes kravene, men kunne med fordel vært bedre organisert. Godkjent under tvil. Informasjonskapsler: Ja, inngår i det innholdet på siden 'Personvern og informasjonskapsler'. Godkjent.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;3. Tjenesten er trygg å bruke;3.2;Tjenesten benytter en anerkjent innloggingsløsning;1;1;Ja, bruker ID-porten.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;3. Tjenesten er trygg å bruke;3.3;Sensitiv informasjon er kryptert;3;4;Qualys SSL Report: vegvesen.no (146.2.0.252) gav følgende resultat: Utvidet validering = Nei, ikke godkjent, Kryptering: Ja, godkjent. Grad i automatisert test: A-, godkjent. Se https://www.ssllabs.com/ssltest/analyze.html?d=vegvesen.no.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;4. Tjenesten virker (fungerer godt);4.2;Tjenesten er optimalisert for god ytelse og rask nedlasting;2;2;Størrelse: Test av siden https://www.vegvesen.no/dinside/ gav 230Kb, godkjent. Ytelse: Test med Yslow av sidene Søknad om førerkort (https://www.vegvesen.no/dinside/dittforerkort#/). Resultat: 'grade A'. Godkjent.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;4. Tjenesten virker (fungerer godt);4.3;Tjenesten kan brukes på mobile enheter;4;4;Testet med 8' skjerm(nettbrett) og 4.5' skjerm(telefon. Resultat: Både informasjonsider og nettskjema er god tilpasset. Godkjent.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;4. Tjenesten virker (fungerer godt);4.4;Funksjonalitet og innhold er oppdatert;2;2;Oppdatert: Innhold på infosider datert og oppdatert. Virker uten feil: Ja, alle lenker og knapper virker uten feil.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;4. Tjenesten virker (fungerer godt);4.5;Alt innhold er korrekt kodet;7;7;HTML: Infosidene validerer, men tjenestesider(nettskjema) som https://www.vegvesen.no/dinside/dittforerkort#/ har 1 mindre feil , men vi godkjenner. Sematisk HTML: Inforsider som http://www.vegvesen.no/Forerkort/Tjenester/Soknad og http://www.vegvesen.no/Forerkort/Om+forerkort/Hva+har+jeg+lov+a+kjore/hva-har-jeg-lov-%C3%A5-kj%C3%B8re?fast_title=Hva+har+jeg+lov+%C3%A5+kj%C3%B8re%3F har relativt god semantisk kodekvalitet. Tjenestesidene ellers(nettskjema) har også de grunnleggende semantiske kodene på plass med fin bruk av label-elementet. Godkjent. CSS: Godkjent. Skriftstørrelse: Tjenesten bruker relative enheter(%). Godkjent.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;4. Tjenesten virker (fungerer godt);4.6;Tidsbegrensning blir varslet for alle brukere;2;2;Tidsbegrensning varsles og kan utsettes.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;5. Tjenesten er enkel å bruke for alle;5.1;Det er enkelt å orientere seg innenfor tjenesten;1;4;Tjenesten går over 2 sider, men er enkel og oversiktlig. Vår vurdering er at den løsningen er såpass bra at den ikke trenger navigasjon i en stegoversikt.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;5. Tjenesten er enkel å bruke for alle;5.2;Tjenesten fremstår som logisk og ryddig;8;8;Godkjent på alle testpunkter.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;5. Tjenesten er enkel å bruke for alle;5.3;Tjenestens enkeltelementer er konvensjonelt utformet;6;6;Godkjent på alle testpunkter.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;5. Tjenesten er enkel å bruke for alle;5.4;Det viktigste er fremhevet;4;4;Ja, innsendingsknappen er tydlig markert og informasjonen er enkel å forstå.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;5. Tjenesten er enkel å bruke for alle;5.5;Innholdet er uttrykt i et godt språk;5;5;Obligatoriske felt: Godkjent - alle felt er obligatoriske for utfylling. Klarspråk: Godkjent - språket i tjenesten og på informasjonssidene er stort sett skrevet i et forståelig og brukerorientert språk. Hjelpetekster: Ingen hjelptetekster - ikke nødvendig
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;5. Tjenesten er enkel å bruke for alle;5.6;Innholdet presenteres på flere språk og målformer;5;5;Ja, tjenesten finnes både på engelsk og nynorsk.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;5. Tjenesten er enkel å bruke for alle;5.7;Teknologien brukes for å forenkle oppgaveløsningen;3;3;Bruk sporvalg og input-avhengig innhold er tatt i bruk , kontakt med kjøreskole er lagt inn. Tilsammen forenkler dette oppgaveløsningen. Godkjent.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;5. Tjenesten er enkel å bruke for alle;5.8;Tjenesten har forhåndsutfylte felter;3;3;Forhåndsutfylling med visning av navn er med på å begrense input-arbeidet for brukeren. Godkjent.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;5. Tjenesten er enkel å bruke for alle;5.9;Brukeren mister ikke registrerte opplysninger;3;3;Godkjent ut i far tjenestens karakter. Bruker mister ikke data.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;5. Tjenesten er enkel å bruke for alle;5.10;All funksjonalitet er enkel å oppdage og å bruke;3;3;Understreking av lenker. Store nok klikkflater.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;5. Tjenesten er enkel å bruke for alle;5.11;All funksjonalitet kan betjenes via tastatur;3;4;Navigasjon med tabbing skjer i logisk rekkefølge og gir tilggang til alle funksjonalitet. Fokusmarkeringen er i og for seg svært tydelig, men på grunn av fargevalg forsvinner den helt både for neste-knappen og innsendingsknappen og godkjennes derfor ikke.
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;6. Det er lett å få hjelp;6.1;Brukerne får hjelp til å unngå og rette opp feil;5;5;Godkjent på alle testpunkter. Eksempel på feilmelding: 'Du må velge et tidspunkt.'
19131;Bestille time for oppkjøring - Statens vegvesen;http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu;6. Det er lett å få hjelp;6.2;Brukerstøtte er lett tilgjengelig;3;3;Kontaktinfo: Ja, god og tydelig kontaktinfo. Utvidet brukerstøtte med personlig veiledning: Har tydelig dedikert telefonnummer på alle sidene.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;1. Tjenesten er enkel å finne;1.1;Tjenesten er enkel å finne gjennom søk og navigasjon;4;6;Ekstern søk: Søkeord 'Brønnøysund attester'. Resultat: Godkjent for relevante treff i alle tre søkemotorer. Nynorsk: 'Brønnøysund attestar'. Godkjent i alle søkemotorer. Intern søk: Nettsidene til Brønnøysundregistrene har ikke søkefunksjonalitet. Ikke godkjent. Navigasjon: Start på http://www.brreg.no/. Har egen snarvei sentralt plassert, samt eget punkt i toppmenyen for 'Indeks A-Å' med stikkordslenke til 'Attester'. Godkjent.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;1. Tjenesten er enkel å finne;1.2;Tjenesten har et unikt og beskrivende navn;2;2;Infoside på nettsted: Godkjent med korrekt overskriftskode. Tittel: Title-tagg kopiert fra kode - '<title>Brønnøysundregistrene - Bestilling av utskrifter, attester og kopier</title>' Godkjent.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;1. Tjenesten er enkel å finne;1.3;Dyplenking er mulig;3;3;Dyplenking er mulig til 'Søk'-siden og informasjonssiden har godkjent URL: http://www.brreg.no/attester/
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;2. Tjenesten er troverdig;2.1;Det kommer klart frem hvilken virksomhet som er ansvarlig for tjenesten;2;2;Ja, tjenesteeiers generelle design er godt integrert i løsningen. Godkjent.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;2. Tjenesten er troverdig;2.2;Relevant plikt og rettighetsinformasjon er lett tilgjengelig;3;3;I og med at dette er en ren bestillingstjeneste er det først og fremst info om Brønnøyundsregistret og personvern som er interessant. Godkjennes slik det framkommer på nettstedet.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;2. Tjenesten er troverdig;2.3;Brukerne får informasjon om saksgang og krav til dokumentasjon;4;4;Ja, hvilke opplysninger brukerne må ha for hånden for å kunne benytte tjenesten framgår av info på https://w2.brreg.no/eHandelPortal/ecomsys/sok.jsp?error=enhetsnr. De andre punktene godkjennes i lys av tjenestens karakter.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;2. Tjenesten er troverdig;2.4;Brukeren får bekreftelse på innsending av opplysninger;2;2;Respons kom med epostleveranse som innholdt ref.nr., kontaktinfo og data for leveranse. Godkjent ut i fra tjenestens karaktrer.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;2. Tjenesten er troverdig;2.5;Brukeren har mulighet til å gi tilbakemelding;0;3;Har et enkelt kontaktskjema (poeng for dette gis i pkt 6.2), men mangler funksjonalitet som det her spørres etter. Ikke godkjent.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;3. Tjenesten er trygg å bruke;3.1;Tjenesten ivaretar hensyn til personvern;2;2;Personvernerklæring: Ja, er tilgjengelig nederst på hver side, godkjent. Inmformasjonskapsler: Informasjon om informasjonskapsler finnes på personvernssiden, godkjent.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;3. Tjenesten er trygg å bruke;3.2;Tjenesten benytter en anerkjent innloggingsløsning;0;1;Har en egen registrering for bruk av bestillingsløsningen. ID-porten er ikke i bruk her.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;3. Tjenesten er trygg å bruke;3.3;Sensitiv informasjon er kryptert;4;4;Resultat av test - SSL Report: w2.brreg.no (195.43.63.133): Kryptert = Ja, utvidet validering = Ja, samlet gradering = A-. Godkjent på alle punkt.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;4. Tjenesten virker (fungerer godt);4.2;Tjenesten er optimalisert for god ytelse og rask nedlasting;1;2;Størrelse: Test av siden http://www.brreg.no/attester/ gav 302KB. Ikke godkjent. Ytelse: Test med Yslow av siden https://w2.brreg.no/eHandelPortal/ecomsys/sok.jsp?error=enhetsnr. Resultat: 'Grade B'. Godkjent.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;4. Tjenesten virker (fungerer godt);4.3;Tjenesten kan brukes på mobile enheter;0;4;Testet med 8' skjerm(nettbrett) og 4.5' skjerm(telefon. Resultat: Tjenesten er mulig å bruke, men er ikke tilstrekkelig tilpasset for bruk med mobile enheter.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;4. Tjenesten virker (fungerer godt);4.4;Funksjonalitet og innhold er oppdatert;1;2;Når brukeren mangler innloggingsinformasjon blir muligheten for å lage ny bruker presentert ved 'Logg inn', når brukeren bruker dette skjema for å opprette innloggingsinformasjon må brukeren starte på nytt med skjema for å få bestilt relevante dokumenter. Når dette skjer blir det fort bestilt dobbelt opp av det aktuelle produktet som bestilles og vurderer at dette er feil i funksjonalitet. Alt innhold er oppdatert og relevant, godkjent.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;4. Tjenesten virker (fungerer godt);4.5;Alt innhold er korrekt kodet;2;7;HTML: Infosidene og tjenestsider(nettskjema) har god kodekvalitet, men sidene validerer ikke - se f.eks. https://w2.brreg.no/login/index.jsp?application=ecomsys som har 3 feil. Semantisk HTML: Testsider a. http://www.brreg.no/attester/ = Godkjent, b. https://w2.brreg.no/login/index.jsp?application=ecomsys = ??? , har en del mangler, f.eks. mangler det bruk av 'label'. Samlet vudering: godkjent som delvis. CSS: Utstrakt bruk av tabeller i stedet for CSS til formatering, ikke godkjent. Skriftstørrelse: Godkjent for bruk av relative enheter.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;4. Tjenesten virker (fungerer godt);4.6;Tidsbegrensning blir varslet for alle brukere;0;2;Tjenesten fikk tidsavbrudd uten at vi kunne registrere forekomst av varsel.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;5. Tjenesten er enkel å bruke for alle;5.1;Det er enkelt å orientere seg innenfor tjenesten;3;4;Tjensten har en stegoversik fremdriftsinformasjon, men det er ikke mulig å navigere i denne.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;5. Tjenesten er enkel å bruke for alle;5.2;Tjenesten fremstår som logisk og ryddig;8;8;Godkjent på alle testpunkter.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;5. Tjenesten er enkel å bruke for alle;5.3;Tjenestens enkeltelementer er konvensjonelt utformet;4;6;Avkryssningsboks er ikke plassert foran tilhørende tekst på side med bekreftelse, se eks.: http://imgur.com/BQYiyI1 (sletteside: http://imgur.com/delete/jQqo4YfuH5EEyzM ) Felt for postnummer i registrering av ny bruker er ikke tilpasset antall tegn som skal fylles inn. Ellers godkjent.
19134;Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene;https://w2.brreg.no/login/index.jsp?application=ecomsys;5. Tjenesten er enkel å bruke for alle;5.4;Det viktigste er fremhevet;1;4;Tydelig markert innsendings- eller bestillingsknapp: Ja, knappene er godt markert. Nå det gjelder sprøsmålet om hvorvidt den viktigste informasjonen og funksjonaliteten skiller seg ut, så er vår vurdering at muligheten for gratisbestilling i Altinn ikke kommer tydelig nok fram. Dette kan føre til unødvendige betalingsbestillinger. Vi gir derfor kun 'delvis' på dette punktet. Tester bestilling av informasjon fra enhetsregisteret. Nettstedet prøver å informere om hva som er tilgjengelig gratis i Altinn, men dette er ikke tilstrekkelig markert eller forklart. Det er gjort flere forsøk på å profilere denne informasjonen, men profileringa er ikke tilstrekkelig i plassering eller i formatering. På side for bestilling fra enhetsregisteret ( http://www.brreg.no/attester/enhet.html ) burde informasjonen: 'Registerutskrift kan hentes gratis på Produkter og tjenester fra Brønnøysundregistrene i Altinn for de enheter hvor du står registrert med roller.' stå før og være likestilt i formatering som teksten 'Bestilles i vår netthandelsløsning kr 84' som står i uthevning. Det er selv om setningen er plassert på nettstedet lett å overse muligheten om å få denne informasjonen gratis. Også inne i bestillingssytemet selv ( https://w2.brreg.no/eHandelPortal/ecomsys/velg.jsp ) står denne informasjonen: 'Har du roller i det aktuelle selskapet, kan du bestille enkelte produkter gratis i Altinn' Denne bør også plasseres ved det enkelte produktet som kan bestilles. Plasseringen til denne teksten (oppe i høyre hjørne) ikke er tilstrekkelig til å informere om muligheten og brukeren vil unødig betale for dette.
