crude;date;nok_bbl;usd_bbl;differential_usd_bbl;last_changed
EKOFISK;05.12.2019;630,06;68,9;2,35;16.03.2020
EKOFISK;06.12.2019;629,78;69,05;2,35;16.03.2020
EKOFISK;07.12.2019;629,78;69,05;2,35;16.03.2020
EKOFISK;08.12.2019;629,78;69,05;2,35;16.03.2020
EKOFISK;09.12.2019;629,61;69,25;2,35;16.03.2020
EKOFISK;10.12.2019;630,35;69,6;2,35;16.03.2020
EKOFISK;11.12.2019;634,34;70,25;2,35;16.03.2020
EKOFISK;12.12.2019;635,29;70,55;2,35;16.03.2020
EKOFISK;13.12.2019;634,24;70,5;2,35;16.03.2020
EKOFISK;14.12.2019;634,24;70,5;2,35;16.03.2020
EKOFISK;15.12.2019;634,24;70,5;2,35;16.03.2020
EKOFISK;16.12.2019;633,59;70,5;2,35;16.03.2020
EKOFISK;17.12.2019;631,52;70,55;2,35;16.03.2020
EKOFISK;18.12.2019;629,63;70,7;2,35;16.03.2020
EKOFISK;19.12.2019;626,86;70,7;2,35;16.03.2020
EKOFISK;20.12.2019;623,12;70,55;2,35;16.03.2020
EKOFISK;21.12.2019;623,12;70,55;2,35;16.03.2020
EKOFISK;22.12.2019;623,12;70,55;2,35;16.03.2020
EKOFISK;23.12.2019;618,19;70,2;2,35;16.03.2020
EKOFISK;24.12.2019;617,75;70,15;2,35;16.03.2020
EKOFISK;25.12.2019;617,75;70,15;2,35;16.03.2020
EKOFISK;26.12.2019;617,75;70,15;2,35;16.03.2020
EKOFISK;27.12.2019;618,06;70,25;2,35;16.03.2020
EKOFISK;28.12.2019;618,06;70,25;2,35;16.03.2020
EKOFISK;29.12.2019;618,06;70,25;2,35;16.03.2020
EKOFISK;30.12.2019;619,24;70,35;2,35;16.03.2020
EKOFISK;31.12.2019;621,72;70,5;2,35;16.03.2020
GINA KROG;01.01.2019;469,91;54,4;-0,9;15.04.2019
GINA KROG;02.01.2019;477,95;55,55;-0,9;15.04.2019
GINA KROG;03.01.2019;487,21;57;-0,9;15.04.2019
GINA KROG;04.01.2019;491,85;57,8;-0,9;15.04.2019
GINA KROG;05.01.2019;491,85;57,8;-0,9;15.04.2019
GINA KROG;06.01.2019;491,85;57,8;-0,9;15.04.2019
GINA KROG;07.01.2019;494,92;58,2;-0,9;15.04.2019
GINA KROG;08.01.2019;497,89;58,55;-0,9;15.04.2019
GINA KROG;09.01.2019;499;58,65;-0,9;15.04.2019
GINA KROG;10.01.2019;499,02;58,5;-0,9;15.04.2019
GINA KROG;11.01.2019;504,06;59;-0,9;15.04.2019
GINA KROG;12.01.2019;504,06;59;-0,9;15.04.2019
GINA KROG;13.01.2019;504,06;59;-0,9;15.04.2019
GINA KROG;14.01.2019;510,1;59,65;-0,9;15.04.2019
GINA KROG;15.01.2019;514,6;60,1;-0,9;15.04.2019
GINA KROG;16.01.2019;517,16;60,35;-0,9;15.04.2019
GINA KROG;17.01.2019;519,48;60,6;-0,9;15.04.2019
GINA KROG;18.01.2019;518,94;60,5;-0,9;15.04.2019
GINA KROG;19.01.2019;518,94;60,5;-0,9;15.04.2019
GINA KROG;20.01.2019;518,94;60,5;-0,9;15.04.2019
GINA KROG;21.01.2019;513,6;59,95;-0,9;15.04.2019
GINA KROG;22.01.2019;513,22;60,05;-0,9;15.04.2019
GINA KROG;23.01.2019;514,14;60,3;-0,9;15.04.2019
GINA KROG;24.01.2019;514,25;60,55;-0,9;15.04.2019
GINA KROG;25.01.2019;513,58;60,65;-0,9;15.04.2019
GINA KROG;26.01.2019;513,58;60,65;-0,9;15.04.2019
GINA KROG;27.01.2019;513,58;60,65;-0,9;15.04.2019
GINA KROG;28.01.2019;517,68;61,2;-0,9;15.04.2019
GINA KROG;29.01.2019;517,83;61,25;-0,9;15.04.2019
GINA KROG;30.01.2019;518,13;61,25;-0,9;15.04.2019
GINA KROG;31.01.2019;517,98;61;-0,9;15.04.2019
GINA KROG;01.02.2019;522,75;61,3;-0,55;15.04.2019
GINA KROG;02.02.2019;522,75;61,3;-0,55;15.04.2019
GINA KROG;03.02.2019;522,75;61,3;-0,55;15.04.2019
GINA KROG;04.02.2019;523,55;61,1;-0,55;15.04.2019
GINA KROG;05.02.2019;527,27;61,25;-0,55;15.04.2019
GINA KROG;06.02.2019;531;61,5;-0,55;15.04.2019
GINA KROG;07.02.2019;537,27;62,1;-0,55;15.04.2019
GINA KROG;08.02.2019;544,58;62,85;-0,55;15.04.2019
GINA KROG;09.02.2019;544,58;62,85;-0,55;15.04.2019
GINA KROG;10.02.2019;544,58;62,85;-0,55;15.04.2019
GINA KROG;11.02.2019;552,73;63,9;-0,55;15.04.2019
GINA KROG;12.02.2019;557,81;64,55;-0,55;15.04.2019
GINA KROG;13.02.2019;563,17;65,25;-0,55;15.04.2019
GINA KROG;14.02.2019;567,75;65,85;-0,55;15.04.2019
GINA KROG;15.02.2019;569,19;66,1;-0,55;15.04.2019
GINA KROG;16.02.2019;569,19;66,1;-0,55;15.04.2019
GINA KROG;17.02.2019;569,19;66,1;-0,55;15.04.2019
GINA KROG;18.02.2019;565,17;65,65;-0,55;15.04.2019
GINA KROG;19.02.2019;562,23;65,35;-0,55;15.04.2019
GINA KROG;20.02.2019;558,97;65,05;-0,55;15.04.2019
GINA KROG;21.02.2019;554,32;64,65;-0,55;15.04.2019
GINA KROG;22.02.2019;548,19;64,05;-0,55;15.04.2019
GINA KROG;23.02.2019;548,19;64,05;-0,55;15.04.2019
GINA KROG;24.02.2019;548,19;64,05;-0,55;15.04.2019
GINA KROG;25.02.2019;548,81;64,1;-0,55;15.04.2019
GINA KROG;26.02.2019;549,46;64,1;-0,55;15.04.2019
GINA KROG;27.02.2019;549,57;63,9;-0,55;15.04.2019
GINA KROG;28.02.2019;550,77;63,8;-0,55;15.04.2019
GINA KROG;01.03.2019;555,74;64;-0,3;15.04.2019
GINA KROG;02.03.2019;555,74;64;-0,3;15.04.2019
GINA KROG;03.03.2019;555,74;64;-0,3;15.04.2019
GINA KROG;04.03.2019;557,6;64,1;-0,3;15.04.2019
GINA KROG;05.03.2019;559,56;64,35;-0,3;15.04.2019
GINA KROG;06.03.2019;561,71;64,7;-0,3;15.04.2019
GINA KROG;07.03.2019;563,7;65,05;-0,3;15.04.2019
GINA KROG;08.03.2019;565,43;65,6;-0,3;15.04.2019
GINA KROG;09.03.2019;565,43;65,6;-0,3;15.04.2019
GINA KROG;10.03.2019;565,43;65,6;-0,3;15.04.2019
GINA KROG;11.03.2019;565,82;65,9;-0,3;15.04.2019
GINA KROG;12.03.2019;567,69;66,3;-0,3;15.04.2019
GINA KROG;13.03.2019;570,22;66,7;-0,3;15.04.2019
GINA KROG;14.03.2019;571,13;67,05;-0,3;15.04.2019
GINA KROG;15.03.2019;571,07;67,1;-0,3;15.04.2019
GINA KROG;16.03.2019;571,07;67,1;-0,3;15.04.2019
GINA KROG;17.03.2019;571,07;67,1;-0,3;15.04.2019
GINA KROG;18.03.2019;571,16;67,1;-0,3;15.04.2019
GINA KROG;19.03.2019;572,28;67,2;-0,3;15.04.2019
GINA KROG;20.03.2019;571,98;67,05;-0,3;15.04.2019
GINA KROG;21.03.2019;572,55;66,75;-0,3;15.04.2019
GINA KROG;22.03.2019;576,44;67,1;-0,3;15.04.2019
GINA KROG;23.03.2019;576,44;67,1;-0,3;15.04.2019
GINA KROG;24.03.2019;576,44;67,1;-0,3;15.04.2019
GINA KROG;25.03.2019;580,53;67,5;-0,3;15.04.2019
GINA KROG;26.03.2019;584,98;67,9;-0,3;15.04.2019
GINA KROG;27.03.2019;586,86;68,2;-0,3;15.04.2019
GINA KROG;28.03.2019;591,13;68,85;-0,3;15.04.2019
GINA KROG;29.03.2019;594,61;69,25;-0,3;15.04.2019
GINA KROG;30.03.2019;594,61;69,25;-0,3;15.04.2019
GINA KROG;31.03.2019;594,61;69,25;-0,3;15.04.2019
GINA KROG;01.04.2019;600,42;69,95;-0,05;17.10.2019
GINA KROG;02.04.2019;601;70,15;-0,05;17.10.2019
GINA KROG;03.04.2019;604,49;70,65;-0,05;17.10.2019
GINA KROG;04.04.2019;605,61;70,9;-0,05;17.10.2019
GINA KROG;05.04.2019;606,47;71,2;-0,05;17.10.2019
GINA KROG;06.04.2019;606,47;71,2;-0,05;17.10.2019
GINA KROG;07.04.2019;606,47;71,2;-0,05;17.10.2019
GINA KROG;08.04.2019;604,97;71,15;-0,05;17.10.2019
GINA KROG;09.04.2019;604,69;71,2;-0,05;17.10.2019
GINA KROG;10.04.2019;603,45;71,1;-0,05;17.10.2019
GINA KROG;11.04.2019;603,18;71,05;-0,05;17.10.2019
GINA KROG;12.04.2019;608,28;71,5;-0,05;17.10.2019
GINA KROG;13.04.2019;608,28;71,5;-0,05;17.10.2019
GINA KROG;14.04.2019;608,28;71,5;-0,05;17.10.2019
GINA KROG;15.04.2019;615,85;72,05;-0,05;17.10.2019
GINA KROG;16.04.2019;624,76;72,75;-0,05;17.10.2019
GINA KROG;17.04.2019;627,88;72,75;-0,05;17.10.2019
GINA KROG;18.04.2019;628,74;72,85;-0,05;17.10.2019
GINA KROG;19.04.2019;628,74;72,85;-0,05;17.10.2019
GINA KROG;20.04.2019;628,74;72,85;-0,05;17.10.2019
GINA KROG;21.04.2019;628,74;72,85;-0,05;17.10.2019
GINA KROG;22.04.2019;628,74;72,85;-0,05;17.10.2019
GINA KROG;23.04.2019;627,96;72,6;-0,05;17.10.2019
GINA KROG;24.04.2019;626,67;72,25;-0,05;17.10.2019
GINA KROG;25.04.2019;620,85;71,45;-0,05;17.10.2019
GINA KROG;26.04.2019;623,02;71,6;-0,05;17.10.2019
GINA KROG;27.04.2019;623,02;71,6;-0,05;17.10.2019
GINA KROG;28.04.2019;623,02;71,6;-0,05;17.10.2019
GINA KROG;29.04.2019;622,24;71,45;-0,05;17.10.2019
GINA KROG;30.04.2019;622,29;71,2;-0,05;17.10.2019
GINA KROG;01.05.2019;619,23;70,85;-0,05;17.10.2019
GINA KROG;02.05.2019;622,85;71,15;-0,05;17.10.2019
GINA KROG;03.05.2019;623,41;71,25;-0,05;17.10.2019
GINA KROG;04.05.2019;623,41;71,25;-0,05;17.10.2019
GINA KROG;05.05.2019;623,41;71,25;-0,05;17.10.2019
GINA KROG;06.05.2019;623,2;71,25;-0,05;17.10.2019
GINA KROG;07.05.2019;626,3;71,6;-0,05;17.10.2019
GINA KROG;08.05.2019;630,53;72,1;-0,05;17.10.2019
GINA KROG;09.05.2019;637,12;72,95;-0,05;17.10.2019
GINA KROG;10.05.2019;641,06;73,35;-0,05;17.10.2019
GINA KROG;11.05.2019;641,06;73,35;-0,05;17.10.2019
GINA KROG;12.05.2019;641,06;73,35;-0,05;17.10.2019
GINA KROG;13.05.2019;643,03;73,5;-0,05;17.10.2019
GINA KROG;14.05.2019;643,14;73,5;-0,05;17.10.2019
GINA KROG;15.05.2019;639,98;73,15;-0,05;17.10.2019
GINA KROG;16.05.2019;629,72;71,95;-0,05;17.10.2019
GINA KROG;17.05.2019;620,09;70,85;-0,05;17.10.2019
GINA KROG;18.05.2019;620,09;70,85;-0,05;17.10.2019
GINA KROG;19.05.2019;620,09;70,85;-0,05;17.10.2019
GINA KROG;20.05.2019;614,37;70,3;-0,05;17.10.2019
GINA KROG;21.05.2019;607,85;69,7;-0,05;17.10.2019
GINA KROG;22.05.2019;601,64;68,95;-0,05;17.10.2019
GINA KROG;23.05.2019;596,73;68,35;-0,05;17.10.2019
GINA KROG;24.05.2019;588,28;67,35;-0,05;17.10.2019
GINA KROG;25.05.2019;588,28;67,35;-0,05;17.10.2019
GINA KROG;26.05.2019;588,28;67,35;-0,05;17.10.2019
GINA KROG;27.05.2019;588,21;67,35;-0,05;17.10.2019
GINA KROG;28.05.2019;576,42;66;-0,05;17.10.2019
GINA KROG;29.05.2019;563,06;64,55;-0,05;17.10.2019
GINA KROG;30.05.2019;553,03;63,4;-0,05;17.10.2019
GINA KROG;31.05.2019;550,14;63,2;-0,05;17.10.2019
GINA KROG;01.06.2019;556,67;63,95;0,7;26.11.2019
GINA KROG;02.06.2019;556,67;63,95;0,7;26.11.2019
GINA KROG;03.06.2019;556,98;64,15;0,7;26.11.2019
GINA KROG;04.06.2019;557,03;64,25;0,7;26.11.2019
GINA KROG;05.06.2019;557,12;64,3;0,7;26.11.2019
GINA KROG;06.06.2019;557,16;64,35;0,7;26.11.2019
GINA KROG;07.06.2019;555,36;64,1;0,7;26.11.2019
GINA KROG;08.06.2019;555,36;64,1;0,7;26.11.2019
GINA KROG;09.06.2019;555,36;64,1;0,7;26.11.2019
GINA KROG;10.06.2019;551,89;63,7;0,7;26.11.2019
GINA KROG;11.06.2019;551,13;63,45;0,7;26.11.2019
GINA KROG;12.06.2019;552,7;63,5;0,7;26.11.2019
GINA KROG;13.06.2019;555,26;63,95;0,7;26.11.2019
GINA KROG;14.06.2019;558,54;64,5;0,7;26.11.2019
GINA KROG;15.06.2019;558,54;64,5;0,7;26.11.2019
GINA KROG;16.06.2019;558,54;64,5;0,7;26.11.2019
GINA KROG;17.06.2019;559,8;65;0,7;26.11.2019
GINA KROG;18.06.2019;561,86;65,6;0,7;26.11.2019
GINA KROG;19.06.2019;565,87;66,4;0,7;26.11.2019
GINA KROG;20.06.2019;567,56;66,65;0,7;26.11.2019
GINA KROG;21.06.2019;567,01;66,65;0,7;26.11.2019
GINA KROG;22.06.2019;567,01;66,65;0,7;26.11.2019
GINA KROG;23.06.2019;567,01;66,65;0,7;26.11.2019
GINA KROG;24.06.2019;567,7;66,65;0,7;26.11.2019
GINA KROG;25.06.2019;562,86;66;0,7;26.11.2019
GINA KROG;26.06.2019;557,84;65,35;0,7;26.11.2019
GINA KROG;27.06.2019;553,75;64,85;0,7;26.11.2019
GINA KROG;28.06.2019;551,22;64,5;0,7;26.11.2019
GINA KROG;29.06.2019;551,22;64,5;0,7;26.11.2019
GINA KROG;30.06.2019;551,22;64,5;0,7;26.11.2019
GINA KROG;01.07.2019;546,96;63,85;0;26.11.2019
GINA KROG;02.07.2019;550,78;64,15;0;26.11.2019
GINA KROG;03.07.2019;557,47;64,8;0;26.11.2019
GINA KROG;04.07.2019;563,99;65,55;0;26.11.2019
GINA KROG;05.07.2019;568,65;66,1;0;26.11.2019
GINA KROG;06.07.2019;568,65;66,1;0;26.11.2019
GINA KROG;07.07.2019;568,65;66,1;0;26.11.2019
GINA KROG;08.07.2019;570,38;66,45;0;26.11.2019
GINA KROG;09.07.2019;571,95;66,8;0;26.11.2019
GINA KROG;10.07.2019;566,45;66,25;0;26.11.2019
GINA KROG;11.07.2019;556,15;64,95;0;26.11.2019
GINA KROG;12.07.2019;546,49;63,8;0;26.11.2019
GINA KROG;13.07.2019;546,49;63,8;0;26.11.2019
GINA KROG;14.07.2019;546,49;63,8;0;26.11.2019
GINA KROG;15.07.2019;540,21;63;0;26.11.2019
GINA KROG;16.07.2019;536,1;62,35;0;26.11.2019
GINA KROG;17.07.2019;536,97;62,35;0;26.11.2019
GINA KROG;18.07.2019;541,39;62,8;0;26.11.2019
GINA KROG;19.07.2019;544,85;63;0;26.11.2019
GINA KROG;20.07.2019;544,85;63;0;26.11.2019
GINA KROG;21.07.2019;544,85;63;0;26.11.2019
GINA KROG;22.07.2019;546,1;62,95;0;26.11.2019
GINA KROG;23.07.2019;547,78;63,05;0;26.11.2019
GINA KROG;24.07.2019;549,28;63,05;0;26.11.2019
GINA KROG;25.07.2019;550,65;62,85;0;26.11.2019
GINA KROG;26.07.2019;551,69;62,65;0;26.11.2019
GINA KROG;27.07.2019;551,69;62,65;0;26.11.2019
GINA KROG;28.07.2019;551,69;62,65;0;26.11.2019
GINA KROG;29.07.2019;548,89;62,05;0;26.11.2019
GINA KROG;30.07.2019;543,44;61,2;0;26.11.2019
GINA KROG;31.07.2019;529,74;59,45;0;26.11.2019
GINA KROG;01.08.2019;517,07;57,95;-0,3;26.11.2019
GINA KROG;02.08.2019;510,48;57,25;-0,3;26.11.2019
GINA KROG;03.08.2019;510,48;57,25;-0,3;26.11.2019
GINA KROG;04.08.2019;510,48;57,25;-0,3;26.11.2019
GINA KROG;05.08.2019;507,09;56,85;-0,3;26.11.2019
GINA KROG;06.08.2019;509,54;57,1;-0,3;26.11.2019
GINA KROG;07.08.2019;514,66;57,65;-0,3;26.11.2019
GINA KROG;08.08.2019;517,26;57,9;-0,3;26.11.2019
GINA KROG;09.08.2019;519,35;58;-0,3;26.11.2019
GINA KROG;10.08.2019;519,35;58;-0,3;26.11.2019
GINA KROG;11.08.2019;519,35;58;-0,3;26.11.2019
GINA KROG;12.08.2019;522,98;58,35;-0,3;26.11.2019
GINA KROG;13.08.2019;522,09;58,15;-0,3;26.11.2019
GINA KROG;14.08.2019;527,01;58,7;-0,3;26.11.2019
GINA KROG;15.08.2019;529,99;59,05;-0,3;26.11.2019
GINA KROG;16.08.2019;531,37;59,2;-0,3;26.11.2019
GINA KROG;17.08.2019;531,37;59,2;-0,3;26.11.2019
GINA KROG;18.08.2019;531,37;59,2;-0,3;26.11.2019
GINA KROG;19.08.2019;530,13;59,05;-0,3;26.11.2019
GINA KROG;20.08.2019;531,96;59,25;-0,3;26.11.2019
GINA KROG;21.08.2019;533,07;59,25;-0,3;26.11.2019
GINA KROG;22.08.2019;533,31;59,15;-0,3;26.11.2019
GINA KROG;23.08.2019;533,99;59,1;-0,3;26.11.2019
GINA KROG;24.08.2019;533,99;59,1;-0,3;26.11.2019
GINA KROG;25.08.2019;533,99;59,1;-0,3;26.11.2019
GINA KROG;26.08.2019;535,33;59,1;-0,3;26.11.2019
GINA KROG;27.08.2019;536,79;59,05;-0,3;26.11.2019
GINA KROG;28.08.2019;537,58;59,1;-0,3;26.11.2019
GINA KROG;29.08.2019;540,7;59,55;-0,3;26.11.2019
GINA KROG;30.08.2019;543,16;59,95;-0,3;26.11.2019
GINA KROG;31.08.2019;543,16;59,95;-0,3;26.11.2019
GINA KROG;01.09.2019;543,62;60;-0,25;26.11.2019
GINA KROG;02.09.2019;551,23;61,05;-0,25;26.11.2019
GINA KROG;03.09.2019;560,7;62,35;-0,25;26.11.2019
GINA KROG;04.09.2019;564,1;62,85;-0,25;26.11.2019
GINA KROG;05.09.2019;561,04;62,5;-0,25;26.11.2019
GINA KROG;06.09.2019;559,87;62,45;-0,25;26.11.2019
GINA KROG;07.09.2019;559,87;62,45;-0,25;26.11.2019
GINA KROG;08.09.2019;559,87;62,45;-0,25;26.11.2019
GINA KROG;09.09.2019;567,95;63,3;-0,25;26.11.2019
GINA KROG;10.09.2019;569,42;63,5;-0,25;26.11.2019
GINA KROG;11.09.2019;571,32;63,75;-0,25;26.11.2019
GINA KROG;12.09.2019;577,38;64,5;-0,25;26.11.2019
GINA KROG;13.09.2019;584,59;65,2;-0,25;26.11.2019
GINA KROG;14.09.2019;584,59;65,2;-0,25;26.11.2019
GINA KROG;15.09.2019;584,59;65,2;-0,25;26.11.2019
GINA KROG;16.09.2019;578,7;64,4;-0,25;26.11.2019
GINA KROG;17.09.2019;576,84;64,1;-0,25;26.11.2019
GINA KROG;18.09.2019;574,45;63,7;-0,25;26.11.2019
GINA KROG;19.09.2019;572,1;63,25;-0,25;26.11.2019
GINA KROG;20.09.2019;568,71;62,8;-0,25;26.11.2019
GINA KROG;21.09.2019;568,71;62,8;-0,25;26.11.2019
GINA KROG;22.09.2019;568,71;62,8;-0,25;26.11.2019
GINA KROG;23.09.2019;562,94;62,15;-0,25;26.11.2019
GINA KROG;24.09.2019;557,03;61,35;-0,25;26.11.2019
GINA KROG;25.09.2019;550,56;60,5;-0,25;26.11.2019
GINA KROG;26.09.2019;543,26;59,6;-0,25;26.11.2019
GINA KROG;27.09.2019;536,81;58,85;-0,25;26.11.2019
GINA KROG;28.09.2019;536,81;58,85;-0,25;26.11.2019
GINA KROG;29.09.2019;536,81;58,85;-0,25;26.11.2019
GINA KROG;30.09.2019;535,97;58,7;-0,25;26.11.2019
GINA KROG;01.10.2019;537,53;58,85;0,2;16.03.2020
GINA KROG;02.10.2019;540,36;59,15;0,2;16.03.2020
GINA KROG;03.10.2019;542,72;59,45;0,2;16.03.2020
GINA KROG;04.10.2019;546,24;59,85;0,2;16.03.2020
GINA KROG;05.10.2019;546,24;59,85;0,2;16.03.2020
GINA KROG;06.10.2019;546,24;59,85;0,2;16.03.2020
GINA KROG;07.10.2019;544,12;59,65;0,2;16.03.2020
GINA KROG;08.10.2019;545,96;59,85;0,2;16.03.2020
GINA KROG;09.10.2019;546,08;59,8;0,2;16.03.2020
GINA KROG;10.10.2019;546,31;59,75;0,2;16.03.2020
GINA KROG;11.10.2019;545,45;59,55;0,2;16.03.2020
GINA KROG;12.10.2019;545,45;59,55;0,2;16.03.2020
GINA KROG;13.10.2019;545,45;59,55;0,2;16.03.2020
GINA KROG;14.10.2019;544,87;59,5;0,2;16.03.2020
GINA KROG;15.10.2019;546,76;59,7;0,2;16.03.2020
GINA KROG;16.10.2019;547,49;59,85;0,2;16.03.2020
GINA KROG;17.10.2019;551,77;60,4;0,2;16.03.2020
GINA KROG;18.10.2019;555,43;60,8;0,2;16.03.2020
GINA KROG;19.10.2019;555,43;60,8;0,2;16.03.2020
GINA KROG;20.10.2019;555,43;60,8;0,2;16.03.2020
GINA KROG;21.10.2019;560,01;61,15;0,2;16.03.2020
GINA KROG;22.10.2019;562,74;61,3;0,2;16.03.2020
GINA KROG;23.10.2019;563,24;61,25;0,2;16.03.2020
GINA KROG;24.10.2019;559,64;60,75;0,2;16.03.2020
GINA KROG;25.10.2019;556,31;60,45;0,2;16.03.2020
GINA KROG;26.10.2019;556,31;60,45;0,2;16.03.2020
GINA KROG;27.10.2019;556,31;60,45;0,2;16.03.2020
GINA KROG;28.10.2019;558,8;60,85;0,2;16.03.2020
GINA KROG;29.10.2019;560,07;61,15;0,2;16.03.2020
GINA KROG;30.10.2019;562,53;61,55;0,2;16.03.2020
GINA KROG;31.10.2019;567,7;62,25;0,2;16.03.2020
GINA KROG;01.11.2019;574,78;63;0,7;16.03.2020
GINA KROG;02.11.2019;574,78;63;0,7;16.03.2020
GINA KROG;03.11.2019;574,78;63;0,7;16.03.2020
GINA KROG;04.11.2019;574,68;62,95;0,7;16.03.2020
GINA KROG;05.11.2019;574,37;62,9;0,7;16.03.2020
GINA KROG;06.11.2019;575,4;62,9;0,7;16.03.2020
GINA KROG;07.11.2019;576,78;62,9;0,7;16.03.2020
GINA KROG;08.11.2019;578,91;63,2;0,7;16.03.2020
GINA KROG;09.11.2019;578,91;63,2;0,7;16.03.2020
GINA KROG;10.11.2019;578,91;63,2;0,7;16.03.2020
GINA KROG;11.11.2019;578,63;63,2;0,7;16.03.2020
GINA KROG;12.11.2019;577,6;63,15;0,7;16.03.2020
GINA KROG;13.11.2019;579,39;63,4;0,7;16.03.2020
GINA KROG;14.11.2019;581,85;63,8;0,7;16.03.2020
GINA KROG;15.11.2019;584,73;64,05;0,7;16.03.2020
GINA KROG;16.11.2019;584,73;64,05;0,7;16.03.2020
GINA KROG;17.11.2019;584,73;64,05;0,7;16.03.2020
GINA KROG;18.11.2019;589,65;64,5;0,7;16.03.2020
GINA KROG;19.11.2019;595,88;65,1;0,7;16.03.2020
GINA KROG;20.11.2019;598,2;65,35;0,7;16.03.2020
GINA KROG;21.11.2019;600,18;65,45;0,7;16.03.2020
GINA KROG;22.11.2019;598,21;65,15;0,7;16.03.2020
GINA KROG;23.11.2019;598,21;65,15;0,7;16.03.2020
GINA KROG;24.11.2019;598,21;65,15;0,7;16.03.2020
GINA KROG;25.11.2019;596,55;64,95;0,7;16.03.2020
GINA KROG;26.11.2019;594,06;64,65;0,7;16.03.2020
GINA KROG;27.11.2019;594,57;64,7;0,7;16.03.2020
GINA KROG;28.11.2019;596,93;65;0,7;16.03.2020
GINA KROG;29.11.2019;602,83;65,75;0,7;16.03.2020
GINA KROG;30.11.2019;602,83;65,75;0,7;16.03.2020
GINA KROG;01.12.2019;610,16;66,55;1,5;16.03.2020
GINA KROG;02.12.2019;615,4;67,2;1,5;16.03.2020
GINA KROG;03.12.2019;621,48;67,85;1,5;16.03.2020
GINA KROG;04.12.2019;621,72;67,9;1,5;16.03.2020
GINA KROG;05.12.2019;622,29;68,05;1,5;16.03.2020
GINA KROG;06.12.2019;622,03;68,2;1,5;16.03.2020
GINA KROG;07.12.2019;622,03;68,2;1,5;16.03.2020
GINA KROG;08.12.2019;622,03;68,2;1,5;16.03.2020
GINA KROG;09.12.2019;621,89;68,4;1,5;16.03.2020
GINA KROG;10.12.2019;622,66;68,75;1,5;16.03.2020
GINA KROG;11.12.2019;626,66;69,4;1,5;16.03.2020
GINA KROG;12.12.2019;627,63;69,7;1,5;16.03.2020
GINA KROG;13.12.2019;626,59;69,65;1,5;16.03.2020
GINA KROG;14.12.2019;626,59;69,65;1,5;16.03.2020
GINA KROG;15.12.2019;626,59;69,65;1,5;16.03.2020
GINA KROG;16.12.2019;625,95;69,65;1,5;16.03.2020
GINA KROG;17.12.2019;623,91;69,7;1,5;16.03.2020
GINA KROG;18.12.2019;622,06;69,85;1,5;16.03.2020
GINA KROG;19.12.2019;619,33;69,85;1,5;16.03.2020
GINA KROG;20.12.2019;615,61;69,7;1,5;16.03.2020
GINA KROG;21.12.2019;615,61;69,7;1,5;16.03.2020
GINA KROG;22.12.2019;615,61;69,7;1,5;16.03.2020
GINA KROG;23.12.2019;610,7;69,35;1,5;16.03.2020
GINA KROG;24.12.2019;610,26;69,3;1,5;16.03.2020
GINA KROG;25.12.2019;610,26;69,3;1,5;16.03.2020
GINA KROG;26.12.2019;610,26;69,3;1,5;16.03.2020
GINA KROG;27.12.2019;610,58;69,4;1,5;16.03.2020
GINA KROG;28.12.2019;610,58;69,4;1,5;16.03.2020
GINA KROG;29.12.2019;610,58;69,4;1,5;16.03.2020
GINA KROG;30.12.2019;611,76;69,5;1,5;16.03.2020
GINA KROG;31.12.2019;614,22;69,65;1,5;16.03.2020
GOLIAT;01.01.2019;479,41;55,5;0,2;15.04.2019
GOLIAT;02.01.2019;487,42;56,65;0,2;15.04.2019
GOLIAT;03.01.2019;496,62;58,1;0,2;15.04.2019
GOLIAT;04.01.2019;501,22;58,9;0,2;15.04.2019
GOLIAT;05.01.2019;501,22;58,9;0,2;15.04.2019
GOLIAT;06.01.2019;501,22;58,9;0,2;15.04.2019
GOLIAT;07.01.2019;504,27;59,3;0,2;15.04.2019
GOLIAT;08.01.2019;507,25;59,65;0,2;15.04.2019
GOLIAT;09.01.2019;508,36;59,75;0,2;15.04.2019
GOLIAT;10.01.2019;508,41;59,6;0,2;15.04.2019
GOLIAT;11.01.2019;513,46;60,1;0,2;15.04.2019
GOLIAT;12.01.2019;513,46;60,1;0,2;15.04.2019
GOLIAT;13.01.2019;513,46;60,1;0,2;15.04.2019
GOLIAT;14.01.2019;519,51;60,75;0,2;15.04.2019
GOLIAT;15.01.2019;524,02;61,2;0,2;15.04.2019
GOLIAT;16.01.2019;526,58;61,45;0,2;15.04.2019
GOLIAT;17.01.2019;528,91;61,7;0,2;15.04.2019
GOLIAT;18.01.2019;528,38;61,6;0,2;15.04.2019
GOLIAT;19.01.2019;528,38;61,6;0,2;15.04.2019
GOLIAT;20.01.2019;528,38;61,6;0,2;15.04.2019
GOLIAT;21.01.2019;523,03;61,05;0,2;15.04.2019
GOLIAT;22.01.2019;522,62;61,15;0,2;15.04.2019
GOLIAT;23.01.2019;523,51;61,4;0,2;15.04.2019
GOLIAT;24.01.2019;523,59;61,65;0,2;15.04.2019
GOLIAT;25.01.2019;522,9;61,75;0,2;15.04.2019
GOLIAT;26.01.2019;522,9;61,75;0,2;15.04.2019
GOLIAT;27.01.2019;522,9;61,75;0,2;15.04.2019
GOLIAT;28.01.2019;526,99;62,3;0,2;15.04.2019
