virksomhetsomraade;art;art_tekst;ansvar;ansvar_tekst;tjeneste_nr;tjeneste_tekst;prosjekt;prosjekt_tekst;fri_dim;fri_dim_tekst;beloep
Dagsenter og avlastningsseksjonen;10100;LØNN FAST ANSATTE;345160;MADLA BARNEBOLIG BYGG D - BJØRN FARMANNSG;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;;;;;10358000
Dagsenter og avlastningsseksjonen;10900;PENSJONSDEL  KOMMUNALT ANSATTE;345160;MADLA BARNEBOLIG BYGG D - BJØRN FARMANNSG;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;;;;;1009000
Dagsenter og avlastningsseksjonen;10990;ARBEIDSGIVERAVGIFT;345160;MADLA BARNEBOLIG BYGG D - BJØRN FARMANNSG;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;;;;;1603000
Dagsenter og avlastningsseksjonen;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;345160;MADLA BARNEBOLIG BYGG D - BJØRN FARMANNSG;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;;;;;60000
Dagsenter og avlastningsseksjonen;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;345160;MADLA BARNEBOLIG BYGG D - BJØRN FARMANNSG;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;;;;;-60000
Dagsenter og avlastningsseksjonen;11801;STRØM;364000;DAGSENTER;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;S100;STRØM;243000
Dagsenter og avlastningsseksjonen;10100;LØNN FAST ANSATTE;364000;DAGSENTER;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;19625000
Dagsenter og avlastningsseksjonen;10900;PENSJONSDEL  KOMMUNALT ANSATTE;364000;DAGSENTER;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;1911000
Dagsenter og avlastningsseksjonen;10990;ARBEIDSGIVERAVGIFT;364000;DAGSENTER;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;3037000
Dagsenter og avlastningsseksjonen;11900;EKSTERN LEIE AV LOKALER OG GRUNN;364000;DAGSENTER;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;73000
Dagsenter og avlastningsseksjonen;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;364000;DAGSENTER;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;471000
Dagsenter og avlastningsseksjonen;15900;AVSKRIVNINGER;364000;DAGSENTER;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;87000
Dagsenter og avlastningsseksjonen;16032;BETALING DAGSENTEROPPHOLD ELDRE;364000;DAGSENTER;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;-735000
Dagsenter og avlastningsseksjonen;16224;BETALING KOST ANSATTE (BRUK ART 17710);364000;DAGSENTER;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;-37000
Dagsenter og avlastningsseksjonen;16231;ANDRE AVGIFTSFRIE INNTEKTER;364000;DAGSENTER;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;-6000
Dagsenter og avlastningsseksjonen;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;364000;DAGSENTER;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;-471000
Dagsenter og avlastningsseksjonen;19900;MOTPOST AVSKRIVNINGER;364000;DAGSENTER;86000;MOTPOST AVSKRIVNINGER;;;;;-88000
Dagsenter og avlastningsseksjonen;11704;INNLEIDE TRANSPORTTJENESTER;364100;AVLAST.SEK. TASTA AVL.BOL;25323;AVLASTNINGSTILTAK;;;;;20000
Dagsenter og avlastningsseksjonen;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;364100;AVLAST.SEK. TASTA AVL.BOL;25323;AVLASTNINGSTILTAK;;;;;2000
Dagsenter og avlastningsseksjonen;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;364100;AVLAST.SEK. TASTA AVL.BOL;25323;AVLASTNINGSTILTAK;;;;;-2000
Dagsenter og avlastningsseksjonen;11801;STRØM;364100;AVLAST.SEK. TASTA AVL.BOL;26100;INSTITUSJONSLOKALER;;;S100;STRØM;48000
Dagsenter og avlastningsseksjonen;11900;EKSTERN LEIE AV LOKALER OG GRUNN;364100;AVLAST.SEK. TASTA AVL.BOL;26100;INSTITUSJONSLOKALER;;;;;113000
Dagsenter og avlastningsseksjonen;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;364100;AVLAST.SEK. TASTA AVL.BOL;26100;INSTITUSJONSLOKALER;;;;;12000
Dagsenter og avlastningsseksjonen;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;364100;AVLAST.SEK. TASTA AVL.BOL;26100;INSTITUSJONSLOKALER;;;;;-12000
Dagsenter og avlastningsseksjonen;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;364200;AVLAST.SEK. HINNA AVL.BOL;25323;AVLASTNINGSTILTAK;;;;;1000
Dagsenter og avlastningsseksjonen;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;364200;AVLAST.SEK. HINNA AVL.BOL;25323;AVLASTNINGSTILTAK;;;;;-1000
Dagsenter og avlastningsseksjonen;11801;STRØM;364200;AVLAST.SEK. HINNA AVL.BOL;26100;INSTITUSJONSLOKALER;;;S100;STRØM;39000
Dagsenter og avlastningsseksjonen;11900;EKSTERN LEIE AV LOKALER OG GRUNN;364200;AVLAST.SEK. HINNA AVL.BOL;26100;INSTITUSJONSLOKALER;;;;;137000
Dagsenter og avlastningsseksjonen;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;364200;AVLAST.SEK. HINNA AVL.BOL;26100;INSTITUSJONSLOKALER;;;;;10000
Dagsenter og avlastningsseksjonen;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;364200;AVLAST.SEK. HINNA AVL.BOL;26100;INSTITUSJONSLOKALER;;;;;-10000
Dagsenter og avlastningsseksjonen;11704;INNLEIDE TRANSPORTTJENESTER;364300;AVLAST.SEK. KALH. AVL.BOL;25323;AVLASTNINGSTILTAK;;;;;63000
Dagsenter og avlastningsseksjonen;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;364300;AVLAST.SEK. KALH. AVL.BOL;25323;AVLASTNINGSTILTAK;;;;;8000
Dagsenter og avlastningsseksjonen;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;364300;AVLAST.SEK. KALH. AVL.BOL;25323;AVLASTNINGSTILTAK;;;;;-8000
Dagsenter og avlastningsseksjonen;11900;EKSTERN LEIE AV LOKALER OG GRUNN;364300;AVLAST.SEK. KALH. AVL.BOL;26100;INSTITUSJONSLOKALER;;;;;729000
Dagsenter og avlastningsseksjonen;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;364300;AVLAST.SEK. KALH. AVL.BOL;26100;INSTITUSJONSLOKALER;;;;;3000
Dagsenter og avlastningsseksjonen;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;364300;AVLAST.SEK. KALH. AVL.BOL;26100;INSTITUSJONSLOKALER;;;;;-3000
Dagsenter og avlastningsseksjonen;10100;LØNN FAST ANSATTE;364310;HØYEBAKKEN 14 A;25323;AVLASTNINGSTILTAK;;;;;1333000
Dagsenter og avlastningsseksjonen;10900;PENSJONSDEL  KOMMUNALT ANSATTE;364310;HØYEBAKKEN 14 A;25323;AVLASTNINGSTILTAK;;;;;156000
Dagsenter og avlastningsseksjonen;10990;ARBEIDSGIVERAVGIFT;364310;HØYEBAKKEN 14 A;25323;AVLASTNINGSTILTAK;;;;;206000
Dagsenter og avlastningsseksjonen;10100;LØNN FAST ANSATTE;364400;DAGSENTER-/AVLASTNINGSSEKSJONEN;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;;;;;5057000
Dagsenter og avlastningsseksjonen;10900;PENSJONSDEL  KOMMUNALT ANSATTE;364400;DAGSENTER-/AVLASTNINGSSEKSJONEN;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;;;;;493000
Dagsenter og avlastningsseksjonen;10990;ARBEIDSGIVERAVGIFT;364400;DAGSENTER-/AVLASTNINGSSEKSJONEN;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;;;;;782000
Dagsenter og avlastningsseksjonen;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;364400;DAGSENTER-/AVLASTNINGSSEKSJONEN;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;;;;;114000
Dagsenter og avlastningsseksjonen;15900;AVSKRIVNINGER;364400;DAGSENTER-/AVLASTNINGSSEKSJONEN;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;;;;;282000
Dagsenter og avlastningsseksjonen;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;364400;DAGSENTER-/AVLASTNINGSSEKSJONEN;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;;;;;-114000
Dagsenter og avlastningsseksjonen;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;364400;DAGSENTER-/AVLASTNINGSSEKSJONEN;25323;AVLASTNINGSTILTAK;;;;;928000
Dagsenter og avlastningsseksjonen;17103;FERIEPENGER AV SYKEPENGER;364400;DAGSENTER-/AVLASTNINGSSEKSJONEN;25323;AVLASTNINGSTILTAK;;;;;-126000
Dagsenter og avlastningsseksjonen;17104;FERIEPENGER AV FORELDREPENGER;364400;DAGSENTER-/AVLASTNINGSSEKSJONEN;25323;AVLASTNINGSTILTAK;;;;;-142000
Dagsenter og avlastningsseksjonen;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;364400;DAGSENTER-/AVLASTNINGSSEKSJONEN;25323;AVLASTNINGSTILTAK;;;;;-928000
Dagsenter og avlastningsseksjonen;11901;INTERN LEIE AV LOKALER OG GRUNN;364400;DAGSENTER-/AVLASTNINGSSEKSJONEN;26100;INSTITUSJONSLOKALER;;;;;2215000
Dagsenter og avlastningsseksjonen;11901;INTERN LEIE AV LOKALER OG GRUNN;364400;DAGSENTER-/AVLASTNINGSSEKSJONEN;26100;INSTITUSJONSLOKALER;;;;;-46000
Dagsenter og avlastningsseksjonen;11901;INTERN LEIE AV LOKALER OG GRUNN;364400;DAGSENTER-/AVLASTNINGSSEKSJONEN;26100;INSTITUSJONSLOKALER;;;;;-46000
Dagsenter og avlastningsseksjonen;19900;MOTPOST AVSKRIVNINGER;364400;DAGSENTER-/AVLASTNINGSSEKSJONEN;86000;MOTPOST AVSKRIVNINGER;;;;;-282000
Dagsenter og avlastningsseksjonen;10100;LØNN FAST ANSATTE;364410;TJENSVOLL SFA;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;6886000
Dagsenter og avlastningsseksjonen;10900;PENSJONSDEL  KOMMUNALT ANSATTE;364410;TJENSVOLL SFA;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;671000
Dagsenter og avlastningsseksjonen;10990;ARBEIDSGIVERAVGIFT;364410;TJENSVOLL SFA;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;1065000
Dagsenter og avlastningsseksjonen;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;364410;TJENSVOLL SFA;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;12000
Dagsenter og avlastningsseksjonen;16900;FORDELTE UTGIFTER;364410;TJENSVOLL SFA;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;-408000
Dagsenter og avlastningsseksjonen;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;364410;TJENSVOLL SFA;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;-12000
Dagsenter og avlastningsseksjonen;10100;LØNN FAST ANSATTE;364420;DAGSENTER-/AVLASTNINGSSEKSJONEN AVF/FPA;25451;PERSONLIG ASSISTENT;;;;;556000
Dagsenter og avlastningsseksjonen;10900;PENSJONSDEL  KOMMUNALT ANSATTE;364420;DAGSENTER-/AVLASTNINGSSEKSJONEN AVF/FPA;25451;PERSONLIG ASSISTENT;;;;;54000
Dagsenter og avlastningsseksjonen;10990;ARBEIDSGIVERAVGIFT;364420;DAGSENTER-/AVLASTNINGSSEKSJONEN AVF/FPA;25451;PERSONLIG ASSISTENT;;;;;86000
Dagsenter og avlastningsseksjonen;11900;EKSTERN LEIE AV LOKALER OG GRUNN;364420;DAGSENTER-/AVLASTNINGSSEKSJONEN AVF/FPA;26100;INSTITUSJONSLOKALER;;;;;25000
Dagsenter og avlastningsseksjonen;10100;LØNN FAST ANSATTE;364430;AKTIVITETSSENTER HJALMAR JOHANSENSGT.;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;4028000
Dagsenter og avlastningsseksjonen;10900;PENSJONSDEL  KOMMUNALT ANSATTE;364430;AKTIVITETSSENTER HJALMAR JOHANSENSGT.;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;391000
Dagsenter og avlastningsseksjonen;10990;ARBEIDSGIVERAVGIFT;364430;AKTIVITETSSENTER HJALMAR JOHANSENSGT.;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;;;;;622000
Dagsenter og avlastningsseksjonen;11901;INTERN LEIE AV LOKALER OG GRUNN;364430;AKTIVITETSSENTER HJALMAR JOHANSENSGT.;26100;INSTITUSJONSLOKALER;;;;;398000
Dagsenter og avlastningsseksjonen;11901;INTERN LEIE AV LOKALER OG GRUNN;364430;AKTIVITETSSENTER HJALMAR JOHANSENSGT.;26100;INSTITUSJONSLOKALER;;;;;140000
Dagsenter og avlastningsseksjonen;10100;LØNN FAST ANSATTE;364440;STOKKAVEIEN 67;25440;BOFELLESSKAP;;;;;6038000
Dagsenter og avlastningsseksjonen;10900;PENSJONSDEL  KOMMUNALT ANSATTE;364440;STOKKAVEIEN 67;25440;BOFELLESSKAP;;;;;588000
Dagsenter og avlastningsseksjonen;10990;ARBEIDSGIVERAVGIFT;364440;STOKKAVEIEN 67;25440;BOFELLESSKAP;;;;;934000
Dagsenter og avlastningsseksjonen;10100;LØNN FAST ANSATTE;364450;AUSTBØ BOFELLESSKAP;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;;;16577000
Dagsenter og avlastningsseksjonen;10900;PENSJONSDEL  KOMMUNALT ANSATTE;364450;AUSTBØ BOFELLESSKAP;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;;;1618000
Dagsenter og avlastningsseksjonen;10990;ARBEIDSGIVERAVGIFT;364450;AUSTBØ BOFELLESSKAP;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;;;2570000
Dagsenter og avlastningsseksjonen;15900;AVSKRIVNINGER;364500;KALHAMMEREN BOKOLLEKTIV;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;46000
Dagsenter og avlastningsseksjonen;15900;AVSKRIVNINGER;364500;KALHAMMEREN BOKOLLEKTIV;25323;AVLASTNINGSTILTAK;;;;;56000
Dagsenter og avlastningsseksjonen;10100;LØNN FAST ANSATTE;364500;KALHAMMEREN BOKOLLEKTIV;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;;;13209000
Dagsenter og avlastningsseksjonen;10900;PENSJONSDEL  KOMMUNALT ANSATTE;364500;KALHAMMEREN BOKOLLEKTIV;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;;;1174000
Dagsenter og avlastningsseksjonen;10990;ARBEIDSGIVERAVGIFT;364500;KALHAMMEREN BOKOLLEKTIV;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;;;1885000
Dagsenter og avlastningsseksjonen;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;364500;KALHAMMEREN BOKOLLEKTIV;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;;;133000
Dagsenter og avlastningsseksjonen;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;364500;KALHAMMEREN BOKOLLEKTIV;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;;;-133000
Dagsenter og avlastningsseksjonen;19900;MOTPOST AVSKRIVNINGER;364500;KALHAMMEREN BOKOLLEKTIV;86000;MOTPOST AVSKRIVNINGER;;;;;-101000
Dagsenter og avlastningsseksjonen;10100;LØNN FAST ANSATTE;364600;UNGDOMSBOLIG KALHAMMEREN;25440;BOFELLESSKAP;;;;;6634000
Dagsenter og avlastningsseksjonen;10900;PENSJONSDEL  KOMMUNALT ANSATTE;364600;UNGDOMSBOLIG KALHAMMEREN;25440;BOFELLESSKAP;;;;;646000
Dagsenter og avlastningsseksjonen;10990;ARBEIDSGIVERAVGIFT;364600;UNGDOMSBOLIG KALHAMMEREN;25440;BOFELLESSKAP;;;;;1027000
Dagsenter og avlastningsseksjonen;15900;AVSKRIVNINGER;364700;NR 30 AVLASTNING PSYKIATRI;25323;AVLASTNINGSTILTAK;;;;;12000
Dagsenter og avlastningsseksjonen;15900;AVSKRIVNINGER;364700;NR 30 AVLASTNING PSYKIATRI;26500;KOMMUNALT DISPONERTE BOLIGER;;;;;11000
Dagsenter og avlastningsseksjonen;19900;MOTPOST AVSKRIVNINGER;364700;NR 30 AVLASTNING PSYKIATRI;86000;MOTPOST AVSKRIVNINGER;;;;;-23000
Dagsenter og avlastningsseksjonen;10100;LØNN FAST ANSATTE;364800;HUS 44, AVLASTNINGSBOLIG;25323;AVLASTNINGSTILTAK;;;;;5550000
Dagsenter og avlastningsseksjonen;10900;PENSJONSDEL  KOMMUNALT ANSATTE;364800;HUS 44, AVLASTNINGSBOLIG;25323;AVLASTNINGSTILTAK;;;;;541000
Dagsenter og avlastningsseksjonen;10990;ARBEIDSGIVERAVGIFT;364800;HUS 44, AVLASTNINGSBOLIG;25323;AVLASTNINGSTILTAK;;;;;859000
Dagsenter og avlastningsseksjonen;11900;EKSTERN LEIE AV LOKALER OG GRUNN;364800;HUS 44, AVLASTNINGSBOLIG;26100;INSTITUSJONSLOKALER;;;;;240000
Dagsenter og avlastningsseksjonen;11901;INTERN LEIE AV LOKALER OG GRUNN;364800;HUS 44, AVLASTNINGSBOLIG;26100;INSTITUSJONSLOKALER;;;;;596000
Dagsenter og avlastningsseksjonen;11901;INTERN LEIE AV LOKALER OG GRUNN;364800;HUS 44, AVLASTNINGSBOLIG;26100;INSTITUSJONSLOKALER;;;;;-733000
Dagsenter og avlastningsseksjonen;10100;LØNN FAST ANSATTE;30000A;SENTRALT DAGSENTER/AVLASTNING;25323;AVLASTNINGSTILTAK;;;;;34068000
Dagsenter og avlastningsseksjonen;10201;VIKAR V/SYKEFRAVÆR M/REF;30000A;SENTRALT DAGSENTER/AVLASTNING;25323;AVLASTNINGSTILTAK;;;;;3500000
Dagsenter og avlastningsseksjonen;10900;PENSJONSDEL  KOMMUNALT ANSATTE;30000A;SENTRALT DAGSENTER/AVLASTNING;25323;AVLASTNINGSTILTAK;;;;;3318000
Dagsenter og avlastningsseksjonen;10990;ARBEIDSGIVERAVGIFT;30000A;SENTRALT DAGSENTER/AVLASTNING;25323;AVLASTNINGSTILTAK;;;;;5272000
Dagsenter og avlastningsseksjonen;17101;REF. SYKEPENGER;30000A;SENTRALT DAGSENTER/AVLASTNING;25323;AVLASTNINGSTILTAK;;;;;-3500000
Dagsenter og avlastningsseksjonen;17901;ABI UTFØRER (MOTPOST 12901);30000A;SENTRALT DAGSENTER/AVLASTNING;25323;AVLASTNINGSTILTAK;;;;;-42658000
Dagsenter og avlastningsseksjonen;10100;LØNN FAST ANSATTE;30000A;SENTRALT DAGSENTER/AVLASTNING;25441;PLEIE I HJEMMET;;;;;2000000
Dagsenter og avlastningsseksjonen;17901;ABI UTFØRER (MOTPOST 12901);30000A;SENTRALT DAGSENTER/AVLASTNING;25441;PLEIE I HJEMMET;;;;;-2001000
EMbo;10100;LØNN FAST ANSATTE;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;2587000
EMbo;10900;PENSJONSDEL  KOMMUNALT ANSATTE;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;253000
EMbo;10990;ARBEIDSGIVERAVGIFT;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;400000
EMbo;10210;VIKAR UTEN REFUSJON;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;80000
EMbo;10251;KVELDS-/NATTILLEGG VIKAR U/REF;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;10000
EMbo;10400;OVERTID;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;5000
EMbo;11000;KONTORMATERIELL;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;30000
EMbo;11001;FAGLITTERATUR/AVISER/TIDSSKRIFTER M.M;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;25000
EMbo;11150;MATVARER;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;120000
EMbo;11200;ANDRE DRIFTSUTGIFTER;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;700000
EMbo;11221;VELFERDSTILTAK EGNE ANSATTE;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;89000
EMbo;11301;TELEFON-/TELEUTGIFTER;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;50000
EMbo;11302;PORTO/POSTTJENESTER;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;5000
EMbo;11303;DATAKOMMUNIKASJON;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;40000
EMbo;11400;TRYKNINGSUTGIFTER/KOPIERING;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;5000
EMbo;11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;500000
EMbo;11601;DIETTGODTGJØRELSE;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;25000
EMbo;11602;BILGODTGJØRELSE;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;30000
EMbo;11703;BUSS, DROSJE, FERJE, TOG, FLY;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;30000
EMbo;11900;EKSTERN LEIE AV LOKALER OG GRUNN;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;753000
EMbo;12002;ANNET INVENTAR OG UTSTYR;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;50000
EMbo;12600;RENHOLDS- OG VASKERITJENESTER (IKKE FORETAK);363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;50000
EMbo;12700;KONSULENTTJENESTER IKKE OPPLYSNINGSPLIKTIGE;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;95000
EMbo;17090;ANDRE STATSTILSKUDD/REFUSJONER;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;-3954000
EMbo;11801;STRØM;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;S100;STRØM;10000
EMbo;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;442000
EMbo;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;-442000
EMbo;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;3000
EMbo;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;363002;EMBO STAVANGER STAB;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;-3000
EMbo;10100;LØNN FAST ANSATTE;363210;EMBO AVD. HUNDVÅG;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;4055000
EMbo;10900;PENSJONSDEL  KOMMUNALT ANSATTE;363210;EMBO AVD. HUNDVÅG;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;397000
EMbo;10990;ARBEIDSGIVERAVGIFT;363210;EMBO AVD. HUNDVÅG;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;628000
EMbo;10130;LØRDAG-/SØNDAGSTILLEGG;363210;EMBO AVD. HUNDVÅG;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;76000
EMbo;10140;HELLIGDAGSTILLEGG;363210;EMBO AVD. HUNDVÅG;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;76000
EMbo;10150;KVELDS-OG NATTILLEGG;363210;EMBO AVD. HUNDVÅG;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;178000
EMbo;10210;VIKAR UTEN REFUSJON;363210;EMBO AVD. HUNDVÅG;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;508000
EMbo;10231;LØR-/SØNDAGSTILLEGG VIKAR U/REF;363210;EMBO AVD. HUNDVÅG;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;30000
EMbo;10251;KVELDS-/NATTILLEGG VIKAR U/REF;363210;EMBO AVD. HUNDVÅG;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;25000
EMbo;10400;OVERTID;363210;EMBO AVD. HUNDVÅG;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;51000
EMbo;11000;KONTORMATERIELL;363210;EMBO AVD. HUNDVÅG;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;10000
EMbo;11001;FAGLITTERATUR/AVISER/TIDSSKRIFTER M.M;363210;EMBO AVD. HUNDVÅG;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;2000
EMbo;11100;MEDISINSKE FORBRUKSVARER;363210;EMBO AVD. HUNDVÅG;25210;INSTITUSJON/ BOKOLLEKTIV EMBO;;;;;1000
