vurderingid,created,navn,url,omraade,nr,krav,poeng,maxscore,kommentar
19315,25.02.2016,Ambulerende skjenkebevilling - Eidskog kommune,https://www.eidskog.kommune.no/Selvbetjening/skjema.aspx?skjemaid=177&MId1=233,4. Nettsted og tjeneste virker (fungerer godt),4.4,Funksjonaliteten virker og innholdet er oppdatert,20,20,"Funksjonalitet: Selv om innloggingsprosedyrene ikke var optimale, så fungerte alle testede lenker og knapper uten feil.<br/>Nettstedet mangler ordinære infosider om testede tjenesester. Det er imidlertid lagt inn informasjon i selve skjemaene og dette kompenserer et stykke på vei for manglende kjernesider. Innhold som ikke er knyttet opp mot e-skjema har et mer tradisjonelt innhold og er datert. Se f.eks. https://www.eidskog.kommune.no/barn-og-oppvekst/barnevern/ . Godkjent. <br/>"
19315,25.02.2016,Ambulerende skjenkebevilling - Eidskog kommune,https://www.eidskog.kommune.no/Selvbetjening/skjema.aspx?skjemaid=177&MId1=233,4. Nettsted og tjeneste virker (fungerer godt),4.5,Alt innhold er korrekt kodet,27,55,"HTML-validering av nettsted: 91 av 98 sider har under 10 feil.<br/>Hovedspråk: Ja, er deklarert i html-taggen på alle testede sider. <br/>CSS: Hovedinntrykket er godt, godkjent. <br/>Semantikk: På nettstedet fant vi en del manglende koding av mellomoverskrifter og enkelte &quot;tomme&quot; h-tagger på sidene. Se f.eks. https://www.eidskog.kommune.no/barn-og-oppvekst/barnevern/. Inne i tjenesten fant vi relativt god  bruk semantisk kode med label, fieldset og legend, men også her kunne overskrifter vært bedre kodet.  Godkjent som delvis.  <br/>Syntaks tjeneste: Test av innledingssidens kildekode gav 4 feil. Ikke godkjent.  "
19315,25.02.2016,Ambulerende skjenkebevilling - Eidskog kommune,https://www.eidskog.kommune.no/Selvbetjening/skjema.aspx?skjemaid=177&MId1=233,4. Nettsted og tjeneste virker (fungerer godt),4.6,Brukerne av tjenesten får varsel om tidsbegrensninger,10,10,"Varsel ved tidsbegrensning: Ja, vi fikk varsel med mulighet til forlengelse. "
19315,25.02.2016,Ambulerende skjenkebevilling - Eidskog kommune,https://www.eidskog.kommune.no/Selvbetjening/skjema.aspx?skjemaid=177&MId1=233,4. Nettsted og tjeneste virker (fungerer godt),4.7,Nettstedeier har gjort åpne data tilgjengelig,0,25,Vi fant ingen datasett fra Eidskog kommune på data.norge.no. Ikke godkjent. 
19315,25.02.2016,Ambulerende skjenkebevilling - Eidskog kommune,https://www.eidskog.kommune.no/Selvbetjening/skjema.aspx?skjemaid=177&MId1=233,5. Nettsted og tjeneste er enkle å bruke for alle,5.1,Det er enkelt å orientere seg,40,55,"Nettsted:<br/>Intern navigasjon: I forhold til valgt testtjeneste (skjenkebevilling) forutsatter smidig navigasjon at bruker kjenner til plassering av tjenesten under menypunktet næring, men en finner fram. Klikk på støttemenypunktet &quot;Nettstedskart&quot; under &quot;Lesehjelp&quot; viste seg å føre til leverandsørens nettsted og hjelper ikke brukeren til å finne fram på eidskog.kommune.no. Helhetsvurdering: Godkjent som delvis. <br/>Menynmarkering/brødsmuler: Har klikkbar brødsmulesti. Se f.eks. &quot;Barn og oppvekst&quot;. <br/>Tjenesten:<br/>Stegoversikt: Godkjent for oversikt og for navigasjon, men det første steget burde hatt en mer presis benevnelse.  <br/>Framdriftsinfo: Ved bruk av &quot;Neste&quot;-knappen bli bruker påminnet om manglende utfylte felt og ved å gå til oppsummeringen i stegoversikten for bruker oversikt. Godkjent under tvil. <br/>"
19315,25.02.2016,Ambulerende skjenkebevilling - Eidskog kommune,https://www.eidskog.kommune.no/Selvbetjening/skjema.aspx?skjemaid=177&MId1=233,5. Nettsted og tjeneste er enkle å bruke for alle,5.2,Nettsted og tjeneste er logisk og ryddig,43,51,Vi godkjenner for alle punktene unntatt &quot;Tjenestens grafiske og funksjonelle elementer &quot;. Vi trekker for kalenderfunksjonen som er vanskelig å manuvrere i. I tillegg vil vi bemerke at det også er mangler når det gjelder innhold og at det er forvirrende med to ulike innloggingsmuligheter. 
19315,25.02.2016,Ambulerende skjenkebevilling - Eidskog kommune,https://www.eidskog.kommune.no/Selvbetjening/skjema.aspx?skjemaid=177&MId1=233,5. Nettsted og tjeneste er enkle å bruke for alle,5.3,Tjenestens enkeltelementer er konvensjonelt utformet,40,48,Godkjent med unntak av formatangivelse - se f.eks. telefonnummer. 
19315,25.02.2016,Ambulerende skjenkebevilling - Eidskog kommune,https://www.eidskog.kommune.no/Selvbetjening/skjema.aspx?skjemaid=177&MId1=233,5. Nettsted og tjeneste er enkle å bruke for alle,5.4,Det viktigste er framhevet,25,35,"Innsendingsknappen er tydelig merket med godkjent plassering, men det er også en Neste-knapp på siste side. Dette er forvirrende og helt unødvendig."
19315,25.02.2016,Ambulerende skjenkebevilling - Eidskog kommune,https://www.eidskog.kommune.no/Selvbetjening/skjema.aspx?skjemaid=177&MId1=233,5. Nettsted og tjeneste er enkle å bruke for alle,5.5,Innholdet er uttrykt i et godt språk,15,45,"Setningskonstruksjon/brukerretting: Tekstene framstår et godt stykke på vei som brukerrettede og aktive med setninger som &quot;Har du flere barn i barnehage vil du få reduksjon i barnehageprisen&quot;, men det gjenstår en del før dette er konsekvent gjennomført - se f.eks. https://www.eidskog.kommune.no/helse/hjemmetjenester/hjemmesykepleien-avdeling-ute/ og https://www.eidskog.kommune.no/helse/hjemmetjenester/hjemmehjelp/. Et annet problem er at det inne i e-skjemaets hjelpetekster foreligger en oppfordring til bruker om å &quot;lese mer&quot;, men det mangler lenkede referanser til hvor en kan lese mer - se f.eks. steg 4. Konklusjon: tekstene har en del svakheter som gjør at vi ikke kan godkjenne for brukerretting av setninger. <br/>Tekststruktur: De fleste tekstene vi så på hadde god struktur med avsnitt, mellomoverskrifter og relevante overskrifter. Se f.eks. https://www.eidskog.kommune.no/barn-og-oppvekst/barnevern/ .<br/>Ordbruken: Stort sett et enkelt og greit språk uten mange skrivefeil på nettstedet, men inne i den testede tjenesten var en del begreper som ikke var forklart. Se f.eks trinn 2 &quot;Skjenkestyrer&quot; hvor forklaringer er manglefulle i forhold til de aktuelle rollene. Ikke godkjent.  "
19315,25.02.2016,Ambulerende skjenkebevilling - Eidskog kommune,https://www.eidskog.kommune.no/Selvbetjening/skjema.aspx?skjemaid=177&MId1=233,5. Nettsted og tjeneste er enkle å bruke for alle,5.6,Innholdet presenteres på flere språk og målformer,11,40,"Deler av tjenestetilbudet finnes på engelsk, men innholdet her dette virker noe uferdig. Under overskriften &quot;Children and Adolscence&quot; finnes det f.eks. info om helsesenter, men ikke om barnehage. Ikke godkjent.   "
19315,25.02.2016,Ambulerende skjenkebevilling - Eidskog kommune,https://www.eidskog.kommune.no/Selvbetjening/skjema.aspx?skjemaid=177&MId1=233,5. Nettsted og tjeneste er enkle å bruke for alle,5.7,Teknologien brukes for å forenkle oppgaveløsningen,30,45,"Stort sett ordninær webteknologi i bruk på nettstedet, men inne i tjenesten/e-skjemaet  var sporvalg tatt i bruk på en fornuftig måte. Godkjent som delvis. "
19315,25.02.2016,Ambulerende skjenkebevilling - Eidskog kommune,https://www.eidskog.kommune.no/Selvbetjening/skjema.aspx?skjemaid=177&MId1=233,5. Nettsted og tjeneste er enkle å bruke for alle,5.8,Tjenesten har forhåndsutfylte felter,0,25,"Innlogging via MinId er satt som brukervalg, men kun testpersonens navn blir satt på skjemaet. Mulighetene som finnes ved å være koblet til Kontakt- og reservasjonsregisteret utnyttes ikke. Ikke godkjent.  "
19315,25.02.2016,Ambulerende skjenkebevilling - Eidskog kommune,https://www.eidskog.kommune.no/Selvbetjening/skjema.aspx?skjemaid=177&MId1=233,5. Nettsted og tjeneste er enkle å bruke for alle,5.9,Brukerne av tjenesten mister ikke registrerte opplysninger,0,25,Bruk av tilbakeknapp fører til at bruker mister innfylte opplysyninger. Ikke godkjent. <br/>Ved klikk på menyene kom vi ut av skjema uten å få varsel.   <br/>
19315,25.02.2016,Ambulerende skjenkebevilling - Eidskog kommune,https://www.eidskog.kommune.no/Selvbetjening/skjema.aspx?skjemaid=177&MId1=233,5. Nettsted og tjeneste er enkle å bruke for alle,5.10,All funksjonalitet er enkel å oppdage og å bruke,25,25,Ikonene for hjelpetekster kunne med fordel vært større. Godkjent under tvil. 
19315,25.02.2016,Ambulerende skjenkebevilling - Eidskog kommune,https://www.eidskog.kommune.no/Selvbetjening/skjema.aspx?skjemaid=177&MId1=233,5. Nettsted og tjeneste er enkle å bruke for alle,5.11,All funksjonalitet kan betjenes med tastatur,20,20,"Tilgang og logikk: Ja, fungerte godt på testede sider, også tilgang til hjelpetekster. <br/>Visuell markering: Stort sett greit å følge, men ikke alle fargede/uthevede knapper var synlig. Godkjent under tvil. "
19315,25.02.2016,Ambulerende skjenkebevilling - Eidskog kommune,https://www.eidskog.kommune.no/Selvbetjening/skjema.aspx?skjemaid=177&MId1=233,5. Nettsted og tjeneste er enkle å bruke for alle,5.12,Nettsted og tjeneste har god kontrast,20,20,"Godkjent med kontrastverdier på 4,6:1(#617C32:#FFFFFF) på knapper o.l. i tjenesten, men i forhold til omliggende farge(#F2F1EE) er kontrasten noe svak. Godkjent under tvil.  "
19315,25.02.2016,Ambulerende skjenkebevilling - Eidskog kommune,https://www.eidskog.kommune.no/Selvbetjening/skjema.aspx?skjemaid=177&MId1=233,6. Det er lett å få hjelp,6.1,Brukerne får hjelp til å unngå og å rette opp feil,23,38,"Feilmeldingene har ofte en svært generell karakter: &quot;Må velges&quot;, &quot;Må fylles ut&quot; ol. Ikke godkjent på dette punktet.  <br/>Steget &quot;Vedlegg&quot; har ingen hjelpetekst som forklarer hva slags vedlegg som er relevante og legge ved. Ikke godkjent på dette punktet.  "
19315,25.02.2016,Ambulerende skjenkebevilling - Eidskog kommune,https://www.eidskog.kommune.no/Selvbetjening/skjema.aspx?skjemaid=177&MId1=233,6. Det er lett å få hjelp,6.2,Brukerstøtte er lett tilgjengelig,20,25,Kontaktinfo ligger i footer som følger med også under hele prosessen med utfylling av skjema.   <br/>Mangler angivelse av åpningstider. 
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,1. Tjenesten er enkel å finne,1.1,Nettsted og tjeneste er enkle å finne gjennom søk,60,60,"Søkefrase eksternsøk: &quot;Oslo kommune&quot; og &quot;skjenkebevilling Oslo&quot;. Resultat: Øverste treff på lista i Google og Bing viser til tematisk samleside som har lenke videre. Godkjent.<br/>Søkefrase internsøk: Ja, søk på &quot;skjenkebevilling&quot; og &quot;servere alkohol&quot; gav relvant treff på første plass på trefflisten. Se https://www.oslo.kommune.no/skatt-og-naring/serverings-salgs-og-skjenkebevillinger/soke-bevilling-eller-gjore-endringer/skjenkebevilling-for-apent-og-lukket-arrangement/"
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,1. Tjenesten er enkel å finne,1.2,Innhold er enkelt å identifisere,40,40,"Overskrifter: Både nettsted og tjeneste har i all hovedsak gode og beskrivende overskrifter med korrekt kode(h-tagg). Inne i tjenesten er det noen mellom-/underoverskrifter som har mangelfull koding, men helhetsinntrykket er godt. Godkjent.<br/><br/>Title-tagg: Ja, både nettsted og tjeneste har title-tagger som tilfredsstiller kravene. Godkjent. <br/>Adresser/URL: Ja, adresser/URLer er beskrivende. Se f.eks. kontaktsidens adresse - https://www.oslo.kommune.no/kontakt/ "
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,2. Nettsted og tjeneste er troverdig,2.1,"Identitet, formål og oppgaver kommer klart fram",35,35,Tilfredsstiller kravene for identifikasjon.  Logo og navn(lenket til startside) framkommer tydelig også inne i tjenesten.<br/>Inngang til organisasjon og politikk: Svært god presentasjon av formål og oppgaver både når det gjelder organisasjon og poltikk. Se https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/ og https://www.oslo.kommune.no/politikk-og-administrasjon/etater-og-foretak/
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,2. Nettsted og tjeneste er troverdig,2.2,Tilpasset plikt- og rettighetsinformasjon er tilgjengelig for brukerne av tjenesten,28,28,Bra! Lenken &quot;Regelverk for salg- og skjenkesteder&quot;  - https://www.oslo.kommune.no/skatt-og-naring/serverings-salgs-og-skjenkebevillinger/regelverk-for-salgs-og-skjenkesteder/ - gir tilgang både til kommunalt regelverk og Alkoholloven. I tillegg er de forklarende tekstene informative og instruktive. Godkjent. 
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,2. Nettsted og tjeneste er troverdig,2.3,Brukerne av tjenesten finner informasjon om saksgang og krav til dokumentasjon,25,35,"Info om alternativer:  Bruker blir loset til e-løsningen, og finner slik info i hjelpeteksten under &quot;i&quot;-ikonet. Godkjent.   <br/>Saksgangen: Ja, relevant informasjon er samlet på siden &quot;Skjenkebevilling for åpent og lukket arrangement&quot;.<br/>Opplysninger som trengs for å gjennomføre oppgaveløsningen: Ja, både info-side og inne i tjenesten finner bruker relevante opplysninger. <br/>Klage: Fant ikke info om dette på infoside. <br/>"
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,2. Nettsted og tjeneste er troverdig,2.4,Brukerne av tjenesten får bekreftelse på innsending av opplysninger,30,30,"Enkel bekreftelse kommer på skjerm og mer utrfyllende kommer via e-post. Bruker får info om tilgang til Oslo kommunes Min Side/Altinn og dermed tilgang til innsendte opplsyninger, info om saksbehandlingstid m.m. Min Side har også lenke tilbake til nettsted og kjernesider og dekker dermed kontaktinformasjonskravet, men info om innsyn er ikke profilert. Godkjent under tvil.   "
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,2. Nettsted og tjeneste er troverdig,2.5,Brukerne har mulighet til å gi tilbakemelding,25,25,"Nettstedet har &quot;Fant du det du lette etter?&quot;-funksjonalitet. I og med at tjenesten lenker tilbake til aktuell infoside med slik funksjonalitet så godkjenner vi. <br/>Sosiale medier: Mangler for kommunen som helhet, men ulike bydeler og virksomheter har egne Facebook-sider eller Twitterkontoer. Se f.eks. https://www.facebook.com/barnehageplassioslo .Godkjent under tvil. "
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,2. Nettsted og tjeneste er troverdig,2.6,Nettstedet legger til rette for innsyn i postjournal,5,25,"Oslo Kommune er stor, og det forklarer behovet for desentralisert føring av postjournaler. Vi valgte derfor å ta utgagnspunkt i samlesiden for postjournaler - https://www.oslo.kommune.no/postjournal/ - og fortok stikkprøver med utgangspunkt i kategorioversikten på denne siden.<br/>Resultat: Alle testede postjournaler var enkle løsninger med publisering i PDF. "
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,2. Nettsted og tjeneste er troverdig,2.7,Nettstedet legger til rette for innsyn i saker og møter,20,30,"Dokumentinnsyn: politiske dokumenter er tilgjengelig via &quot;Finn politiske saker og møter i bydelsutvalg, komite eller råd&quot; - se https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/bydelspolitikk/#shortname=bna. Dokumentene vises i PDF. Det er også mulig med innsyn adminsitrativt - se f.eks. plan- og bygningssaker http://innsyn.pbe.oslo.kommune.no/saksinnsyn/main.asp <br/><br/>Digitalt innsyn: Det er mulig å se opptak fra bystyrets møter. Se https://www.oslo.kommune.no/politikk-og-administrasjon/politikk/bystyret/opptak-av-bystyrets-moter-og-referater/ "
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,2. Nettsted og tjeneste er troverdig,2.8,Nettstedet legger til rette for elektroniske høringer,10,25,"Vi fant ingen fellesløsning for e-høringer. Det ser ut som om de ulike etatene/virksomhetene baserer seg på epost-innsending av uttalelser. Se f.eks. https://www.oslo.kommune.no/kunngjoringer/horing-av-forvaltningsplaner-med-skjotselsplaner-article15886-7820.html, https://www.oslo.kommune.no/kunngjoringer/apen-horing-om-planprogram-for-toyenparken-article18475-7820.html.<br/>I tillegg finnes det en innsendingsløsing for areal-saker - se http://innsyn.pbe.oslo.kommune.no/sidinmening/main.asp?idnr=2016034423 -  dette er positivt, men har et begrenset nedslagsfelt sett i forhold til Oslo kommune som helhet. "
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,3. Nettsted og tjeneste er trygg å bruke,3.1,Hensynet til personvern er ivaretatt,25,25,"Informasjonskapsler: Lenke til info om Cookies ligger i footer. Godkjent.<br/>Personvernerklæring: Lenke til info om personvern ligger i footer som følger med også inne i tjenesten. Innholdet kunne med fordel vært tydeligere med hensyn til innsyn, men godkjennes under tvil. "
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,3. Nettsted og tjeneste er trygg å bruke,3.2,Tjenester med sensitiv informasjon er kryptert,24,32,"Testresultat fra SSL Laps:  https://www.ssllabs.com/ssltest/analyze.html?d=tjenester.oslo.kommune.no. <br/>Godkjent med karakter B, men mangler utvidet validering.  "
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,4. Nettsted og tjeneste virker (fungerer godt),4.1,Nettsted og tjeneste er tilgjengelig over både IPv4 og IPv6,0,20,Test viste at aktuelle domener ikke er klargjort for IPv6. Se f.eks. http://ip6.nl/#!oslo.kommune.no Ikke godkjent. 
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,4. Nettsted og tjeneste virker (fungerer godt),4.2,Nettsted og tjeneste er optimalisert for god ytelse og rask nedlasting,20,30,Nettsted - sidestørrelse(startsiden): 859.2Kb - ikke godkjent.<br/>Nettsted - ytelse(YSlow): karakter B. Godkjent.<br/>Tjenesten(etter innlogging): karakter A. Godkjent. 
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,4. Nettsted og tjeneste virker (fungerer godt),4.3,Nettsted og tjeneste er tilpasset mobile enheter,45,45,"Finne alt innhold: Ja, vi fant alt innhold vi søkte og lette etter.<br/>Navigasjon og søk: Søk er lagt inn i hamburgermenyen. Kunne vært lagt åpent f.eks. på topp i og med at søk-funksjonen er helt avgjørende for å finne fram på nettstedet, men løsningen og den er gjenkjennbar for vante brukere. Generelt fungerer søk og navigasjon bra og vi hadde ingen problemer med å finne fram.  <br/>Helhetsinntrykk: Mobilløsningen gir et svært godt helhetsinntrykk både på nettbrett og telefon.  "
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,4. Nettsted og tjeneste virker (fungerer godt),4.4,Funksjonaliteten virker og innholdet er oppdatert,10,20,"All testet funksjonalitet virket uten problemer. <br/>Datering av innhold: Innholdsidene er datert. I noen tilfeller vil det ikke være noe problem i og med at det framgår eksplisitt av innholdet når det skrevet, i andre tilfeller er det imidlertid uklart og kunne med fordel vært markert. Se f.eks https://www.oslo.kommune.no/dognapne-vakttjenester/ . Ikke godkjent.   "
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,4. Nettsted og tjeneste virker (fungerer godt),4.5,Alt innhold er korrekt kodet,47,55,"HTML-validering av nettsted: 106 av 110 sider har under 10 feil.<br/>Både nettsted og tjeneste har høy kodekvalitet både i forhold til syntaks og semantikk, men har enkelte forbedringsmuligheter f.eks. ved å følge h-tagg hierarkiet mer nøyaktig - altså gå fra h1 til h2 og ikke fra h1 til h3. "
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,4. Nettsted og tjeneste virker (fungerer godt),4.6,Brukerne av tjenesten får varsel om tidsbegrensninger,0,10,"Ble logget ut etter inaktiv periode, men fikk ingen varsel. "
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,4. Nettsted og tjeneste virker (fungerer godt),4.7,Nettstedeier har gjort åpne data tilgjengelig,25,25,"Datasett: Ja, flere datasett er publisert på data.norge.no - se http://data.norge.no/search/site/Oslo%20%2B%20kommune "
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,5. Nettsted og tjeneste er enkle å bruke for alle,5.1,Det er enkelt å orientere seg,55,55,"Oversikt over steg i utfyllingsprosessen: Oversikten er ikke synlig før etter utfylling av steg 1, men i  og med at valgene brukeren her gjør utløser sporvalg, godkjenner vi.  <br/>Navigasjon på nettsted: Ikke alt vi lette etter var like enkelt å navigere seg fram til. Vi fant den aktuelle tjenesten(søke om skjenkebevilling) under temaet &quot;Skatt og næring&quot;, men det var nok mye på grunn av forkunnskaper. Vi fant IKKE postjournal og måtte bruke søk for å finne samlesiden. Godkjent under tvil.  "
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,5. Nettsted og tjeneste er enkle å bruke for alle,5.2,Nettsted og tjeneste er logisk og ryddig,51,51,"Ja, både nettsted og tjeneste fortjener ros for ryddighet! Godkjent på alle punkt. "
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,5. Nettsted og tjeneste er enkle å bruke for alle,5.3,Tjenestens enkeltelementer er konvensjonelt utformet,40,48,Godkjent på alle testpunkt med unntak for tilpasset feltstørrelse. Se f.eks. de unøvendig store datofelt under &quot;Om arrangementet&quot;. 
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,5. Nettsted og tjeneste er enkle å bruke for alle,5.4,Det viktigste er framhevet,35,35,"Ja, både viktig informasjon og funksjonelle elementer er tydelige. "
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,5. Nettsted og tjeneste er enkle å bruke for alle,5.5,Innholdet er uttrykt i et godt språk,45,45,"Sturktur: Ja, alle testede tekster er godt strukturert med overskrifter, mellomoverskrifter, punktlister m.m.. Godkjent.<br/>Ordbruk: Fremmedord og byråkatiske formuleringer er omskrevet og forsøkt forklart. Dette er selvsagt ikke alltid like lett å få til, men Oslo kommune har stort sett fått dette til på en god måte. Godkjent. <br/>Setningskonstruksjon: på testsidene var setningene er direkte rettet mot bruker og sært instruktive. Godkjent. Se eksempel her: https://www.oslo.kommune.no/skatt-og-naring/serverings-salgs-og-skjenkebevillinger/soke-bevilling-eller-gjore-endringer/skjenkebevilling-for-apent-og-lukket-arrangement/  <br/>  "
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,5. Nettsted og tjeneste er enkle å bruke for alle,5.6,Innholdet presenteres på flere språk og målformer,8,40,"Kontaktinfo på annet språk: Kontaktsenterets side - https://www.oslo.kommune.no/politikk-og-administrasjon/etater-og-foretak/utviklings-og-kompetanseetaten/kontaktsenteret-02-180/ - har ikke lenke til liknede side på annet språk. Det finnes en side med kontaktinfor på engelsk, men vi fant denne kun via søk. Ikke godkjent.<br/>Info om tjenesten på annet språk: Nei, vi fant ingen slik info. Ikke godkjent.<br/>Info om kommunens brukerrettede virksomhet på annet språk: Nei, vi fant ingen slik info. Ikke godkjent. <br/>Tjenesten finnes på et annet språk: Nei, tjenesten er kun på norsk. Ikke godkjent.<br/>Målformer: Oslo kommune er ikke pålagt bruk av andre målfomer i denne sammenheng.  <br/><br/>"
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,5. Nettsted og tjeneste er enkle å bruke for alle,5.7,Teknologien brukes for å forenkle oppgaveløsningen,30,45," Tjenesten henter inn data fra andre registre og dette forenkler i en viss grad oppgaveløsningen. Nettstedet har en godt fungerende søkefunksjon som i mange tilfeller, men ikke i alle, gir forslag til søkefraser. Godkjent som delvis.   "
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,5. Nettsted og tjeneste er enkle å bruke for alle,5.8,Tjenesten har forhåndsutfylte felter,25,25,"Ja, navn pluss kontaktinfo på den som logger inne blir presentert på korrekt måte."
19207,13.10.2015,Ambulerende skjenkebevilling - Oslo kommune,http://oslo.kommune.no,5. Nettsted og tjeneste er enkle å bruke for alle,5.9,Brukerne av tjenesten mister ikke registrerte opplysninger,25,25,"Bruk av tilbakeknapp i nettleser: Ja, dette fungere bra. Godkjent.<br/>Varsel ved handlinger: klikk av knappen &quot;Slett utkast&quot; gav advarsel. Godkjent. <br/>"
