"vurderingid";"created";"navn";"url";"omraade";"nr";"krav";"poeng";"maxscore";"kommentar"
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"2. Nettsted og tjeneste er troverdig";"2.7";"Nettstedet legger til rette for innsyn i saker og møter";"30";"30";"Vurderes som ikke relevant. "
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"2. Nettsted og tjeneste er troverdig";"2.8";"Nettstedet legger til rette for elektroniske høringer";"15";"25";"Høringer legges ut på sidene (1)&quot;Aktive høringer&quot;, http://www.vegvesen.no/Fag/Publikasjoner/Offentlige-hoeringer/Aktive-hoeringer, og (2)&quot;Høringer vegprosjekter&quot;, http://www.vegvesen.no/vegprosjekter/Om+vegprosjekter/H%C3%B8ringer+vegprosjekter/hoeringer-vegprosjekter.<br/>For sakene under (1)&quot;Aktive høringer&quot; finnes det et enkelt e-skjema for høringssvar er knyttet til hver sak. Se f.eks. Se f.eks. http://www.vegvesen.no/fag/Publikasjoner/Offentlige-hoeringer/Hoering?key=1319659.<br/><br/>For sakene under (2)&quot;Høringer vegprosjekter&quot; fant vi ikke noen form for e-løsning for høringssvar, kun meldinger av typen &quot;Eventuelle merknader til den foreslåtte reguleringsplan må sendes skriftlig innen&quot;. Vi kan heller ikke se at innsendte høringsutttalelser publiseres.<br/>Vurdering: Har en e-løsning for innsending av kommentarer/innspill, men denne brukes ikke på alle typer høringer. Vi velger å gi poeng ut i fra at dette delvis innfri kravene. "
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"3. Nettsted og tjeneste er trygg å bruke";"3.1";"Hensynet til personvern er ivaretatt";"25";"25";"Lenke til Perssonopplysninger fra tjenesten. <br/><br/>Lenke til cookies i footer. <br/><br/>Informasjonskapsler: Testside &quot;Personvern og informasjonskapsler&quot; - http://www.vegvesen.no/om+statens+vegvesen/om+organisasjonen/Personvern/Personvern+og+informasjonskapsler. Informasjon er både forklarende(om formål) og relativt detaljert(hvilke coookies som brukes). Godkjent. <br/><br/>Personvernerklæring: Det finnes ulike innganger til peronsvernopplsyninger, både før og etter innlogging, tilsammen dekkes de viktigste kravene, men for brukeren er framstillingen ikke optimal. Godkjent under tvil. <br/>"
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"3. Nettsted og tjeneste er trygg å bruke";"3.2";"Tjenester med sensitiv informasjon er kryptert";"24";"32";"Testresultat med Qualys SSL Server Test: Karakteren B, uten utvidet elvauering(EV). I Chrome gis det merknad om nettstedet bruker en svak sikkerhetskonfigurasjon(SHA-1-signaturer). "
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"4. Nettsted og tjeneste virker (fungerer godt)";"4.1";"Nettsted og tjeneste er tilgjengelig over både IPv4 og IPv6";"0";"20";"Nettsted og tjeneste er ikke tilgjengelig over både IPv4 og IPv6. <br/>"
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"4. Nettsted og tjeneste virker (fungerer godt)";"4.2";"Nettsted og tjeneste er optimalisert for god ytelse og rask nedlasting";"20";"30";"Nettsted, framsida 26.04.16: 571.7K, grade B. Ta førerkort:  359.9K, B Fullmakt, 394.7K Grade B. Priser 361.6K, grade B.<br/><br/>Tjeneste:  Ditt førerkort: 674.5K, Grade c. "
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"4. Nettsted og tjeneste virker (fungerer godt)";"4.3";"Nettsted og tjeneste er tilpasset mobile enheter";"45";"45";"Godt inntrykk av nettstedet på mobil.<br/><br/>Tjeneste: ok"
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"4. Nettsted og tjeneste virker (fungerer godt)";"4.4";"Funksjonaliteten virker og innholdet er oppdatert";"10";"20";"Ikke funnet noen feil i tjenesten eller på nettstedet.  <br/><br/>Oppdatert: Alle testede innholdssider framstår som oppdatert, men de mangler datering. Ikke godkjent. "
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"4. Nettsted og tjeneste virker (fungerer godt)";"4.5";"Alt innhold er korrekt kodet";"47";"55";"HTML-validering av nettsted: 79 av 80 sider har under 10 feil.<br/>Hovedspråk: Ja, er deklarert i html-taggen både før og etter innlogging. <br/>CSS: Ja, CSS er tilfredsstillende tatt i bruk.<br/>Tjenesten: semantikk: ok. Syntaks: ok, en liten attributtfeil. Deklarering av språk ok, css ok."
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"4. Nettsted og tjeneste virker (fungerer godt)";"4.6";"Brukerne av tjenesten får varsel om tidsbegrensninger";"10";"10";"Varsel ok"
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"4. Nettsted og tjeneste virker (fungerer godt)";"4.7";"Nettstedeier har gjort åpne data tilgjengelig";"25";"25";"Mye fra vegvesenet på data.norge.no, eks trafikkmeldinger. "
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.1";"Det er enkelt å orientere seg";"30";"55";"Nettsted: menymarkering og brødsmulesti.<br/>Enkel navigasjon til tjenesten Timebestilling. <br/><br/>Tjenesten: ingen framdriftsinfo, ingen navigering, ingen stegoversikt. <br/>"
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.2";"Nettsted og tjeneste er logisk og ryddig";"51";"51";"Nettsted og tjeneste: gjennomført og ryddig.<br/>"
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.3";"Tjenestens enkeltelementer er konvensjonelt utformet";"48";"48";"Konvensjonelt utformet, ok. "
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.4";"Det viktigste er framhevet";"35";"35";"Det viktigste er fremhevet, ok. "
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.5";"Innholdet er uttrykt i et godt språk";"45";"45";"Språk i tjenesten og nettstedet: direkte henvendelse, ingen vanskelige ord. <br/>Sjekket: http://www.vegvesen.no/forerkort/ta-forerkort/oppkjoring<br/><br/><br/>"
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.6";"Innholdet presenteres på flere språk og målformer";"40";"40";"Tjenesten finnes på begge målformer og på engelsk. <br/>Kontaktinfo og generell info på engelsk. http://www.vegvesen.no/en/Driving+licences/Driver+training/Driving+test/Practical+test<br/>"
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.7";"Teknologien brukes for å forenkle oppgaveløsningen";"30";"45";"Sporvalg, smarte input ved valg i kalender, innhenting av data. Full pott henger høyt, og vi tenker det fortsatt er potensiale for å sende med preferanser på tid når kjøreskolen skal booke for deg. <br/><br/>"
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.8";"Tjenesten har forhåndsutfylte felter";"25";"25";"Ser ut til å hente fra kontakt- og reservasjonsregisteret. "
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.9";"Brukerne av tjenesten mister ikke registrerte opplysninger";"25";"25";"Tilbakeknappen fungerer fint. "
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.10";"All funksjonalitet er enkel å oppdage og å bruke";"25";"25";"I tjenesten ok. Tekstlenker er understreket i løpende tekst og knapper er tydelig markert med grafiske virkemidler."
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.11";"All funksjonalitet kan betjenes med tastatur";"15";"20";"Etter å ha valgt dato hopper man opp igjen til begynnelsen (adressefeltet), det er tungt og ulogisk. Det naturlige ville være å gå videre til valg av tidspunkt"
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.12";"Nettsted og tjeneste har god kontrast";"20";"20";"Kontrast ok. "
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"6. Det er lett å få hjelp";"6.1";"Brukerne får hjelp til å unngå og å rette opp feil";"38";"38";"Godkjent på alle punkt unntatt  fri utfyllingsrekkefølge. Liste over feil anses som ikke relevant da det er svært lite input fra bruker. Når det gjelder feilmelding så kommer denne første ved bruk av neste-knappen, men utformingen her med nærhet i plassering av både felt og neste-knapp gjør at vi godkjenner dette. <br/>"
"19378";"25.04.2016";"Bestille time for oppkjøring - Statens vegvesen";"http://www.vegvesen.no/dinside?krevSSL=ja&startform=AppointmentMenu";"6. Det er lett å få hjelp";"6.2";"Brukerstøtte er lett tilgjengelig";"25";"25";"Kontaktinfo er tydelig markert og ligger footer på alle sider, også inne i tjenesten.<br/>Utvidet brukerstøtte: Tydelig markering av telfonnummer med tekst &quot;Har du spørsmål? Ta kontakt med oss&quot;.<br/>Utfyllende kontakt info: Info i footer kombinert med innholdet på kontakt-/adresse-siden -http://www.vegvesen.no/om+statens+vegvesen/kontakt+oss/kontaktskjema/Adresser, dekker stort sett kravene selv om åpningstid ikke er angitt i alle tilfellene, men angitt for publikumstjenester som Trafikkstasjonene og vi godkjenner derfor dette."
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"1. Tjenesten er enkel å finne";"1.1";"Nettsted og tjeneste er enkle å finne gjennom søk";"60";"60";"Eksternt søk: Søkeord: &quot;brønnøysund firmaattest&quot; gode treff i Google, men noe svakere i Bing der bruker blir sendt via Altinn. <br/>Internt søk: Søkefelt har tilfredsstellende plassering og størrelse. Søk på &quot;firmaattest&quot; gav relevante treff. <br/> "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"1. Tjenesten er enkel å finne";"1.2";"Innhold er enkelt å identifisere";"40";"40";"Overskrifter: Ja, både på nettsted og inne i tjenesten er overskriftene beskrivende og kodet med h-tagg. <br/>Tittel: Ja, se f.eks. title-taggen etter innlogging som inneholder &quot;Bestilling av utskrifter, attester og kopier - Brønnøysundregistrene&quot; .  <br/>URL: Ja, URLene på nettstedet er beskriveende - se f.eks, https://www.brreg.no/produkter-og-tjenester/bestille/ "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"2. Nettsted og tjeneste er troverdig";"2.1";"Identitet, formål og oppgaver kommer klart fram";"35";"35";"Identifisere avsender: Ja, logo, navn og info i footer følger med inn i tjenesten.<br/>Formål og oppgaver: Ja, innholdet på sidene under &quot;Om oss&quot; er dekkende. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"2. Nettsted og tjeneste er troverdig";"2.2";"Tilpasset plikt- og rettighetsinformasjon er tilgjengelig for brukerne av tjenesten";"20";"28";"Under det som kalles &quot;Produktinformasjon&quot; blir gitt forklarende info om hva bestillingen innebærer og vi godkjenner dette ut ifra tjenestens karakter.  <br/>Vi fant ingen lenker til f.eks. foretaksregisterloven. Ikke godkjent. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"2. Nettsted og tjeneste er troverdig";"2.3";"Brukerne av tjenesten finner informasjon om saksgang og krav til dokumentasjon";"35";"35";"Info om alternative løsninger finnes i og med valgene som oppgis under produktinformasjon - se f.eks firmaattest som nevner Altinn og telefonbestilling. <br/>Info om hva som trengs for å fullføre tjenesten: På trinn 1- søk, blir det informert om forutsetningen for å bruke tjenesten. &quot;For å bestille attester, utskrifter og kopier må du vite organisasjonsnummer, fødselsnummer eller registreringsnummer, avhengig av hvilket produktNr du skal bestille.&quot; Godkjent. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"2. Nettsted og tjeneste er troverdig";"2.4";"Brukerne av tjenesten får bekreftelse på innsending av opplysninger";"30";"30";"Vi fikk en umiddelbar respons/kvittering(men uten klokkeslett). Når det gjelder meddelte opplysninger/annen info som innsyn m.m. vurderer vi dette som ikke relvant ut i fra tjenestens karakter.  "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"2. Nettsted og tjeneste er troverdig";"2.5";"Brukerne har mulighet til å gi tilbakemelding";"25";"25";"Tilbakemedling: Nettstedet har &quot;Fant du det du lette etter?&quot;-funksjonalitet. <br/>Sosiale medier: Brønnøysundregistrenes Facebookside og Twitterkonto er lett tilgenglig.  "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"2. Nettsted og tjeneste er troverdig";"2.6";"Nettstedet legger til rette for innsyn i postjournal";"20";"25";"Brønnøysundregistrene deltar i OEP. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"2. Nettsted og tjeneste er troverdig";"2.7";"Nettstedet legger til rette for innsyn i saker og møter";"30";"30";"Vurderes som ikke relevant. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"2. Nettsted og tjeneste er troverdig";"2.8";"Nettstedet legger til rette for elektroniske høringer";"25";"25";"Vurderes som ikke relvant for Brønnøysundregistrene. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"3. Nettsted og tjeneste er trygg å bruke";"3.1";"Hensynet til personvern er ivaretatt";"25";"25";"Informasjonskapsler: Ja, se lenke i footer https://www.brreg.no/personvernerklaering/  som inneholder tilstrekkelig info også om cookies. <br/>Personvernerklæring: Ja, se lenke i footer https://www.brreg.no/personvernerklaering/. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"3. Nettsted og tjeneste er trygg å bruke";"3.2";"Tjenester med sensitiv informasjon er kryptert";"32";"32";"Test med Qualys SSL Server Test gir w2.brreg.no karakteren A med EV(utvidet evaluering).  "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"4. Nettsted og tjeneste virker (fungerer godt)";"4.1";"Nettsted og tjeneste er tilgjengelig over både IPv4 og IPv6";"0";"20";"Ikke tilstrekkelig tilrettelagt. Se https://ip6.nl/#!w2.brreg.no "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"4. Nettsted og tjeneste virker (fungerer godt)";"4.2";"Nettsted og tjeneste er optimalisert for god ytelse og rask nedlasting";"25";"30";"Nettsted - størrelse: Startsiden 528Kb, produktinformasjon 369Kb, nettbutikken 314Kb. Vi godkjenner selv om startsiden er litt tung. <br/>Nettsted - ytelse: Startsiden fikk karakteren B i YSlow .Godkjent.  <br/>Tjeneste - ytelse: Tjenesten fikk karakteren B i YSlow. Godkjent.  "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"4. Nettsted og tjeneste virker (fungerer godt)";"4.3";"Nettsted og tjeneste er tilpasset mobile enheter";"10";"45";"Nettstedet er godt tilpasset, men inne i tjenesten fungerer det imidlertid ikke fullt så bra:  Stegoversikt/framdriftsinfo og tabellen for bestilling krever horisontal scrolling, knappene i stegoversikten er små, inputfelt/avkysningsbokser er små og ledetekster står mer til venstre for feltet enn over. Innloggingsknapp til høyre for passord i stedet for under. Så selv om nettstedet er godt tilpasset, er helhetsinntrykket etter vår test med innsending at løsningen fortsatt har en del mangler. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"4. Nettsted og tjeneste virker (fungerer godt)";"4.4";"Funksjonaliteten virker og innholdet er oppdatert";"10";"20";"Alle testede lenker og knapper virker. <br/>Informasjonssidene framstår som oppdaterte, men mangler datering. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"4. Nettsted og tjeneste virker (fungerer godt)";"4.5";"Alt innhold er korrekt kodet";"27";"55";"HTML-validering av nettsted: 93 av 93 sider har under 10 feil.<br/>Hovedspråk: Ja, hovedspråk er deklarert både før og etter innlogging. <br/>CSS: Godkjent. <br/>Semantiske HTML: Her er det en del mangler. På nettstedet(før innlogging) er mangler det h-tagger på mellomtitler. Etter innlogging( og for så vidt ved registrering) er skjemadelen svært mangelfull satt opp og hverken labels, fieldset eller andre skjematagger er tatt i bruk. <br/>Syntaks inne i tjenesten: Test av siden viser at koden ikke validerer. Bestgillingssiden hadde f.eks. 19 feil. Ikke godkjent.    "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"4. Nettsted og tjeneste virker (fungerer godt)";"4.6";"Brukerne av tjenesten får varsel om tidsbegrensninger";"10";"10";"Tjenesten ser ikke ut til å ha noen tidsbegrensning. Vi fikk ingen avbrudd. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"4. Nettsted og tjeneste virker (fungerer godt)";"4.7";"Nettstedeier har gjort åpne data tilgjengelig";"25";"25";"Søk på data.norge.no viser at enhetsregisteret er lagt ut. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.1";"Det er enkelt å orientere seg";"50";"55";"Framdriftsinfo/Stegoversikt: Ja, tjenesten har stegoversigt medmarkering av framdrift, men ingen fri navigering.  <br/>Nettstedssidene har klikkbar brødsmulesti. <br/>Intern navigasjon på nettsted: Det var relativt enkel å finne tjenesten, selv om benevnelser som &quot;produktinformasjon&quot; for oss ikke det mest naturlige nøkkelordet. Vi godkjenner. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.2";"Nettsted og tjeneste er logisk og ryddig";"41";"51";"Layout og bruk av grafiske virkemidler framstår som enhetlig. Selve bestillingsskjema på siden https://w2.brreg.no/eHandelPortal/ecomsys/velg.jsp er imidlertid litt for stort noe som fører til for lang avstand mellom tekst og avkryssningfelt og får negative virkninger for moblie enheter med små skjermer. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.3";"Tjenestens enkeltelementer er konvensjonelt utformet";"16";"48";"På bekreftelsessiden - https://w2.brreg.no/eHandelPortal/ecomsys/bekreft.jsp - er tekst plassert feil ved, dvs foran, avkyssingsboksen. <br/>Skjemaoppsettene er utformet slik at de krever scrolling for å kunne leses på små skjermer. Mangler dessuten en tilbake-/forrige-knapp, dette er spesielt viktig i og med at siden bruk av tilbakeknapp i nettleser ikke fungere. <br/>Nedtrekkslister: Under registrering av ny bruker er det nedtrekksliste for land. Denne har ikke nøytralt valg."
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.4";"Det viktigste er framhevet";"10";"35";"Teksten, &quot;Aksepter og gå videre&quot;, på knappen som reelt sett er en innsendingsknapp, er upresis og skaper forventing om at bruker skal &quot;gå videre&quot;, men den utløser innsending. Ikke godkjent.  <br/>Skille mellom ulike informasjonsinnhold: På produktinformasjonssiden er bestillingsknappene til &quot;Nettbutikken&quot;(Brrg) og til Altinn plassert ved siden av hverandre uten noen nærmere forklaring og bruk av grafiske virkemidler for skille disse. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.5";"Innholdet er uttrykt i et godt språk";"30";"45";"Tekststruktur: Informasjonssidene er godt strukturerte. Bruker virkemiddel for å få brukeren til å oppsøke relevant tekst heller enn å vise alt på en gang (f.eks. trekkspill). Innholdet på produktinformasjonen bruker både mellomoverskrifter og punktlister på en god måte.<br/>Ordbruk: Her er det behov for ordforklaringer, se f.eks &quot;Spesialbekreftelser&quot; og benevnelsen &quot;webservicesløsninger&quot; er brukt flere ganger uten å lenke til forklaringssiden. Kunne hatt ordliste som pop-up eller egen side. <br/>Setningskonstruksjon: Stort sett direkte henvendelser og aktive setninger. Se f.eks. https://w2.brreg.no/eHandelPortal/ecomsys/. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.6";"Innholdet presenteres på flere språk og målformer";"15";"40";"Andre språk: Har startsiden og en del info om tjenestene i engelsk versjon, men når det gjelder tjenestene i selve nettbutikken fører  lenkene til innhold på norsk.  <br/><br/>Målformer: Publiserer på bokmål. Vi fant ingen informasjon på andre målformer.<br/>"
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.7";"Teknologien brukes for å forenkle oppgaveløsningen";"30";"45";"Bruken av organisasjonsnummer og personnummer til å hente inn informasjon og dette forenkler deler av oppgaveløsningen.  "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.8";"Tjenesten har forhåndsutfylte felter";"25";"25";"Etter innlogging fungerer dette tilfredsstillende. I og med at søk etter produkter/tjenester uansett er basert på f-nr./org.nr kunne dette vært forenklet med direkte innlogging, men vi godkjenner. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.9";"Brukerne av tjenesten mister ikke registrerte opplysninger";"15";"25";"Bruk av tilbakeknappen i nettleser fungerer ikke, bruker blir sendt tilbake til søk-siden. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.10";"All funksjonalitet er enkel å oppdage og å bruke";"25";"25";"Lenker i løpende tekst er understreket og knappene er tilstrekkelig store. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.11";"All funksjonalitet kan betjenes med tastatur";"15";"20";"Logik rekkefølge: PÅ bestillingssiden kommer fokus på &quot;Altinn&quot;-lenken før fokus på skjemafeltene. På logginn-siden blir bruker sendt tilbake til begynnelsen av siden etter å ha tabbet i gjennom feltene for eksisterende bruker.  "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.12";"Nettsted og tjeneste har god kontrast";"20";"20";"Kontrastverdiene er stort sett tilfredsstillende, men i et viktig element som stegoversikten er forholdet mellom knappenes bakgrunn og tekst(forgrunn) litt for mye neddempet. I og med at denne har funksjon som framdriftsindikator og at det aktuelle steget da har uthevet skrift med bedre kontrastverdi godkjenner vi dette. "
"19375";"25.04.2016";"Bestilling av utskrifter, attester og kopier - Brønnøysundsregistrene";"https://w2.brreg.no/login/index.jsp?application=ecomsys";"6. Det er lett å få hjelp";"6.1";"Brukerne får hjelp til å unngå og å rette opp feil";"5";"38";"Tjenesten har ikke fri utfyllingsrekkefølge.<br/>Hjelpetekster: Her er det enkelte mangler som forklaring på hva &quot;Notarialbekreftede produkter&quot; er for noe og for feltet &quot;Kontaktperson&quot; forklares det ikke at dette at bare gjelder bedrifter eller organisasjoner. <br/>Markering av feil: For så vidt tydelig noen steder, men på siden  &quot;Ny bruker? Registrer deg!&quot;  med brukernavn og passord kommer feilmeldingen langt fra felt og over selve skjemaet.    <br/>Manglende utfylling og varsel: Ved manglende utfylling av bestillingsfeltet blir bruker kastet tilbake til &quot;søk etter produkter&quot; dersom det ikke krysses av en klikker på videre-knappen. Bruker må dermed gjennomføre nytt søk, noe som virker unødvendig tungt.<br/>Forklaring i feilmelding: Noe ujevnt, ved feil i f-nr. får en ikke opp forslag om format.<br/>Varsel så rask som mulig: Varsel først ved klikk på &quot;videre&quot;-knapp. "
